custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy
688001_1206416030_glm4_dewrap_join_chunk_0011,688001,华兴源创,1206416030,11,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6378,5756,3784,3784,17,3784
688001_1206416030_glm4_dewrap_join_chunk_0012,688001,华兴源创,1206416030,12,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6060,5225,3855,3855,17,3855
688001_1206416030_glm4_dewrap_join_chunk_0013,688001,华兴源创,1206416030,13,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6180,5139,3978,3978,17,3978
688001_1206416030_glm4_dewrap_join_chunk_0014,688001,华兴源创,1206416030,14,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6192,5602,3952,3952,17,3952
688001_1206416030_glm4_dewrap_join_chunk_0015,688001,华兴源创,1206416030,15,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6957,6450,3998,3998,17,3998
688001_1206416030_glm4_dewrap_join_chunk_0016,688001,华兴源创,1206416030,16,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7382,6852,3990,3990,17,3990
688001_1206416030_glm4_dewrap_join_chunk_0017,688001,华兴源创,1206416030,17,17,results/glm4_dewrap_join_first_batch25_20260706/chunks/688001_1206416030_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5870,5460,3237,3237,17,3237
688002_1206430547_glm4_dewrap_join_chunk_0001,688002,睿创微纳,1206430547,1,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6448,6008,3995,3995,15,3995
688002_1206430547_glm4_dewrap_join_chunk_0002,688002,睿创微纳,1206430547,2,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6943,6504,3889,3889,15,3889
688002_1206430547_glm4_dewrap_join_chunk_0003,688002,睿创微纳,1206430547,3,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7207,6818,3996,3996,15,3996
688002_1206430547_glm4_dewrap_join_chunk_0004,688002,睿创微纳,1206430547,4,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7171,6814,3969,3969,15,3969
688002_1206430547_glm4_dewrap_join_chunk_0005,688002,睿创微纳,1206430547,5,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6797,6270,3957,3957,15,3957
688002_1206430547_glm4_dewrap_join_chunk_0006,688002,睿创微纳,1206430547,6,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7157,6744,3975,3975,15,3975
688002_1206430547_glm4_dewrap_join_chunk_0007,688002,睿创微纳,1206430547,7,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6506,6066,3954,3954,15,3954
688002_1206430547_glm4_dewrap_join_chunk_0008,688002,睿创微纳,1206430547,8,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6128,5477,3927,3927,15,3927
688002_1206430547_glm4_dewrap_join_chunk_0009,688002,睿创微纳,1206430547,9,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5956,5377,3828,3828,15,3828
688002_1206430547_glm4_dewrap_join_chunk_0010,688002,睿创微纳,1206430547,10,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4974,4421,3337,3337,15,3337
688002_1206430547_glm4_dewrap_join_chunk_0011,688002,睿创微纳,1206430547,11,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5889,5191,3987,3987,15,3987
688002_1206430547_glm4_dewrap_join_chunk_0012,688002,睿创微纳,1206430547,12,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5655,4891,3946,3946,15,3946
688002_1206430547_glm4_dewrap_join_chunk_0013,688002,睿创微纳,1206430547,13,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6200,5599,3851,3851,15,3851
688002_1206430547_glm4_dewrap_join_chunk_0014,688002,睿创微纳,1206430547,14,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7199,6604,3988,3988,15,3988
688002_1206430547_glm4_dewrap_join_chunk_0015,688002,睿创微纳,1206430547,15,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688002_1206430547_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3310,3116,1828,1828,15,1828
688003_1206430546_glm4_dewrap_join_chunk_0001,688003,天准科技,1206430546,1,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7090,6798,3989,3989,18,3989
688003_1206430546_glm4_dewrap_join_chunk_0002,688003,天准科技,1206430546,2,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7793,7384,3981,3981,18,3981
688003_1206430546_glm4_dewrap_join_chunk_0003,688003,天准科技,1206430546,3,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7395,7148,3978,3978,18,3978
688003_1206430546_glm4_dewrap_join_chunk_0004,688003,天准科技,1206430546,4,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7148,6762,3974,3974,18,3974
688003_1206430546_glm4_dewrap_join_chunk_0005,688003,天准科技,1206430546,5,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7309,6936,3981,3981,18,3981
688003_1206430546_glm4_dewrap_join_chunk_0006,688003,天准科技,1206430546,6,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6938,6477,3998,3998,18,3998
688003_1206430546_glm4_dewrap_join_chunk_0007,688003,天准科技,1206430546,7,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6647,6136,3960,3960,18,3960
688003_1206430546_glm4_dewrap_join_chunk_0008,688003,天准科技,1206430546,8,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7006,6622,3984,3984,18,3984
688003_1206430546_glm4_dewrap_join_chunk_0009,688003,天准科技,1206430546,9,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6567,5992,3993,3993,18,3993
688003_1206430546_glm4_dewrap_join_chunk_0010,688003,天准科技,1206430546,10,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6578,5913,3997,3997,18,3997
688003_1206430546_glm4_dewrap_join_chunk_0011,688003,天准科技,1206430546,11,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6106,5407,3756,3756,18,3756
688003_1206430546_glm4_dewrap_join_chunk_0012,688003,天准科技,1206430546,12,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5538,4999,3552,3552,18,3552
688003_1206430546_glm4_dewrap_join_chunk_0013,688003,天准科技,1206430546,13,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6939,6499,3995,3995,18,3995
688003_1206430546_glm4_dewrap_join_chunk_0014,688003,天准科技,1206430546,14,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6747,6335,3991,3991,18,3991
688003_1206430546_glm4_dewrap_join_chunk_0015,688003,天准科技,1206430546,15,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6400,5883,3648,3648,18,3648
688003_1206430546_glm4_dewrap_join_chunk_0016,688003,天准科技,1206430546,16,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6727,6240,3962,3962,18,3962
688003_1206430546_glm4_dewrap_join_chunk_0017,688003,天准科技,1206430546,17,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7159,6655,3998,3998,18,3998
688003_1206430546_glm4_dewrap_join_chunk_0018,688003,天准科技,1206430546,18,18,results/glm4_dewrap_join_first_batch25_20260706/chunks/688003_1206430546_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,676,649,358,358,18,358
688006_1206433065_glm4_dewrap_join_chunk_0001,688006,杭可科技,1206433065,1,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6965,6682,3975,3975,14,3975
688006_1206433065_glm4_dewrap_join_chunk_0002,688006,杭可科技,1206433065,2,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7396,7073,3983,3983,14,3983
688006_1206433065_glm4_dewrap_join_chunk_0003,688006,杭可科技,1206433065,3,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7252,7068,3979,3979,14,3979
688006_1206433065_glm4_dewrap_join_chunk_0004,688006,杭可科技,1206433065,4,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7077,6754,3959,3959,14,3959
688006_1206433065_glm4_dewrap_join_chunk_0005,688006,杭可科技,1206433065,5,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6949,6771,3980,3980,14,3980
688006_1206433065_glm4_dewrap_join_chunk_0006,688006,杭可科技,1206433065,6,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7362,7113,3951,3951,14,3951
688006_1206433065_glm4_dewrap_join_chunk_0007,688006,杭可科技,1206433065,7,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6529,6137,3814,3814,14,3814
688006_1206433065_glm4_dewrap_join_chunk_0008,688006,杭可科技,1206433065,8,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6674,6139,3935,3935,14,3935
688006_1206433065_glm4_dewrap_join_chunk_0009,688006,杭可科技,1206433065,9,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6214,5536,3982,3982,14,3982
688006_1206433065_glm4_dewrap_join_chunk_0010,688006,杭可科技,1206433065,10,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,4642,4036,3108,3108,14,3108
688006_1206433065_glm4_dewrap_join_chunk_0011,688006,杭可科技,1206433065,11,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5987,5379,3986,3986,14,3986
688006_1206433065_glm4_dewrap_join_chunk_0012,688006,杭可科技,1206433065,12,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6753,6342,3981,3981,14,3981
688006_1206433065_glm4_dewrap_join_chunk_0013,688006,杭可科技,1206433065,13,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6831,6401,3990,3990,14,3990
688006_1206433065_glm4_dewrap_join_chunk_0014,688006,杭可科技,1206433065,14,14,results/glm4_dewrap_join_first_batch25_20260706/chunks/688006_1206433065_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,1370,1257,743,743,14,743
688008_1206441634_glm4_dewrap_join_chunk_0001,688008,澜起科技,1206441634,1,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7073,6686,3964,3964,10,3964
688008_1206441634_glm4_dewrap_join_chunk_0002,688008,澜起科技,1206441634,2,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7294,6986,3939,3939,10,3939
688008_1206441634_glm4_dewrap_join_chunk_0003,688008,澜起科技,1206441634,3,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6518,5906,3796,3796,10,3796
688008_1206441634_glm4_dewrap_join_chunk_0004,688008,澜起科技,1206441634,4,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7188,6667,3985,3985,10,3985
688008_1206441634_glm4_dewrap_join_chunk_0005,688008,澜起科技,1206441634,5,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7207,6670,3970,3970,10,3970
688008_1206441634_glm4_dewrap_join_chunk_0006,688008,澜起科技,1206441634,6,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6402,5884,3892,3892,10,3892
688008_1206441634_glm4_dewrap_join_chunk_0007,688008,澜起科技,1206441634,7,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5917,5189,3872,3872,10,3872
688008_1206441634_glm4_dewrap_join_chunk_0008,688008,澜起科技,1206441634,8,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6869,6166,3575,3575,10,3575
688008_1206441634_glm4_dewrap_join_chunk_0009,688008,澜起科技,1206441634,9,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7008,6486,3953,3953,10,3953
688008_1206441634_glm4_dewrap_join_chunk_0010,688008,澜起科技,1206441634,10,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688008_1206441634_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5026,4771,2678,2678,10,2678
688005_1206447899_glm4_dewrap_join_chunk_0001,688005,容百科技,1206447899,1,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6591,6213,3997,3997,12,3997
688005_1206447899_glm4_dewrap_join_chunk_0002,688005,容百科技,1206447899,2,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6801,6499,3918,3918,12,3918
688005_1206447899_glm4_dewrap_join_chunk_0003,688005,容百科技,1206447899,3,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6769,6268,3996,3996,12,3996
688005_1206447899_glm4_dewrap_join_chunk_0004,688005,容百科技,1206447899,4,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7080,6709,3991,3991,12,3991
688005_1206447899_glm4_dewrap_join_chunk_0005,688005,容百科技,1206447899,5,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6883,6504,3965,3965,12,3965
688005_1206447899_glm4_dewrap_join_chunk_0006,688005,容百科技,1206447899,6,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6859,6442,3992,3992,12,3992
688005_1206447899_glm4_dewrap_join_chunk_0007,688005,容百科技,1206447899,7,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6844,6364,3992,3992,12,3992
688005_1206447899_glm4_dewrap_join_chunk_0008,688005,容百科技,1206447899,8,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6403,5853,3973,3973,12,3973
688005_1206447899_glm4_dewrap_join_chunk_0009,688005,容百科技,1206447899,9,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6190,5539,3992,3992,12,3992
688005_1206447899_glm4_dewrap_join_chunk_0010,688005,容百科技,1206447899,10,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6148,5597,3965,3965,12,3965
688005_1206447899_glm4_dewrap_join_chunk_0011,688005,容百科技,1206447899,11,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6602,6173,3971,3971,12,3971
688005_1206447899_glm4_dewrap_join_chunk_0012,688005,容百科技,1206447899,12,12,results/glm4_dewrap_join_first_batch25_20260706/chunks/688005_1206447899_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6857,6532,3989,3989,12,3989
688007_1206447905_glm4_dewrap_join_chunk_0001,688007,光峰科技,1206447905,1,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6769,6248,3986,3986,16,3986
688007_1206447905_glm4_dewrap_join_chunk_0002,688007,光峰科技,1206447905,2,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6811,6517,3986,3986,16,3986
688007_1206447905_glm4_dewrap_join_chunk_0003,688007,光峰科技,1206447905,3,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6690,6347,3986,3986,16,3986
688007_1206447905_glm4_dewrap_join_chunk_0004,688007,光峰科技,1206447905,4,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6570,6114,3974,3974,16,3974
688007_1206447905_glm4_dewrap_join_chunk_0005,688007,光峰科技,1206447905,5,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6864,6632,3993,3993,16,3993
688007_1206447905_glm4_dewrap_join_chunk_0006,688007,光峰科技,1206447905,6,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7100,6599,3971,3971,16,3971
688007_1206447905_glm4_dewrap_join_chunk_0007,688007,光峰科技,1206447905,7,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6991,6505,3983,3983,16,3983
688007_1206447905_glm4_dewrap_join_chunk_0008,688007,光峰科技,1206447905,8,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688007_1206447905_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7157,6764,3989,3989,16,3989
