custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688055_1208153501_glm4_dewrap_join_chunk_0011,688055,龙腾光电,1208153501,11,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688055_1208153501_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6535,6135,3982,3982,15,3982,glm4_dewrap_join_full543_20260705,367,395,发行人金属网格 On-cell 触控技术金属线宽可达 2.5μm 且稳定量产，无莫尔条纹、噪声低，比外挂触控技术少一道贴合工艺，使产品更加轻薄且拥有更高的穿透率。负性 IPS 液晶面板技术穿透率提升 20%，逻辑功耗下降 8%，残影稳定性可以达到主流笔记本厂商的测试标准。光配向产品对比度最高可以达到 2000:1，较传统摩擦配向对比度 1200:1 大幅提升，彻底消除摩擦所引起的画面品质不良问题。PET 广视角技术视角角度 80°时，对比度大于等于 100:1；85°时，对比度大于等于 50:1，达到行业的主流水平。低功耗技术产品已经通过了 Intel 实验室 TTL<1w@150nits 亮度下总功耗低于 1w 认证标准。报告期内，公司使用核心技术生产的产品创造的收入占营业收入比例分别为 2019 年度 82.85%，2018 年度 72.77%，2017 年度 57.35%。,184,62,62,0,0,12,18,14,16,2,18,0.2903225806451613,6,-12,2.6451612903225805,
688055_1208153501_glm4_dewrap_join_chunk_0012,688055,龙腾光电,1208153501,12,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688055_1208153501_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6475,5682,3919,3919,15,3919,glm4_dewrap_join_full543_20260705,279,279,"公司核心技术产品包括HVA防窥面板、On-cell触控面板等八大类，2019年合计营业收入318,863.03万元，占公司营业收入82.85%。公司承担了100多项省部级以上重大科技项目，包括TFT-LCD主流技术研发及产业化等项目。公司获得国家企业技术中心、国家重点新产品等多项国家及行业权威奖项。公司研发费用分别为23,676.45万元、22,958.09万元和26,110.12万元，研发费用占营业收入比例分别为5.50%、6.16%和6.78%，研发投入占营业收入比例逐年提高。公司正在从事多项行业前沿技术的研究，以巩固在中小尺寸显示领域的技术优势。",140,62,62,0,12,15,10,12,8,5,13,0.20967741935483872,6,-7,2.064516129032258,
688055_1208153501_glm4_dewrap_join_chunk_0013,688055,龙腾光电,1208153501,13,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688055_1208153501_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6601,6055,3953,3953,15,3953,glm4_dewrap_join_full543_20260705,202,203,公司研发金属氧化物TFT技术，电子迁移率达7.8cm2/V*s，漏电流6*10-13A，累计投入568.52万元，预计2021年量产。开发四向防窥技术，应用于笔电、手机，提升产品附加值。In-cell触控技术实现10点触摸，累计投入1695.47万元，应用于手机面板。Mini LED背光技术提升显示对比度，累计投入980.13万元。高色域技术将NTSC色域覆盖率提升至95%，预计2020年第三季度量产。,101,62,62,0,12,15,10,12,8,5,13,0.20967741935483872,6,-7,2.064516129032258,
688055_1208153501_glm4_dewrap_join_chunk_0014,688055,龙腾光电,1208153501,14,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688055_1208153501_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6805,6357,3936,3936,15,3936,glm4_dewrap_join_full543_20260705,270,272,"发行人研发了多项显示技术，包括NTSC超过100%的手机面板和达到sRGB 99.5%覆盖率的笔电面板技术，以及CGS高低色域技术，可切换不同色域以节省功耗。中小尺寸高分辨率技术将手机面板PPI提升至403以上，笔电面板分辨率提高至UHD 4K。嵌入式光传感器技术已开发至第四代，用于车载面板自动调节亮度。人眼保护技术通过调整色阻，将低蓝光比例控制在40%左右。公司拥有国家企业技术中心等研发平台，并与高校合作研发低功耗、嵌入式光传感器等技术。公司与JDI、PLD签署专利交叉授权协议，授权期限至2026年3月31日，涉及13,000余件专利。",135,42,42,0,0,0,0,14,18,10,28,0.6666666666666666,6,-22,3.9047619047619047,
688055_1208153501_glm4_dewrap_join_chunk_0015,688055,龙腾光电,1208153501,15,15,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688055_1208153501_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3030,2898,1624,1624,15,1624,glm4_dewrap_join_full543_20260705,174,174,"发行人已授权并公开的专利包括向JDI、PLD授权的专利，核心技术的产品化依赖未公开的技术秘密。截至2019年12月31日，公司获得授权专利1,748项，其中发明专利535项。公司核心技术人员4人，占员工总数0.12%；研发人员458人，占员工总数13.21%。公司建立了保密制度，与核心技术人员签署保密暨知识产权协议，并通过产学研合作保持持续创新。",87,35,35,0,10,12,8,3,2,0,2,0.05714285714285714,4,2,1.2857142857142858,
688229_1208149150_glm4_dewrap_join_chunk_0001,688229,博睿数据,1208149150,1,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7490,7111,3939,3939,18,3939,glm4_dewrap_join_full543_20260705,231,236,博睿数据主营应用性能管理（APM）服务，通过监测、分析、优化企业软件应用性能，帮助企业精准定位问题，加速数字化转型。公司产品体系包括应用性能监测、网络性能监测、大数据分析和质量控制四大类，其中应用性能监测产品为核心。公司自主研发了模拟用户监测产品Bonree Net和Bonree APP，真实用户监测产品Bonree SDK和Bonree Browser，以及后端服务器应用监控产品Bonree Server。公司还具备AI智能算法分析群等核心技术，提升产品智能化水平。,116,68,68,0,10,22,18,12,5,1,6,0.08823529411764706,5,-1,1.75,
688229_1208149150_glm4_dewrap_join_chunk_0002,688229,博睿数据,1208149150,2,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7126,6784,3980,3980,18,3980,glm4_dewrap_join_full543_20260705,299,309,公司提供应用性能监测服务，包括Bonree Net、Bonree APP、Bonree SDK、Bonree Browser、Bonree Server等监测产品，以及Bonree Reesii网络性能监测产品、Bonree Ants和Bonree Zeus大数据分析产品。公司采用主动式和被动式数据采集技术，主动式通过模拟用户监测网络采集数据，被动式通过探针植入方式采集数据。公司核心产品提供SaaS模式和本地化部署两种方式。报告期内，Bonree Net产品收入占比较高，是公司收入的主要来源；Bonree Server产品增速较快。公司主营业务收入来自于应用性能监测服务、销售应用性能监测软件及提供其他相关服务。,150,60,60,0,10,15,12,10,8,5,13,0.21666666666666667,6,-7,2.1,
688229_1208149150_glm4_dewrap_join_chunk_0003,688229,博睿数据,1208149150,3,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7158,6909,3991,3991,18,3991,glm4_dewrap_join_full543_20260705,275,275,公司主要采购服务器托管、虚拟机租赁、硬件设备和会员监测服务。公司通过招募会员构建模拟用户监测网络，会员分为积分会员和直付会员，通过安装博睿监测软件自动采集性能数据。公司采用直销模式，主要客户包括百度、腾讯、阿里巴巴等大型互联网企业和华为、平安集团等传统行业标杆企业。公司设立研发部门，遵循标准软件开发流程进行产品研发。公司为客户提供7*24小时技术咨询服务和故障处理服务，配备专门售后技术工程师。公司自2008年成立以来，主营业务未发生重大变化，产品线从早期单一的网页监测产品扩展到完整的应用性能监测产品体系，并积累了多项软件著作权、专利和核心技术。,138,62,62,0,12,18,14,10,6,2,8,0.12903225806451613,6,-2,1.7741935483870968,
688229_1208149150_glm4_dewrap_join_chunk_0004,688229,博睿数据,1208149150,4,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7366,7022,3948,3948,18,3948,glm4_dewrap_join_full543_20260705,224,228,博睿数据提供应用性能管理服务及销售应用性能监测软件，属于非生产型企业。公司产品包括Bonree Net、Bonree APP、Bonree Server、Bonree SDK等，覆盖网页、移动端、服务端应用性能监测。公司拥有移动端APP模拟用户监测、服务端应用性能监测等多项核心技术，并具备日均百亿条量级性能数据实时处理能力。公司产品已广泛应用于电商、航空、保险等行业，形成端到端一体化监测解决方案。公司是国内较早提供APM+NPM融合解决方案的厂商之一。,112,62,62,0,15,20,10,8,7,2,9,0.14516129032258066,5,-4,1.6451612903225807,
688229_1208149150_glm4_dewrap_join_chunk_0005,688229,博睿数据,1208149150,5,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7421,7009,3974,3974,18,3974,glm4_dewrap_join_full543_20260705,257,272,APM 软件通过监测、诊断和分析复杂软件及应用程序的性能问题来保障其良好稳定运行。APM 产品与传统 ITOM 产品相比，具有统一视角和便捷部署的优势，能够实时提供统一的监控视角，并采用字节码注入技术提高部署效率和可靠性。全球 APM 行业经历了五个发展阶段，从大型主机监控到用户体验监控，技术驱动型 APM 厂商如 New Relic、AppDynamics、Dynatrace 等迅速占领市场。我国 APM 行业起步较晚，2006 年起出现博睿数据、飞思达科技等行业先行者，但受限于网络基础设施和企业信息化水平，APM 产品的作用不够显著。,129,62,62,0,15,28,10,5,3,1,4,0.06451612903225806,5,1,1.2903225806451613,
688229_1208149150_glm4_dewrap_join_chunk_0006,688229,博睿数据,1208149150,6,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7869,7326,3984,3984,18,3984,glm4_dewrap_join_full543_20260705,276,276,中国应用性能管理（APM）行业经历了三个发展阶段：早期因中小企业网站更新频率低、网络基础设施落后，市场需求不足；2011-2014年，随着互联网热潮和移动互联网发展，APM需求初具雏形，但受制于技术落后于北美；2015年至今，4G普及、传统行业数字化转型加速，APM市场需求显著释放。全球APM市场规模持续扩大，2018年达38.12亿美元，中国APM市场虽无权威统计，但预计2018年市场规模约51.41亿元人民币，未来增长空间大。公司拥有5项发明专利、59项软件著作权及26项核心技术，在数据采集、处理、存储、分析环节具备技术优势，与产业深度融合。,138,60,60,0,10,25,12,8,4,1,5,0.08333333333333333,6,1,1.5666666666666667,
688229_1208149150_glm4_dewrap_join_chunk_0007,688229,博睿数据,1208149150,7,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7452,7051,3989,3989,18,3989,glm4_dewrap_join_full543_20260705,233,233,发行人研发部与产品部协同合作，形成核心技术与产品融合的良性机制，产品线覆盖全业务链条，提供多种部署环境，融合机器学习监测预警功能及数据分析引擎。发行人是国内应用性能管理领域领先企业之一，收入规模位于行业前列，产品体系健全丰富，研发实力较强，拥有5项发明专利，客户涵盖多个行业头部企业。公司技术水平在数据采集、处理、存储、分析等核心环节具有竞争力，主动式数据采集技术可精准模拟复杂用户操作流程，支持千万级策略任务智能分发调度，被动式数据采集探针技术适应性强、稳定性高。,117,62,62,0,12,15,10,12,9,4,13,0.20967741935483872,6,-7,2.0483870967741935,
688229_1208149150_glm4_dewrap_join_chunk_0008,688229,博睿数据,1208149150,8,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7439,7102,3974,3974,18,3974,glm4_dewrap_join_full543_20260705,252,252,公司探针技术能保证程序稳定高效运行，并有效控制资源占用。公司探针技术适应性强，可兼容多种操作系统、硬件机型、开发语言和IT架构。公司建立了严密的数据指标体系，包括七大维度上百种数据指标。公司自主研发“服务端免配置集成化智能客户端技术”，支持大规模自动化部署。公司自主研发“服务端应用程序代码执行性能在线智能分析技术”，实现全栈代码级问题追踪。公司自主研发“服务端应用逻辑拓扑结构自动发现技术”，实现应用拓扑自动发现。公司自主研发“海量数据大并发实时接入与在线离线处理技术”，支持日均百亿量级数据实时处理。,126,48,48,0,5,12,10,10,8,3,11,0.22916666666666666,7,-4,2.2708333333333335,
688229_1208149150_glm4_dewrap_join_chunk_0009,688229,博睿数据,1208149150,9,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7626,6997,3959,3959,18,3959,glm4_dewrap_join_full543_20260705,170,170,公司销售团队偏重技术深度，在全国仅设四个营销网点，营销网络不完善。公司面临下游客户增长带来的全国服务需求扩张。公司面临市场参与者增多、竞争加剧的挑战，国内应用性能管理行业规模有待开发，专业人才缺乏。公司选择飞思达科技、基调网络、蓝海讯通作为同行业可比公司。飞思达科技专注于电信行业，客户集中度高，与公司业务模式相似但产品应用场景针对性更强。,85,58,58,0,15,20,10,8,4,1,5,0.08620689655172414,6,1,1.4655172413793103,
688229_1208149150_glm4_dewrap_join_chunk_0010,688229,博睿数据,1208149150,10,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6876,6316,3966,3966,18,3966,glm4_dewrap_join_full543_20260705,223,223,基调网络与发行人同为应用性能管理行业先行者，业务模式相似，均以提供应用性能监测服务及软件销售为主。发行人与基调网络在产品布局上采用主动式与被动式协同发展的策略，与蓝海讯通以被动式产品为主的布局形成差异。发行人报告期内主营业务收入按产品类型分类显示，Net产品占比最高，达到60.92%。按区域分类，华北、华南、华东为主要收入来源区域。报告期内前五大客户包括华为、腾讯、中国平安、百度等，合计收入占比分别为34.19%、38.72%、40.49%。,112,62,62,0,12,18,15,9,5,3,8,0.12903225806451613,6,-2,1.7741935483870968,
688229_1208149150_glm4_dewrap_join_chunk_0011,688229,博睿数据,1208149150,11,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6325,5773,3991,3991,18,3991,glm4_dewrap_join_full543_20260705,304,304,"报告期内，发行人主要通过监测次数计费、保底次数计费和固定使用期计费三种模式向客户销售服务，2019年收入占比分别为42.88%、14.99%和7.10%。公司采购主要包括会员监测费用、网络运营成本和电子设备等，2019年采购金额分别为866.17万元、459.29万元和402.59万元，占比分别为47.49%、25.18%和22.07%。公司会员监测点数量逐年增长，2019年PC端监测点数量为36,034个，WAP端为6,260个，BMTP端为1,508个。公司骨干网监测点数量呈下降趋势，2019年为981个。公司会员活跃度较低，2019年普通积分会员活跃度为1.46%，睿思会员活跃度为25.93%。",152,62,62,0,0,0,0,0,0,0,0,0.0,0,0,,
688229_1208149150_glm4_dewrap_join_chunk_0012,688229,博睿数据,1208149150,12,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6583,6050,3996,3996,18,3996,glm4_dewrap_join_full543_20260705,196,196,报告期内，公司会员监测点数量呈波动趋势，主要监测点分布在山东、广东、四川、江苏等监测需求较大的省份。公司会员计费方式按会员类型和端口类型划分，分为直付会员和积分会员，端口分为PC端和移动端。报告期内，国外直付会员PC端监测费用呈波动趋势，主要受监测次数和单位监测成本影响。公司前五大供应商中，北京京东世纪信息技术有限公司占比最高，主要用于支付会员监测费用。公司不存在严重依赖单一供应商的情形。,98,48,48,0,10,15,12,7,3,1,4,0.08333333333333333,5,1,1.6041666666666667,
688229_1208149150_glm4_dewrap_join_chunk_0013,688229,博睿数据,1208149150,13,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6426,5671,3994,3994,18,3994,glm4_dewrap_join_full543_20260705,165,165,公司前五大供应商中新增北京中州伟业科技发展有限公司，2019年采购占比6.02%。公司固定资产主要为电子设备和办公设备，账面原值1219.23万元，累计折旧817.17万元。公司拥有59项软件著作权，均为原始取得。公司拥有4个域名和3个注册商标。公司拥有5项已授权发明专利，涉及手机APP性能数据采集、网络链路性能数据采集等技术。,83,42,42,0,8,10,9,7,6,2,8,0.19047619047619047,5,-3,1.9761904761904763,
688229_1208149150_glm4_dewrap_join_chunk_0014,688229,博睿数据,1208149150,14,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688229_1208149150_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6904,6278,3976,3976,18,3976,glm4_dewrap_join_full543_20260705,261,261,发行人专注于应用性能监测技术研发，在桌面端、移动端、服务端及Web端应用性能监测数据采集、数据接入处理、AI智能分析五大领域形成了26项核心技术。拥有高新技术企业证书、信息技术服务管理体系认证证书、信息安全管理体系认证证书、质量管理体系认证证书、业务连续性管理体系认证证书和软件企业证书等多项资质。核心技术包括多协议在线流媒体播放及监测技术、桌面端应用性能监测数据采集技术、移动端应用性能监测数据采集技术、服务端及Web端应用性能监测数据采集技术、Web应用前端页面性能数据采集技术等，已申请多项专利并拥有相关软件著作权。,131,38,38,0,4,8,0,0,24,2,26,0.6842105263157895,5,-21,3.0,
