code,sec_name_csmar,company_name_csmar,list_date_csmar,list_year_csmar,prospectus_publish_date_csmar,prospectus_sign_date_csmar,issue_price,gross_proceeds,issue_fee,sponsor,Listexg,Nindcd,Nindnme,IndustryCodeC,IndustryNameC,in_candidate_x,candidate_status
688201,信安世纪,北京信安世纪科技股份有限公司,2021-04-21,2021,2021-04-15,2021-04-15,26.78,62349.03,6172.78,西部证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688639,华恒生物,安徽华恒生物科技股份有限公司,2021-04-22,2021,2021-04-16,2021-04-16,23.16,62532.0,6606.12,兴业证券股份有限公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688323,瑞华泰,深圳瑞华泰薄膜科技股份有限公司,2021-04-28,2021,2021-04-23,2021-04-23,5.97,26865.0,5033.1,国信证券股份有限公司,1,C29,橡胶和塑料制品业,,,True,in_candidate_x
688383,新益昌,深圳新益昌科技股份有限公司,2021-04-28,2021,2021-04-23,2021-04-23,19.58,49994.7888,5768.6577,中泰证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688395,正弦电气,深圳市正弦电气股份有限公司,2021-04-29,2021,2021-04-23,2021-04-23,15.95,34292.5,4549.25,国泰君安证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688113,联测科技,江苏联测机电科技股份有限公司,2021-05-06,2021,2021-04-28,2021-04-28,19.14,30624.0,5416.7924,长江证券承销保荐有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688655,迅捷兴,深圳市迅捷兴科技股份有限公司,2021-05-11,2021,2021-04-30,2021-04-30,7.59,25343.01,5337.49,民生证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688097,博众精工,博众精工科技股份有限公司,2021-05-12,2021,2021-05-06,2021-05-06,11.27,46207.0,5537.15,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688355,明志科技,苏州明志科技股份有限公司,2021-05-12,2021,2021-05-07,2021-05-07,17.65,54309.05,5372.5345,东吴证券股份有限公司,1,C33,金属制品业,,,True,in_candidate_x
688565,力源科技,浙江海盐力源环保科技股份有限公司,2021-05-13,2021,2021-05-10,2021-05-10,9.39,25118.25,5277.73,中信证券股份有限公司,1,N77,生态保护和环境治理业,,,True,in_candidate_x
688685,迈信林,江苏迈信林航空科技股份有限公司,2021-05-13,2021,2021-05-07,2021-05-07,9.02,25225.9336,5211.596,海通证券股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688217,睿昂基因,上海睿昂基因科技股份有限公司,2021-05-17,2021,2021-05-11,2021-05-11,18.42,25603.8,6124.1011,海通证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688575,亚辉龙,深圳市亚辉龙生物科技股份有限公司,2021-05-17,2021,2021-05-12,2021-05-12,14.8,60680.0,6546.56,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688314,康拓医疗,西安康拓医疗技术股份有限公司,2021-05-18,2021,2021-05-13,2021-05-13,17.34,25160.34,4335.56,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688660,电气风电,上海电气风电集团股份有限公司,2021-05-19,2021,2021-05-13,2021-05-13,5.44,290133.37,10226.4,中信证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688076,诺泰生物,江苏诺泰澳赛诺生物制药股份有限公司,2021-05-20,2021,2021-05-14,2021-05-14,15.57,82981.7942,10465.4948,南京证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688359,三孚新科,广州三孚新材料科技股份有限公司,2021-05-21,2021,2021-05-18,2021-05-18,11.03,25420.15,5134.26,民生证券股份有限公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688613,奥精医疗,奥精医疗科技股份有限公司,2021-05-21,2021,2021-05-17,2021-05-17,16.43,54766.67,4684.98,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688538,和辉光电,上海和辉光电股份有限公司,2021-05-28,2021,2021-05-24,2021-05-24,2.65,710582.72,12880.56,东方证券承销保荐有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688117,圣诺生物,成都圣诺生物科技股份有限公司,2021-06-03,2021,2021-05-28,2021-05-28,17.9,35800.0,7280.15,民生证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688625,呈和科技,呈和科技股份有限公司,2021-06-07,2021,2021-06-02,2021-06-02,16.48,54933.44,6603.86,中信建投证券股份有限公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688131,皓元医药,上海皓元医药股份有限公司,2021-06-08,2021,2021-06-03,2021-06-03,64.99,120881.4,10061.97,民生证券股份有限公司,1,M73,研究和试验发展,,,True,in_candidate_x
688319,欧林生物,成都欧林生物科技股份有限公司,2021-06-08,2021,2021-06-02,2021-06-02,9.88,40043.64,4159.91,英大证券有限责任公司,1,C27,医药制造业,,,True,in_candidate_x
688269,凯立新材,西安凯立新材料股份有限公司,2021-06-09,2021,2021-06-03,2021-06-03,18.94,44243.84,4185.68,中信建投证券股份有限公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688345,博力威,广东博力威科技股份有限公司,2021-06-11,2021,2021-06-07,2021-06-07,25.91,64775.0,6821.01,东莞证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688700,东威科技,昆山东威科技股份有限公司,2021-06-15,2021,2021-06-09,2021-06-09,9.41,34628.8,5223.81,安信证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688067,爱威科技,爱威科技股份有限公司,2021-06-16,2021,2021-06-09,2021-06-09,14.71,25007.0,4049.02,西部证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688681,科汇股份,山东科汇电力自动化股份有限公司,2021-06-16,2021,2021-06-08,2021-06-08,9.56,25018.52,4852.7946,国海证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688597,煜邦电力,北京煜邦电力技术股份有限公司,2021-06-17,2021,2021-06-11,2021-06-11,5.88,25941.56,3181.94,兴业证券股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688517,金冠电气,金冠电气股份有限公司,2021-06-18,2021,2021-06-15,2021-06-15,7.71,26235.0452,6655.4442,招商证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688621,阳光诺和,北京阳光诺和药物研究股份有限公司,2021-06-21,2021,2021-06-16,2021-06-16,26.89,53780.0,7061.85,民生证券股份有限公司,1,M73,研究和试验发展,,,True,in_candidate_x
688425,铁建重工,中国铁建重工集团股份有限公司,2021-06-22,2021,2021-06-16,2021-06-16,2.87,368846.66,7206.91,中国国际金融股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688216,气派科技,气派科技股份有限公司,2021-06-23,2021,2021-06-17,2021-06-17,14.82,39376.74,5554.2826,华创证券有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688690,纳微科技,苏州纳微科技股份有限公司,2021-06-23,2021,2021-06-18,2021-06-18,8.07,35508.0,4714.39,中信证券股份有限公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688276,百克生物,长春百克生物科技股份公司,2021-06-25,2021,2021-06-21,2021-06-21,36.35,150067.59,10488.15,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688367,工大高科,合肥工大高科信息科技股份有限公司,2021-06-28,2021,2021-06-23,2021-06-23,11.53,25008.57,6358.2221,国元证券股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688601,力芯微,无锡力芯微电子股份有限公司,2021-06-28,2021,2021-06-22,2021-06-22,36.48,58368.0,7123.65,光大证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688161,威高骨科,山东威高骨科材料股份有限公司,2021-06-30,2021,2021-06-25,2021-06-25,36.22,150002.23,11773.74,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688499,利元亨,广东利元亨智能装备股份有限公司,2021-07-01,2021,2021-06-25,2021-06-25,38.85,85470.0,9614.0772,民生证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688239,航宇科技,贵州航宇科技发展股份有限公司,2021-07-05,2021,2021-06-29,2021-06-29,11.48,40180.0,5315.94,国海证券股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688226,威腾电气,威腾电气集团股份有限公司,2021-07-07,2021,2021-06-30,2021-06-30,6.42,25038.0,4450.76,中信证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688789,宏华数科,杭州宏华数码科技股份有限公司,2021-07-08,2021,2021-07-05,2021-07-05,30.28,57532.0,7192.01,浙商证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688087,英科再生,山东英科环保再生资源股份有限公司,2021-07-09,2021,2021-07-02,2021-07-02,21.96,73034.8623,7349.0257,国金证券股份有限公司,1,C42,废弃资源综合利用业,,,True,in_candidate_x
688305,科德数控,科德数控股份有限公司,2021-07-09,2021,2021-07-06,2021-07-06,11.03,25016.04,5863.59,中信证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688038,中科通达,武汉中科通达高新技术股份有限公司,2021-07-13,2021,2021-07-07,2021-07-07,8.6,25020.324,5118.9389,海通证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688799,华纳药厂,湖南华纳大药厂股份有限公司,2021-07-13,2021,2021-07-07,2021-07-07,30.82,72427.0,6861.52,西部证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688793,倍轻松,深圳市倍轻松科技股份有限公司,2021-07-15,2021,2021-07-09,2021-07-09,27.4,42223.4,6332.36,安信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688501,青达环保,青岛达能环保设备股份有限公司,2021-07-16,2021,2021-07-13,2021-07-13,10.57,25019.19,4983.56,中泰证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688303,大全能源,新疆大全新能源股份有限公司,2021-07-22,2021,2021-07-19,2021-07-19,21.49,644700.0,37980.82,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688800,瑞可达,苏州瑞可达连接系统股份有限公司,2021-07-22,2021,2021-07-16,2021-07-16,15.02,40554.0,5570.66,东吴证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688768,容知日新,安徽容知日新科技股份有限公司,2021-07-26,2021,2021-07-20,2021-07-20,18.23,25011.56,5379.8544,国元证券股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688296,和达科技,浙江和达科技股份有限公司,2021-07-27,2021,2021-07-21,2021-07-21,12.46,33452.9693,5915.343,东兴证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688718,唯赛勃,上海唯赛勃环保科技股份有限公司,2021-07-28,2021,2021-07-22,2021-07-22,5.85,25411.58,5131.23,国泰君安证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688071,华依科技,上海华依科技集团股份有限公司,2021-07-29,2021,2021-07-23,2021-07-23,13.73,25003.98,5614.27,中信证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688509,正元地信,正元地理信息集团股份有限公司,2021-07-30,2021,2021-07-26,2021-07-26,1.97,33490.0,4643.27,中银国际证券股份有限公司,1,M74,专业技术服务业,,,True,in_candidate_x
688511,天微电子,四川天微电子股份有限公司,2021-07-30,2021,2021-07-26,2021-07-26,28.09,56180.0,5325.6,国金证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688670,金迪克,江苏金迪克生物技术股份有限公司,2021-08-02,2021,2021-07-27,2021-07-27,55.18,121396.0,7828.39,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688385,复旦微电,上海复旦微电子集团股份有限公司,2021-08-04,2021,2021-07-29,2021-07-29,6.23,74760.0,6731.72,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688778,厦钨新能,厦门厦钨新能源材料股份有限公司,2021-08-05,2021,2021-08-02,2021-08-02,24.5,154088.0142,9380.3174,兴业证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688148,芳源股份,广东芳源环保股份有限公司,2021-08-06,2021,2021-08-03,2021-08-03,4.58,36640.0,6535.44,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688779,长远锂科,湖南长远锂科股份有限公司,2021-08-11,2021,2021-08-05,2021-08-05,5.65,272500.39,7768.03,"五矿证券有限公司,中信证券股份有限公司",1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688787,海天瑞声,北京海天瑞声科技股份有限公司,2021-08-13,2021,2021-08-09,2021-08-09,36.94,39525.8,5890.11,华泰联合证券有限责任公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688798,艾为电子,上海艾为电子技术股份有限公司,2021-08-16,2021,2021-08-10,2021-08-10,76.58,320104.4,16578.26,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688733,壹石通,安徽壹石通材料科技股份有限公司,2021-08-17,2021,2021-08-12,2021-08-12,15.49,70543.14,7591.91,中国国际金融股份有限公司,1,C30,非金属矿物制品业,,,True,in_candidate_x
688728,格科微,格科微有限公司,2021-08-18,2021,2021-08-13,2021-08-13,14.38,359339.98,8582.37,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688766,普冉股份,普冉半导体(上海)股份有限公司,2021-08-23,2021,2021-08-16,2021-08-16,148.9,134861.4102,10306.87,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688786,悦安新材,江西悦安新材料股份有限公司,2021-08-26,2021,2021-08-20,2021-08-20,11.76,25119.6,3793.78,东兴证券股份有限公司,1,C33,金属制品业,,,True,in_candidate_x
688776,国光电气,成都国光电气股份有限公司,2021-08-31,2021,2021-08-26,2021-08-26,51.44,99561.77,8946.73,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688711,宏微科技,江苏宏微科技股份有限公司,2021-09-01,2021,2021-08-27,2021-08-27,27.51,67738.79,8058.36,民生证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688121,卓然股份,上海卓然工程技术股份有限公司,2021-09-06,2021,2021-09-01,2021-09-01,18.16,92010.6673,6339.3588,安信证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688187,时代电气,株洲中车时代电气股份有限公司,2021-09-07,2021,2021-09-01,2021-09-01,31.38,755505.74,11184.54,中国国际金融股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688767,博拓生物,杭州博拓生物科技股份有限公司,2021-09-08,2021,2021-09-03,2021-09-03,34.55,92133.33,9196.41,国泰君安证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688091,上海谊众,上海谊众药业股份有限公司,2021-09-09,2021,2021-09-03,2021-09-03,38.1,100774.5,7171.4521,国金证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688103,国力股份,昆山国力电子科技股份有限公司,2021-09-10,2021,2021-09-06,2021-09-06,12.04,28763.56,5113.59,招商证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688622,禾信仪器,广州禾信仪器股份有限公司,2021-09-13,2021,2021-09-07,2021-09-07,17.7,30975.0,3699.12,国信证券股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688707,振华新材,贵州振华新材料股份有限公司,2021-09-14,2021,2021-09-08,2021-09-08,11.75,130112.1,6590.31,中信建投证券股份有限公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688701,卓锦股份,浙江卓锦环保科技股份有限公司,2021-09-16,2021,2021-09-10,2021-09-10,7.48,25109.8686,5030.6887,海通证券股份有限公司,1,N77,生态保护和环境治理业,,,True,in_candidate_x
688697,纽威数控,纽威数控装备(苏州)股份有限公司,2021-09-17,2021,2021-09-13,2021-09-13,7.55,61658.36,4427.99,中信建投证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688772,珠海冠宇,珠海冠宇电池股份有限公司,2021-10-15,2021,2021-10-11,2021-10-11,14.43,224694.6931,14302.0959,招商证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688272,富吉瑞,北京富吉瑞光电科技股份有限公司,2021-10-18,2021,2021-10-12,2021-10-12,22.56,42864.0,5880.1634,华英证券有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688722,同益中,北京同益中新材料科技股份有限公司,2021-10-19,2021,2021-10-12,2021-10-12,4.51,25331.18,2843.46,"华泰联合证券有限责任公司,安信证券股份有限公司",1,C28,化学纤维制造业,,,True,in_candidate_x
688285,高铁电气,中铁高铁电气装备股份有限公司,2021-10-20,2021,2021-10-14,2021-10-14,7.18,67563.8,4024.8373,中信建投证券股份有限公司,1,C37,铁路、船舶、航空航天和其它运输设备制造业,,,True,in_candidate_x
688737,中自科技,中自环保科技股份有限公司,2021-10-22,2021,2021-10-18,2021-10-18,70.9,152496.995,11778.0266,申万宏源证券承销保荐有限责任公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688255,凯尔达,杭州凯尔达焊接机器人股份有限公司,2021-10-25,2021,2021-10-18,2021-10-18,47.11,92352.8093,8850.6425,申万宏源证券承销保荐有限责任公司,1,C34,通用设备制造业,,,True,in_candidate_x
688211,中科微至,中科微至智能制造科技江苏股份有限公司,2021-10-26,2021,2021-10-20,2021-10-20,90.2,297660.0,22804.23,中信证券股份有限公司,1,C34,通用设备制造业,,,True,in_candidate_x
688553,汇宇制药,四川汇宇制药股份有限公司,2021-10-26,2021,2021-10-18,2021-10-18,38.87,247213.2,11145.72,中信建投证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688257,新锐股份,苏州新锐合金工具股份有限公司,2021-10-27,2021,2021-10-21,2021-10-21,62.3,144536.0,9383.67,民生证券股份有限公司,1,C32,有色金属冶炼及压延加工业,,,True,in_candidate_x
688280,精进电动,精进电动科技股份有限公司,2021-10-27,2021,2021-10-21,2021-10-21,13.78,203330.79,17857.1,华泰联合证券有限责任公司,1,C36,汽车制造业,,,True,in_candidate_x
688739,成大生物,辽宁成大生物股份有限公司,2021-10-28,2021,2021-10-25,2021-10-25,110.0,458150.0,24012.06,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688162,巨一科技,安徽巨一科技股份有限公司,2021-11-10,2021,2021-11-05,2021-11-05,46.0,157550.0,9843.6816,国元证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688107,安路科技,上海安路信息科技股份有限公司,2021-11-12,2021,2021-11-09,2021-11-09,26.0,130260.0,10195.75,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688105,诺唯赞,南京诺唯赞生物科技股份有限公司,2021-11-15,2021,2021-11-09,2021-11-09,55.0,220055.0,9137.98,华泰联合证券有限责任公司,1,M73,研究和试验发展,,,True,in_candidate_x
688212,澳华内镜,上海澳华内镜股份有限公司,2021-11-15,2021,2021-11-10,2021-11-10,22.5,75015.0,9097.2,中信证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688182,灿勤科技,江苏灿勤科技股份有限公司,2021-11-16,2021,2021-11-11,2021-11-11,10.5,105000.0,7573.4,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688232,新点软件,国泰新点软件股份有限公司,2021-11-17,2021,2021-11-12,2021-11-12,48.49,400042.5,17315.68,国泰君安证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688075,安旭生物,杭州安旭生物科技股份有限公司,2021-11-18,2021,2021-11-12,2021-11-12,78.28,120029.86,14445.23,民生证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688082,盛美上海,盛美半导体设备(上海)股份有限公司,2021-11-18,2021,2021-11-12,2021-11-12,85.0,368523.9005,20398.0485,海通证券股份有限公司,1,C35,专用设备制造业,,,True,in_candidate_x
688190,云路股份,青岛云路先进材料技术股份有限公司,2021-11-26,2021,2021-11-22,2021-11-22,46.63,139890.0,10731.54,国泰君安证券股份有限公司,1,C31,黑色金属冶炼及压延加工业,,,True,in_candidate_x
688049,炬芯科技,炬芯科技股份有限公司,2021-11-29,2021,2021-11-24,2021-11-24,42.98,131089.0,11602.3902,申万宏源证券承销保荐有限责任公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688112,鼎阳科技,深圳市鼎阳科技股份有限公司,2021-12-01,2021,2021-11-26,2021-11-26,46.6,124266.82,9195.11,国信证券股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688230,芯导科技,上海芯导电子科技股份有限公司,2021-12-01,2021,2021-11-26,2021-11-26,134.81,202215.0,19166.1321,国元证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688151,华强科技,湖北华强科技股份有限公司,2021-12-06,2021,2021-12-01,2021-12-01,35.09,302497.56,21282.47,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688110,东芯股份,东芯半导体股份有限公司,2021-12-10,2021,2021-12-07,2021-12-07,30.18,333677.44,27319.29,海通证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688192,迪哲医药,迪哲(江苏)医药股份有限公司,2021-12-10,2021,2021-12-07,2021-12-07,52.58,210320.5258,11663.75,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688246,嘉和美康,嘉和美康(北京)科技股份有限公司,2021-12-14,2021,2021-12-09,2021-12-09,39.5,136154.04,12108.32,华泰联合证券有限责任公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688235,百济神州,百济神州有限公司,2021-12-15,2021,2021-12-08,2021-12-08,192.6,2215964.31,52949.0,"中国国际金融股份有限公司,高盛高华证券有限责任公司",1,C27,医药制造业,,,True,in_candidate_x
688032,禾迈股份,杭州禾迈电力电子股份有限公司,2021-12-20,2021,2021-12-15,2021-12-15,557.8,557800.0,17161.61,中信证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688248,南网科技,南方电网电力科技股份有限公司,2021-12-22,2021,2021-12-16,2021-12-16,12.24,103672.8,4726.5819,中信建投证券股份有限公司,1,M74,专业技术服务业,,,True,in_candidate_x
688167,炬光科技,西安炬光科技股份有限公司,2021-12-24,2021,2021-12-21,2021-12-21,78.69,176973.81,13709.0547,中信建投证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688210,统联精密,深圳市泛海统联精密制造股份有限公司,2021-12-27,2021,2021-12-22,2021-12-22,42.76,85520.0,8234.79,国金证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688206,概伦电子,上海概伦电子股份有限公司,2021-12-28,2021,2021-12-22,2021-12-22,28.28,122679.9,11183.03,招商证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688265,南模生物,上海南方模式生物科技股份有限公司,2021-12-28,2021,2021-12-23,2021-12-23,84.62,164931.9958,18144.3758,海通证券股份有限公司,1,M73,研究和试验发展,,,True,in_candidate_x
688227,品高股份,广州市品高软件股份有限公司,2021-12-30,2021,2021-12-27,2021-12-27,37.09,104830.5,13114.95,民生证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688236,春立医疗,北京市春立正达医疗器械股份有限公司,2021-12-30,2021,2021-12-27,2021-12-27,29.81,114553.87,7841.04,华泰联合证券有限责任公司,1,C35,专用设备制造业,,,True,in_candidate_x
688262,国芯科技,苏州国芯科技股份有限公司,2022-01-06,2022,2021-12-30,2021-12-30,41.98,251880.0,25642.3924,国泰君安证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688176,亚虹医药,江苏亚虹医药科技股份有限公司,2022-01-07,2022,2021-12-31,2021-12-31,22.98,252780.0,14720.78,中信证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688234,天岳先进,山东天岳先进科技股份有限公司,2022-01-12,2022,2022-01-07,2022-01-07,82.79,355757.7783,35410.6439,"国泰君安证券股份有限公司,海通证券股份有限公司",1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688259,创耀科技,创耀(苏州)通信科技股份有限公司,2022-01-12,2022,2022-01-07,2022-01-07,66.6,133200.0,11235.4937,海通证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688220,翱捷科技,翱捷科技股份有限公司,2022-01-14,2022,2022-01-10,2022-01-10,164.54,688272.2844,33668.5411,海通证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688062,迈威生物,迈威(上海)生物科技股份有限公司,2022-01-18,2022,2022-01-10,2022-01-10,34.8,347652.0,17308.7828,海通证券股份有限公司,1,C27,医药制造业,,,True,in_candidate_x
688173,希荻微,广东希荻微电子股份有限公司,2022-01-21,2022,2022-01-17,2022-01-17,33.57,134313.57,12172.72,"民生证券股份有限公司,中国国际金融股份有限公司",1,I65,软件和信息技术服务业,,,True,in_candidate_x
688223,晶科能源,晶科能源股份有限公司,2022-01-26,2022,2022-01-21,2022-01-21,5.0,1000000.0,27714.8302,中信建投证券股份有限公司,1,C38,电气机械及器材制造业,,,True,in_candidate_x
688171,纬德信息,广东纬德信息科技股份有限公司,2022-01-27,2022,2022-01-24,2022-01-24,28.68,60065.67,8005.58,中信证券股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688270,臻镭科技,浙江臻镭科技股份有限公司,2022-01-27,2022,2022-01-24,2022-01-24,61.88,168994.28,15363.18,中信证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688225,亚信安全,亚信安全科技股份有限公司,2022-02-09,2022,2022-01-28,2022-01-28,30.51,122070.51,9819.92,中国国际金融股份有限公司,1,I65,软件和信息技术服务业,,,True,in_candidate_x
688261,东微半导,苏州东微半导体股份有限公司,2022-02-10,2022,2022-01-28,2022-01-28,130.0,218973.2,18317.54,中国国际金融股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
688283,坤恒顺维,成都坤恒顺维科技股份有限公司,2022-02-15,2022,2022-02-10,2022-02-10,33.8,70980.0,7785.75,民生证券股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688267,中触媒,中触媒新材料股份有限公司,2022-02-16,2022,2022-02-11,2022-02-11,41.9,184569.5,15454.86,申万宏源证券承销保荐有限责任公司,1,C26,化学原料及化学制品制造业,,,True,in_candidate_x
688281,华秦科技,陕西华秦科技实业股份有限公司,2022-03-07,2022,2022-03-02,2022-03-02,189.5,315833.3586,20013.3904,中信建投证券股份有限公司,1,C41,其他制造业,,,True,in_candidate_x
688163,赛伦生物,上海赛伦生物技术股份有限公司,2022-03-11,2022,2022-03-04,2022-03-04,33.03,89379.18,10886.82,方正证券承销保荐有限责任公司,1,C27,医药制造业,,,True,in_candidate_x
688115,思林杰,广州思林杰科技股份有限公司,2022-03-14,2022,2022-03-09,2022-03-09,65.65,109438.55,11889.44,民生证券股份有限公司,1,C40,仪器仪表制造业,,,True,in_candidate_x
688175,高凌信息,珠海高凌信息科技股份有限公司,2022-03-15,2022,2022-03-10,2022-03-10,51.68,120035.04,9007.69,长城证券股份有限公司,1,C39,计算机、通信和其他电子设备制造业,,,True,in_candidate_x
