custom_id,sec_code,sec_name,chunk_index,summary_token_proxy,relevant_score,summary_text,old_summary_token_proxy,old_relevant_score,old_summary_text,summary_token_proxy_delta,relevant_score_delta
688567_1208019699_glm4_dewrap_join_chunk_0005,688567,孚能科技,5,135,1.967741935483871,发行人三元软包动力电池采用三元正极材料和软包封装，具有能量密度高、安全性能好、使用寿命长等优势，主要应用于新能源乘用车、专用车，尤其是中高端车型。公司已取得55项境内专利、14项境外专利，正在申请的境内外专利合计114项。公司创始团队拥有超过20年的行业经验积累，在全球动力电池行业具备较强科技创新实力。公司产品配套的北汽新能源EC系列，2017年以来在全球新能源汽车销量中排名前列。公司与戴姆勒、北京奔驰分别签署了合作协议，确定了长期合作关系，成为其动力电池供应商。公司其他客户包括广汽、长城、吉利、一汽、江铃、长安等国内知名整车企业。,145,1.6714285714285717,发行人三元软包动力电池量产电芯能量密度已达285Wh/kg，正在开发的对应电池包能量密度已达220Wh/kg，推荐车型目录配套车型电池包能量密度已达170Wh/kg，均高于刀片电池披露的180Wh/kg电芯和160Wh/kg电池包水平。公司产品已通过国际整车客户针刺安全试验，电池表面最高温度不超过100℃。截至2020年5月14日，公司取得55项境内专利、14项境外专利，正在申请境内外专利114项，并将专利及专有技术用于动力电池产品开发。公司2016年起向国内整车企业大规模供货，2018年末与戴姆勒、北京奔驰建立长期合作关系，客户还包括广汽、长城、吉利、一汽、江铃、长安等。,-10,0.2963133640552993
688567_1208019699_glm4_dewrap_join_chunk_0006,688567,孚能科技,6,57,1.3333333333333333,全球新能源乘用车市场集中度高，2019年欧洲销量占比达95.2%。中国新能源汽车产销量全球领先，2019年产量124.2万辆，销量120.6万辆。动力电池行业高速增长，2019年全球出货量达117GWh，中国出货量71GWh。,79,1.0972222222222223,本块主要披露新能源汽车、动力电池及三元软包动力电池行业数据：2019年中国新能源汽车产销量为124.2万辆、120.6万辆，动力电池装机量62.4GWh，三元材料动力电池装机量38.4GWh、占比61.5%。发行人仅被置于软包动力电池企业技术工艺突破的行业表述中，缺少发行人自身收入、客户、专利或装机份额等核心证据。,-22,0.23611111111111094
688567_1208019699_glm4_dewrap_join_chunk_0007,688567,孚能科技,7,100,2.3877551020408165,2018年，中国方形动力电池装机电量占比74.1%，软包动力电池占比13.4%，圆柱动力电池占比12.5%。2019年，方形电池占比提升至84.5%，软包和圆柱电池占比下降。三元软包动力电池因能量密度、安全性能、循环寿命等优势，主要用于新能源乘用车领域。2019年，中国三元软包动力电池在新能源乘用车领域的装机量占比为9.70%，是除三元方形外占比排名第二的技术路线。全球市场三元软包动力电池在新能,96,1.2758620689655171,2019年中国方形动力电池装机量52.73GWh、占比84.5%，软包动力电池5.49GWh、占比8.8%；中国三元软包动力电池在新能源乘用车装机量为4.08GWh，占比9.70%。发行人相关表格显示，2019年其装机量1.21GWh且全部为三元软包；行业论证还指出三元软包在新能源乘用车中为除三元方形外占比第二的技术路线，2019年中国销量前十新能源乘用车型中有3款采用三元软包。,4,1.1118930330752994
688567_1208019699_glm4_dewrap_join_chunk_0008,688567,孚能科技,8,121,1.5666666666666669,全球多家车企选择三元软包动力电池，如日产、雷诺、特斯拉等，2019年全球销量前十新能源乘用车中有4款采用软包电池。国内车企如北汽、广汽、长城等也开发配套车型。下游车企通常选择2-3家核心供应商保证需求。供给端，孚能科技、LGC、SKI等企业增加三元软包动力电池研发与产能。预计到2025年，全球三元软包动力电池出货量将达177.92GWh，中国将达60GWh。行业壁垒包括技术、人才、客户资源、规模和资金。未来趋势包括技术更新迭代、软包电池渗透率提升和中国动力电池企业全球竞争力增强。,73,1.1846153846153846,本块继续论证三元软包动力电池需求、供给及行业壁垒，披露戴姆勒、大众、奥迪、通用、现代起亚、北汽、广汽、长城、奇瑞等车企已开发或正在开发配套三元软包动力电池车型，2019年全球销量前十新能源乘用车中软包配套升至4款。相关内容主要为行业趋势、技术路线、进入壁垒和机遇挑战，对发行人仅有间接关联。,48,0.38205128205128225
688567_1208019699_glm4_dewrap_join_chunk_0009,688567,孚能科技,9,137,1.6935483870967742,公司是全球三元软包动力电池领军企业之一，是中国第一批量产该类型电池的企业。公司产品主要为长续航里程、高能量密度的三元软包动力电池，受益于高能量密度技术路线，市占率有望进一步提高。公司拥有超过20年行业积累，建立了技术与工艺壁垒、客户资源壁垒和规模壁垒。公司客户包括戴姆勒、北汽、广汽、长城、吉利等国内知名整车企业，并正在拓展大众、奥迪等国内外一线整车企业客户。公司2019年在全球软包动力电池出货量市场份额为8.2%，排名第三；在中国软包动力电池装机量市场份额为22.04%，排名第一；在中国三元软包动力电池装机量市场份额为27.50%，排名第一。,121,1.860759493670886,发行人主要产品为长续航、高能量密度三元软包动力电池，短期受补贴退坡和下游车型销量影响较小但仍承压，长期受益于高能量密度、高安全性技术路线。公司拥有超过20年行业积累，客户包括戴姆勒、北汽、广汽、长城、吉利、一汽、江铃、长安，并拓展大众、奥迪、保时捷、通用、雷诺、日产、本田等客户。行业地位方面，公司2018年全球动力电池出货量份额1.8%、排名第9，全球软包动力电池出货量份额8.2%、排名第3；2019年中国动力电池装机量1.94%、排名第7，中国软包和三元软包装机量均排名第1。,16,-0.16721110657411176
688567_1208019699_glm4_dewrap_join_chunk_0010,688567,孚能科技,10,99,2.725806451612903,公司核心团队在三元软包动力电池研发生产方面经验丰富，具备先发优势。公司研发实力雄厚，拥有767名研发人员，是国家高新技术企业，承担多项国家科技项目。公司产品能量密度达285Wh/kg，处于行业领先水平，循环寿命高于行业平均水平。公司2019年动力电池销量2.27GWh，装机量排名全国第七。公司拥有优质客户资源，与北汽新能源、戴姆勒等深度合作。公司存在产能缺口、融资渠道有限、经营规模偏小等劣势。,166,2.835616438356164,"公司是全球三元软包动力电池领军企业之一、中国第一批量产三元软包动力电池企业，创始团队自1997年从事动力电池研发，截至2019年末有研发技术人员767人，其中博士25人、硕士119人，并承担10余项国家、省、市科技项目。公司建立美国硅谷、德国斯图加特等研发平台，计划五年内将量产产品能量密度由285Wh/kg提升至350Wh/kg。产品方面，公司量产三元软包电芯能量密度最高285Wh/kg，循环寿命最高不低于2,000次，工作温度普遍为-30至55℃，并通过戴姆勒产品认证。2017至2019年公司动力电池销量为0.95GWh、1.92GWh、2.27GWh；软包动力电池出货量和装机量2017、2018年均为全球第3、全国第1，2019年装机量继续全国第1。",-67,-0.10980998674326115
688567_1208019699_glm4_dewrap_join_chunk_0011,688567,孚能科技,11,137,2.064516129032258,"发行人动力电池采用软包封装，安全性能优于其他类型电池，且电芯尺寸小，模组层面安全设计更多。三元软包电池设计灵活，可定制满足客户需求。报告期内，公司产能、产量和销量稳步增长，2019年产能3,134.25MWh，销量2,268.99MWh。动力电池系统销售收入2019年为231,367.31万元，销量2,179.48MWh，销售单价1.06元/Wh。前五大客户占主营业务收入比重高，2019年为95.82%。公司与北汽集团、长城集团等主要客户合作研发项目进展顺利，被竞争对手取代可能性较小。公司与戴姆勒合作项目按计划推进，预计2021年批量供货。",152,2.462686567164179,"发行人从事锂离子动力电池系统研发、生产和销售，电芯生产为产能限制环节；2019年产能3,134.25MWh、产量2,816.39MWh、销量2,268.99MWh，产能利用率89.86%。2019年动力电池系统销售收入231,367.31万元，销量2,179.48MWh，单价1.06元/Wh；2018、2019年价格低于LGC，已量产285Wh/kg电芯。报告期前五大客户收入占比99.78%、99.77%、95.82%，2019年北汽、长城、上海锐镁、戴姆勒和美国孚能合计销售221,891.76万元。公司与戴姆勒、北京奔驰签署长期合作协议，戴姆勒项目按计划推进，预计2021年批量供货、毛利率约22%。",-15,-0.3981704381319209
688567_1208019699_glm4_dewrap_join_chunk_0012,688567,孚能科技,12,129,1.5,"公司主要原材料包括正极材料、负极材料、隔膜、电解液和铝塑膜。正极材料采购中，浙江美都海创锂电科技有限公司占比65.06%，贵州振华新材料有限公司占比26.61%。负极材料采购中，广东凯金新能源科技股份有限公司占比62.75%，上海杉杉科技有限公司占比35.94%。隔膜采购中，2019年主要向深圳市星源材质科技股份有限公司和上海恩捷新材料科技有限公司采购。电解液供应商基本稳定。铝塑膜主要向新纶复合材料科技（常州）有限公司采购，占比94.85%。公司生产所需的主要能源为电，2019年消耗量为14,673.93万度。",133,1.8870967741935485,"公司主要原材料包括正极材料、负极材料、隔膜、电解液、铝塑膜，2019年采购金额分别为69,354.41万元、15,533.54万元、9,174.62万元、7,699.01万元和5,772.65万元。2019年前五大供应商为浙江美都海创、贵州振华、格远电子、东莞超业、深圳百嘉达，合计采购94,384.84万元，占比37.76%。隔膜采购2019年转向深圳星源材质、上海恩捷，系通过认证后实现国产化替代；铝塑膜主要向新纶复合材料采购。公司主要客户或终端客户2019年新能源汽车销量和财务业绩较好，2020年一季度受疫情影响预计承压。",-4,-0.3870967741935485
688567_1208019699_glm4_dewrap_join_chunk_0013,688567,孚能科技,13,138,1.6296296296296295,"报告期内，公司前五大供应商包括浙江美都海创锂电、江苏当升材料、广东凯金新能源、上海杉杉科技和宁波容百新能源，采购金额分别为45,124.33万元、22,02万元、9,747.50万元、5,582.54万元和4,767.79万元。公司主要固定资产包括房屋及建筑物、机器设备等，截至2019年末原值201,482.96万元，净值176,807.34万元，成新率89.74%。公司拥有多处自有房产，主要位于赣州市经济技术开发区，建筑面积总计约130,000平方米，部分房产已抵押。公司还租赁使用多处房屋，主要用于宿舍和仓储，租赁面积总计约80,000平方米。",118,1.8363636363636364,"报告期内，公司主要原材料供应商按技术匹配度、产品质量、价格、产量和产能扩建进度调整，正极材料供应商包括宁波容百、浙江美都海创、江苏当升、贵州振华，负极材料供应商包括广东凯金和上海杉杉。公司前五大供应商合作历史覆盖2010年至2018年，多数为上市公司旗下企业或行业材料、设备供应商。截至2019年末，公司固定资产原值201,482.96万元、净值176,807.34万元、成新率89.74%，其中机器设备净值97,997.88万元，房屋及建筑物净值75,975.34万元。",20,-0.20673400673400688
688567_1208019699_glm4_dewrap_join_chunk_0014,688567,孚能科技,14,82,,公司及其下属公司租赁多处境内房屋，包括办公、宿舍和仓储用途，租赁面积和租金信息详尽。部分租赁房屋未取得产权证书，但出租方已提供商品房买卖合同，且租赁合同合法有效。公司拥有部分临时建筑，已取得规划许可证，合法使用。公司拥有多项生产设备，部分设备存在抵押。公司拥有土地使用权、专利权与非专利技术等无形资产，部分土地使用权存在抵押。,132,1.5084745762711864,"截至2020年5月14日，公司境内外租赁房屋主要用于宿舍、仓储和办公，其中美国孚能租赁Hayward办公场所，孚能德国租赁办公、仓储及停车位。第12、15、22项境内租赁房屋尚未取得房屋产权证书，但用途为员工宿舍或普通仓库，可替代性较强；全部租赁房屋未办理租赁备案，不影响租赁合同有效性。公司赣州土地上存在临时建筑13,167.02平方米，占总建筑面积7.78%，已取得建设工程规划许可证。2019年末账面原值超过300万元的主要生产设备包括化成分容自动立体仓库7,481.83万元、化成分容自动生产线3,775.22万元等。",-50,
688567_1208019699_glm4_dewrap_join_chunk_0015,688567,孚能科技,15,101,1.2,"公司拥有多处工业用地，包括赣州和镇江的多个宗地，总面积约169,627平方米至246,674平方米不等，用于建设职工宿舍、办公楼、仓库、测试中心等设施。公司拥有多个境内注册商标，如“孚能1”至“孚能8”，以及多个境外商标，如美国注册的“孚能1”至“孚能5”。公司拥有多项境内专利，包括用于锂离子电池的复合材料及其制备方法、电池模组、电池包等，部分专利与北京新能源汽车股份有限公司或全资子公司孚能镇江共有。",134,1.8392857142857144,"截至2020年5月14日，公司及子公司拥有多宗工业用地，赣州经开区多项共有宗地面积169,627平方米，另有赣州246,674平方米、243,273平方米、116,781平方米及镇江120,722平方米、110,229平方米等土地使用权。公司拥有境内注册商标8项、境外注册商标5项，均无权利限制。截至同日，发行人及子公司专利权属不存在瑕疵，仅部分电池包、电池箱体、电池模组相关专利与北汽新能源或孚能镇江共有。境内已授权专利覆盖锂离子电池复合材料、正极材料、电池系统、电池模组、软包电池模组、试验装置等，多数为原始取得或从美国孚能受让。",-33,-0.6392857142857145
688567_1208019699_glm4_dewrap_join_chunk_0016,688567,孚能科技,16,91,4.0,孚能科技拥有多项国内授权专利和境外专利，包括实用新型和发明类型，涉及电池模组设计、电池包、电池管理系统等核心技术领域。公司还拥有多个域名和生产经营资质证书。发行人与北汽新能源共有四项专利，应用于EC5车型相关动力电池系统产品，2019年收入占比44.03%。公司核心技术“电池模组设计技术”能够提升成组效率，提高系统能量密度，降低生产成本，属于不可替代的核心技术。,132,2.4146341463414633,"截至2020年5月14日，孚能科技及下属公司拥有多项境内外授权专利、域名和生产经营资质，其中境外专利多为美国发明专利。发行人与北汽新能源在EC5车型项目中共同开发4项实用新型专利，协议约定共有权利，未限制发行人单独实施，且不存在争议、质押等权利限制。上述4项专利应用电池模组设计技术，2019年对应产品收入107,845.98万元，占销售收入比重44.03%，但发行人另独自拥有25项已授权及42项在申请相关专利，因此共有专利不属于不可替代核心技术。发行人核心技术覆盖原材料、电芯、模组、BMS、电池包、生产工艺及自动化设备。",-41,1.5853658536585367
688567_1208019699_glm4_dewrap_join_chunk_0017,688567,孚能科技,17,124,3.706896551724138,公司具备锂离子动力电池全产业链核心技术，拥有17项关键核心技术，并已形成先进的生产制造及品质管理能力。公司核心技术先进性体现在动力电池产品性能上，例如高比容量正极材料技术、动力锂离子电池隔膜技术、先进电解液技术等，均处于国际或国内领先水平。公司拥有动力电池先进涂布工艺和设备技术、无损电池故障检测技术、电池模组设计技术等，提升了生产效率和产品性能。公司已授权专利和正在申请专利共计多项，保障了核心技术的实施。公司核心技术先进性直接反映在公司动力电池产品的性能及先进性上，并已应用于主营业务产品。,129,2.8860759493670884,"发行人已形成17项关键核心技术，覆盖电芯原材料、电芯、模组、电池包、BMS、生产工艺及自动化设备，多数已量产并应用于主营业务产品。其先进电解液技术使电芯工作电压达3.0-4.5V、能量密度270Wh/kg以上、寿命增加4倍；高安全关键材料已用于285Wh/kg电芯量产，循环寿命2,000次以上；电池模组设计技术对应已授权专利29项、在申请44项，成组后模组能量密度248Wh/kg；生产工艺较传统方式效率提升30%以上、原材料损耗成本降低30%以上，自动化设备可减少人员50%以上。多项技术被表述为国内或国际领先。",-5,0.8208206023570495
