ts,label,sec_code,chunks,prompt_chars,items_returned,prompt_tokens,completion_tokens,total_tokens,model
2026-07-07T22:03:00,688088_chunks_0014_0014,688088,1,8569,1,5063,219,5282,THUDM/GLM-4-32B-0414
2026-07-07T22:03:08,688088_chunks_0015_0015,688088,1,8713,1,5049,227,5276,THUDM/GLM-4-32B-0414
2026-07-07T22:03:16,688088_chunks_0016_0016,688088,1,6201,1,3412,239,3651,THUDM/GLM-4-32B-0414
2026-07-07T22:03:24,688388_chunks_0001_0001,688388,1,8410,1,5028,245,5273,THUDM/GLM-4-32B-0414
2026-07-07T22:03:32,688388_chunks_0002_0002,688388,1,8791,1,5046,190,5236,THUDM/GLM-4-32B-0414
2026-07-07T22:03:39,688388_chunks_0003_0003,688388,1,8799,1,5054,188,5242,THUDM/GLM-4-32B-0414
2026-07-07T22:03:47,688388_chunks_0004_0004,688388,1,8561,1,5042,241,5283,THUDM/GLM-4-32B-0414
2026-07-07T22:03:55,688388_chunks_0005_0005,688388,1,8848,1,5049,214,5263,THUDM/GLM-4-32B-0414
2026-07-07T22:04:04,688388_chunks_0006_0006,688388,1,8501,1,5038,186,5224,THUDM/GLM-4-32B-0414
2026-07-07T22:04:12,688388_chunks_0007_0007,688388,1,7861,1,5051,228,5279,THUDM/GLM-4-32B-0414
2026-07-07T22:04:20,688388_chunks_0008_0008,688388,1,8343,1,5060,205,5265,THUDM/GLM-4-32B-0414
2026-07-07T22:04:29,688388_chunks_0009_0009,688388,1,8045,1,5017,254,5271,THUDM/GLM-4-32B-0414
2026-07-07T22:04:37,688388_chunks_0010_0010,688388,1,7995,1,5039,219,5258,THUDM/GLM-4-32B-0414
2026-07-07T22:04:46,688388_chunks_0011_0011,688388,1,8261,1,4997,287,5284,THUDM/GLM-4-32B-0414
2026-07-07T22:04:55,688388_chunks_0012_0012,688388,1,8112,1,5030,265,5295,THUDM/GLM-4-32B-0414
2026-07-07T22:05:02,688388_chunks_0013_0013,688388,1,7916,1,4990,205,5195,THUDM/GLM-4-32B-0414
2026-07-07T22:05:11,688388_chunks_0014_0014,688388,1,8027,1,4951,255,5206,THUDM/GLM-4-32B-0414
2026-07-07T22:05:18,688388_chunks_0015_0015,688388,1,6630,1,4348,152,4500,THUDM/GLM-4-32B-0414
2026-07-07T22:05:25,688388_chunks_0016_0016,688388,1,7687,1,5063,144,5207,THUDM/GLM-4-32B-0414
2026-07-07T22:05:34,688388_chunks_0017_0017,688388,1,8255,1,5063,227,5290,THUDM/GLM-4-32B-0414
2026-07-07T22:05:42,688388_chunks_0018_0018,688388,1,8601,1,5044,227,5271,THUDM/GLM-4-32B-0414
2026-07-07T22:05:48,688388_chunks_0019_0019,688388,1,3155,1,1749,145,1894,THUDM/GLM-4-32B-0414
2026-07-07T22:05:56,688168_chunks_0001_0001,688168,1,9133,1,5046,245,5291,THUDM/GLM-4-32B-0414
2026-07-07T22:06:04,688168_chunks_0002_0002,688168,1,9115,1,5047,179,5226,THUDM/GLM-4-32B-0414
2026-07-07T22:06:11,688168_chunks_0003_0003,688168,1,9269,1,5024,152,5176,THUDM/GLM-4-32B-0414
2026-07-07T22:06:20,688168_chunks_0004_0004,688168,1,9060,1,5059,214,5273,THUDM/GLM-4-32B-0414
2026-07-07T22:06:28,688168_chunks_0005_0005,688168,1,9111,1,5005,234,5239,THUDM/GLM-4-32B-0414
2026-07-07T22:06:36,688168_chunks_0006_0006,688168,1,8163,1,5013,216,5229,THUDM/GLM-4-32B-0414
2026-07-07T22:06:44,688168_chunks_0007_0007,688168,1,8638,1,5010,166,5176,THUDM/GLM-4-32B-0414
2026-07-07T22:06:53,688168_chunks_0008_0008,688168,1,7840,1,4851,287,5138,THUDM/GLM-4-32B-0414
2026-07-07T22:07:00,688168_chunks_0009_0009,688168,1,7977,1,5058,207,5265,THUDM/GLM-4-32B-0414
2026-07-07T22:07:10,688168_chunks_0010_0010,688168,1,8052,1,4884,306,5190,THUDM/GLM-4-32B-0414
2026-07-07T22:07:18,688168_chunks_0011_0011,688168,1,5748,1,3328,227,3555,THUDM/GLM-4-32B-0414
2026-07-07T22:07:26,688068_chunks_0001_0001,688068,1,7601,1,4867,228,5095,THUDM/GLM-4-32B-0414
2026-07-07T22:07:34,688068_chunks_0002_0002,688068,1,8603,1,5061,279,5340,THUDM/GLM-4-32B-0414
2026-07-07T22:07:42,688068_chunks_0003_0003,688068,1,8708,1,5057,220,5277,THUDM/GLM-4-32B-0414
2026-07-07T22:07:51,688068_chunks_0004_0004,688068,1,8518,1,5059,243,5302,THUDM/GLM-4-32B-0414
2026-07-07T22:07:59,688068_chunks_0005_0005,688068,1,9146,1,5025,200,5225,THUDM/GLM-4-32B-0414
2026-07-07T22:08:07,688068_chunks_0006_0006,688068,1,8832,1,5048,292,5340,THUDM/GLM-4-32B-0414
2026-07-07T22:08:17,688068_chunks_0007_0007,688068,1,8678,1,5050,305,5355,THUDM/GLM-4-32B-0414
2026-07-07T22:08:25,688068_chunks_0008_0008,688068,1,8910,1,5048,212,5260,THUDM/GLM-4-32B-0414
2026-07-07T22:08:33,688068_chunks_0009_0009,688068,1,8330,1,5063,210,5273,THUDM/GLM-4-32B-0414
2026-07-07T22:08:40,688068_chunks_0010_0010,688068,1,8577,1,5050,202,5252,THUDM/GLM-4-32B-0414
2026-07-07T22:08:48,688068_chunks_0011_0011,688068,1,8067,1,5052,220,5272,THUDM/GLM-4-32B-0414
2026-07-07T22:08:57,688068_chunks_0012_0012,688068,1,8083,1,5025,242,5267,THUDM/GLM-4-32B-0414
2026-07-07T22:09:06,688068_chunks_0013_0013,688068,1,8151,1,5040,287,5327,THUDM/GLM-4-32B-0414
2026-07-07T22:09:13,688068_chunks_0014_0014,688068,1,7903,1,5059,211,5270,THUDM/GLM-4-32B-0414
2026-07-07T22:09:21,688068_chunks_0015_0015,688068,1,8355,1,5055,240,5295,THUDM/GLM-4-32B-0414
2026-07-07T22:09:30,688068_chunks_0016_0016,688068,1,8176,1,5042,215,5257,THUDM/GLM-4-32B-0414
2026-07-07T22:09:38,688068_chunks_0017_0017,688068,1,7815,1,5060,213,5273,THUDM/GLM-4-32B-0414
2026-07-07T22:09:46,688068_chunks_0018_0018,688068,1,7798,1,4840,230,5070,THUDM/GLM-4-32B-0414
2026-07-07T22:11:05,688068_chunks_0019_0019,688068,1,7699,1,4977,477,5454,THUDM/GLM-4-32B-0414
2026-07-07T22:11:13,688068_chunks_0020_0020,688068,1,8556,1,5064,237,5301,THUDM/GLM-4-32B-0414
2026-07-07T22:11:21,688068_chunks_0021_0021,688068,1,8517,1,4932,204,5136,THUDM/GLM-4-32B-0414
2026-07-07T22:11:30,688068_chunks_0022_0022,688068,1,8781,1,5064,292,5356,THUDM/GLM-4-32B-0414
2026-07-07T22:11:38,688068_chunks_0023_0023,688068,1,8626,1,5020,254,5274,THUDM/GLM-4-32B-0414
2026-07-07T22:11:45,688068_chunks_0024_0024,688068,1,2806,1,1549,183,1732,THUDM/GLM-4-32B-0414
2026-07-07T22:11:53,688366_chunks_0001_0001,688366,1,8360,1,5064,260,5324,THUDM/GLM-4-32B-0414
2026-07-07T22:12:01,688366_chunks_0002_0002,688366,1,8220,1,5033,228,5261,THUDM/GLM-4-32B-0414
2026-07-07T22:12:10,688366_chunks_0003_0003,688366,1,8503,1,5057,206,5263,THUDM/GLM-4-32B-0414
2026-07-07T22:12:18,688366_chunks_0004_0004,688366,1,8590,1,5013,230,5243,THUDM/GLM-4-32B-0414
2026-07-07T22:12:26,688366_chunks_0005_0005,688366,1,8584,1,5058,209,5267,THUDM/GLM-4-32B-0414
2026-07-07T22:12:33,688366_chunks_0006_0006,688366,1,8120,1,5049,186,5235,THUDM/GLM-4-32B-0414
2026-07-07T22:12:41,688366_chunks_0007_0007,688366,1,9071,1,5061,214,5275,THUDM/GLM-4-32B-0414
2026-07-07T22:12:49,688366_chunks_0008_0008,688366,1,9344,1,5023,204,5227,THUDM/GLM-4-32B-0414
2026-07-07T22:12:57,688366_chunks_0009_0009,688366,1,8626,1,5017,255,5272,THUDM/GLM-4-32B-0414
2026-07-07T22:13:05,688366_chunks_0010_0010,688366,1,8673,1,5053,197,5250,THUDM/GLM-4-32B-0414
2026-07-07T22:13:13,688366_chunks_0011_0011,688366,1,8408,1,4989,234,5223,THUDM/GLM-4-32B-0414
2026-07-07T22:13:21,688366_chunks_0012_0012,688366,1,8748,1,5053,252,5305,THUDM/GLM-4-32B-0414
2026-07-07T22:13:29,688366_chunks_0013_0013,688366,1,8271,1,4950,216,5166,THUDM/GLM-4-32B-0414
2026-07-07T22:13:37,688366_chunks_0014_0014,688366,1,8161,1,5026,222,5248,THUDM/GLM-4-32B-0414
2026-07-07T22:13:46,688366_chunks_0015_0015,688366,1,8181,1,5039,271,5310,THUDM/GLM-4-32B-0414
2026-07-07T22:13:54,688366_chunks_0016_0016,688366,1,8459,1,4991,257,5248,THUDM/GLM-4-32B-0414
2026-07-07T22:14:03,688366_chunks_0017_0017,688366,1,8454,1,4791,270,5061,THUDM/GLM-4-32B-0414
2026-07-07T22:14:10,688366_chunks_0018_0018,688366,1,8141,1,5063,191,5254,THUDM/GLM-4-32B-0414
2026-07-07T22:14:17,688366_chunks_0019_0019,688366,1,7411,1,5060,101,5161,THUDM/GLM-4-32B-0414
2026-07-07T22:14:23,688366_chunks_0020_0020,688366,1,7381,1,5048,108,5156,THUDM/GLM-4-32B-0414
2026-07-07T22:14:30,688366_chunks_0021_0021,688366,1,7449,1,5029,159,5188,THUDM/GLM-4-32B-0414
2026-07-07T22:14:36,688366_chunks_0022_0022,688366,1,7799,1,4829,112,4941,THUDM/GLM-4-32B-0414
2026-07-07T22:14:45,688366_chunks_0023_0023,688366,1,7728,1,4756,240,4996,THUDM/GLM-4-32B-0414
2026-07-07T22:14:51,688366_chunks_0024_0024,688366,1,6993,1,4527,154,4681,THUDM/GLM-4-32B-0414
2026-07-07T22:15:00,688366_chunks_0025_0025,688366,1,8445,1,5047,203,5250,THUDM/GLM-4-32B-0414
2026-07-07T22:15:08,688366_chunks_0026_0026,688366,1,9096,1,5044,217,5261,THUDM/GLM-4-32B-0414
2026-07-07T22:15:16,688366_chunks_0027_0027,688366,1,8234,1,5062,209,5271,THUDM/GLM-4-32B-0414
2026-07-07T22:15:23,688366_chunks_0028_0028,688366,1,6513,1,3430,216,3646,THUDM/GLM-4-32B-0414
2026-07-07T22:15:31,688058_chunks_0001_0001,688058,1,9562,1,5045,206,5251,THUDM/GLM-4-32B-0414
2026-07-07T22:15:39,688058_chunks_0002_0002,688058,1,9052,1,4799,260,5059,THUDM/GLM-4-32B-0414
2026-07-07T22:15:47,688058_chunks_0003_0003,688058,1,9554,1,5043,189,5232,THUDM/GLM-4-32B-0414
2026-07-07T22:15:55,688058_chunks_0004_0004,688058,1,9740,1,5038,217,5255,THUDM/GLM-4-32B-0414
2026-07-07T22:16:03,688058_chunks_0005_0005,688058,1,9431,1,5027,218,5245,THUDM/GLM-4-32B-0414
2026-07-07T22:16:12,688058_chunks_0006_0006,688058,1,9222,1,4904,265,5169,THUDM/GLM-4-32B-0414
2026-07-07T22:16:21,688058_chunks_0007_0007,688058,1,8185,1,4655,268,4923,THUDM/GLM-4-32B-0414
2026-07-07T22:16:29,688058_chunks_0008_0008,688058,1,8933,1,5060,250,5310,THUDM/GLM-4-32B-0414
2026-07-07T22:16:36,688058_chunks_0009_0009,688058,1,9704,1,5043,164,5207,THUDM/GLM-4-32B-0414
2026-07-07T22:16:44,688058_chunks_0010_0010,688058,1,8979,1,5024,155,5179,THUDM/GLM-4-32B-0414
2026-07-07T22:16:51,688058_chunks_0011_0011,688058,1,8828,1,5035,220,5255,THUDM/GLM-4-32B-0414
2026-07-07T22:16:59,688058_chunks_0012_0012,688058,1,9040,1,4977,186,5163,THUDM/GLM-4-32B-0414
2026-07-07T22:17:07,688058_chunks_0013_0013,688058,1,8978,1,4978,182,5160,THUDM/GLM-4-32B-0414
2026-07-07T22:17:15,688058_chunks_0014_0014,688058,1,9234,1,5038,234,5272,THUDM/GLM-4-32B-0414
2026-07-07T22:17:23,688058_chunks_0015_0015,688058,1,8403,1,4669,203,4872,THUDM/GLM-4-32B-0414
2026-07-07T22:17:29,688058_chunks_0016_0016,688058,1,8411,1,4955,121,5076,THUDM/GLM-4-32B-0414
2026-07-07T22:17:37,688058_chunks_0017_0017,688058,1,9180,1,5061,170,5231,THUDM/GLM-4-32B-0414
2026-07-07T22:17:46,688058_chunks_0018_0018,688058,1,9450,1,5046,240,5286,THUDM/GLM-4-32B-0414
2026-07-07T22:17:55,688058_chunks_0019_0019,688058,1,9377,1,5028,201,5229,THUDM/GLM-4-32B-0414
2026-07-07T22:18:03,688058_chunks_0020_0020,688058,1,8917,1,5042,223,5265,THUDM/GLM-4-32B-0414
2026-07-07T22:18:11,688058_chunks_0021_0021,688058,1,8645,1,4982,218,5200,THUDM/GLM-4-32B-0414
2026-07-07T22:18:19,688058_chunks_0022_0022,688058,1,4936,1,2686,310,2996,THUDM/GLM-4-32B-0414
2026-07-07T22:18:27,688202_chunks_0001_0001,688202,1,8524,1,4937,210,5147,THUDM/GLM-4-32B-0414
2026-07-07T22:18:37,688202_chunks_0002_0002,688202,1,9111,1,4990,304,5294,THUDM/GLM-4-32B-0414
2026-07-07T22:18:43,688202_chunks_0003_0003,688202,1,9131,1,5054,151,5205,THUDM/GLM-4-32B-0414
2026-07-07T22:18:52,688202_chunks_0004_0004,688202,1,9228,1,5029,277,5306,THUDM/GLM-4-32B-0414
2026-07-07T22:19:01,688202_chunks_0005_0005,688202,1,9187,1,5062,306,5368,THUDM/GLM-4-32B-0414
2026-07-07T22:19:11,688202_chunks_0006_0006,688202,1,9159,1,5045,316,5361,THUDM/GLM-4-32B-0414
2026-07-07T22:19:18,688202_chunks_0007_0007,688202,1,8918,1,5058,207,5265,THUDM/GLM-4-32B-0414
2026-07-07T22:19:27,688202_chunks_0008_0008,688202,1,8449,1,4976,251,5227,THUDM/GLM-4-32B-0414
2026-07-07T22:19:35,688202_chunks_0009_0009,688202,1,8863,1,4949,214,5163,THUDM/GLM-4-32B-0414
2026-07-07T22:19:43,688202_chunks_0010_0010,688202,1,8450,1,5061,193,5254,THUDM/GLM-4-32B-0414
2026-07-07T22:19:51,688202_chunks_0011_0011,688202,1,8443,1,5022,242,5264,THUDM/GLM-4-32B-0414
2026-07-07T22:19:59,688202_chunks_0012_0012,688202,1,8453,1,5019,236,5255,THUDM/GLM-4-32B-0414
2026-07-07T22:20:08,688202_chunks_0013_0013,688202,1,9091,1,5058,284,5342,THUDM/GLM-4-32B-0414
2026-07-07T22:20:15,688202_chunks_0014_0014,688202,1,8939,1,5056,176,5232,THUDM/GLM-4-32B-0414
2026-07-07T22:20:23,688202_chunks_0015_0015,688202,1,4828,1,2735,230,2965,THUDM/GLM-4-32B-0414
2026-07-07T22:20:31,688299_chunks_0001_0001,688299,1,8647,1,5055,208,5263,THUDM/GLM-4-32B-0414
2026-07-07T22:20:39,688299_chunks_0002_0002,688299,1,8330,1,4916,200,5116,THUDM/GLM-4-32B-0414
2026-07-07T22:20:48,688299_chunks_0003_0003,688299,1,8677,1,5024,285,5309,THUDM/GLM-4-32B-0414
2026-07-07T22:20:57,688299_chunks_0004_0004,688299,1,8792,1,4991,252,5243,THUDM/GLM-4-32B-0414
2026-07-07T22:21:04,688299_chunks_0005_0005,688299,1,8894,1,5055,162,5217,THUDM/GLM-4-32B-0414
2026-07-07T22:21:13,688299_chunks_0006_0006,688299,1,8931,1,4988,267,5255,THUDM/GLM-4-32B-0414
2026-07-07T22:21:21,688299_chunks_0007_0007,688299,1,8795,1,5053,192,5245,THUDM/GLM-4-32B-0414
2026-07-07T22:21:31,688299_chunks_0008_0008,688299,1,8699,1,5049,195,5244,THUDM/GLM-4-32B-0414
2026-07-07T22:21:38,688299_chunks_0009_0009,688299,1,8470,1,5023,203,5226,THUDM/GLM-4-32B-0414
2026-07-07T22:21:48,688299_chunks_0010_0010,688299,1,8555,1,4995,285,5280,THUDM/GLM-4-32B-0414
2026-07-07T22:21:56,688299_chunks_0011_0011,688299,1,8490,1,4985,254,5239,THUDM/GLM-4-32B-0414
2026-07-07T22:22:03,688299_chunks_0012_0012,688299,1,7899,1,4937,166,5103,THUDM/GLM-4-32B-0414
2026-07-07T22:22:11,688299_chunks_0013_0013,688299,1,7778,1,4786,177,4963,THUDM/GLM-4-32B-0414
2026-07-07T22:22:19,688299_chunks_0014_0014,688299,1,8247,1,5017,204,5221,THUDM/GLM-4-32B-0414
2026-07-07T22:22:26,688299_chunks_0015_0015,688299,1,8468,1,4883,213,5096,THUDM/GLM-4-32B-0414
2026-07-07T22:22:34,688299_chunks_0016_0016,688299,1,8416,1,5013,216,5229,THUDM/GLM-4-32B-0414
2026-07-07T22:22:43,688299_chunks_0017_0017,688299,1,9077,1,5037,318,5355,THUDM/GLM-4-32B-0414
2026-07-07T22:22:51,688299_chunks_0018_0018,688299,1,3837,1,2285,238,2523,THUDM/GLM-4-32B-0414
2026-07-07T22:22:59,688300_chunks_0001_0001,688300,1,8170,1,5061,259,5320,THUDM/GLM-4-32B-0414
2026-07-07T22:23:07,688300_chunks_0002_0002,688300,1,8182,1,5045,179,5224,THUDM/GLM-4-32B-0414
2026-07-07T22:23:15,688300_chunks_0003_0003,688300,1,7890,1,4992,201,5193,THUDM/GLM-4-32B-0414
2026-07-07T22:23:23,688300_chunks_0004_0004,688300,1,8514,1,4877,191,5068,THUDM/GLM-4-32B-0414
2026-07-07T22:23:31,688300_chunks_0005_0005,688300,1,8507,1,5061,228,5289,THUDM/GLM-4-32B-0414
2026-07-07T22:23:39,688300_chunks_0006_0006,688300,1,8678,1,5063,200,5263,THUDM/GLM-4-32B-0414
