custom_id,sec_code,sec_name,announcement_id,source_run_name,chunk_index,chunk_count,chunk_file,chunk_token_proxy,chunk_chars,chunk_compact_chars,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,Redundancy_chunk,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688021_1207048360_tok_chunk_0011,688021,奥福环保,1207048360,star_token_proxy_150_20260630,11,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0011.txt,3961,9327,7921,257.0,257.0,"节能蓄热体主要下游为钢厂，最大客户江苏沙钢集团2018年收入2,410亿元，公司对其销售496.02万元，采购规模与其经营规模相符；钢厂热工设备通常2-4个月检修更换，采购间隔与生产特点相符。新增主要客户包括中自环保、优美科、海湾环境和河北乐凯，分别对应蜂窝陶瓷载体或VOCs设备业务。2018年优美科采购蜂窝陶瓷载体3,751.78万元、占营业收入15.11%，海湾环境采购VOCs设备1,748.72万元、占7.04%。公司主要原材料包括滑石、氧化铝、高岭土、纤维素、钢材、燃烧器和保温棉，能源为天然气和电力。",129.0,96.0,96.0,0.0,20.0,10.0,26.0,25.0,12.0,3.0,15.0,0.15625,4.0,-11.0,2.0833333333333335,,30.705426356589147,65,5,16.409997475385005,1.2623074981065388
688021_1207048360_tok_chunk_0012,688021,奥福环保,1207048360,star_token_proxy_150_20260630,12,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0012.txt,3977,9939,7954,222.0,222.0,"报告期内发行人与前五大供应商和客户无关联关系，董监高、核心人员、主要关联方及持股5%以上股东未在相关供应商或客户中占权益。截至报告期末，公司固定资产原值24,504.05万元、账面价值18,415.80万元，成新率75.15%，其中房屋建筑物账面价值10,835.35万元、机器设备6,993.62万元。主要生产设备包括91台窑炉、16台挤出机、3台打孔机和7台混合机。公司及子公司拥有多项生产房产和土地使用权，部分房屋及土地用于银行借款抵押。",111.0,92.0,92.0,0.0,15.0,9.0,22.0,29.0,14.0,3.0,17.0,0.1847826086956521,4.0,-13.0,2.2934782608695654,,35.828828828828826,81,52,20.36711088760372,13.075182298214735
688021_1207048360_tok_chunk_0013,688021,奥福环保,1207048360,star_token_proxy_150_20260630,13,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0013.txt,3941,8957,7881,216.0,216.0,"公司核心团队自主掌握以堇青石材料结构及结晶控制技术、高性能蜂窝陶瓷载体制备工艺技术为基础的蜂窝陶瓷载体技术体系，并在VOCs领域掌握回转式RTO转阀制备技术。关键核心技术均为自主研发，覆盖蜂窝陶瓷载体、节能蓄热体和VOCs废气处理设备，关联多项发明及实用新型专利。堇青石技术通过原料颗粒级配、形貌和烧成曲线控制晶体定向生长，使载体具备低热膨胀和耐热冲击性能。烧成窑炉温场精密控制技术可使炉内达到1,400℃以上且温差控制在±2℃内。",108.0,86.0,86.0,0.0,14.0,7.0,19.0,28.0,14.0,4.0,18.0,0.2093023255813953,4.0,-14.0,2.383720930232558,,36.49074074074074,242,98,61.40573458513067,24.866785079928952
688021_1207048360_tok_chunk_0014,688021,奥福环保,1207048360,star_token_proxy_150_20260630,14,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0014.txt,3983,9389,7965,236.0,236.0,公司2019年1-6月披露23项在研项目，覆盖国六蜂窝陶瓷载体、GPF、DPF、船机载体、VOCs治理材料及阀门装置等方向，多项产品已处于批量生产、小批量或中试阶段。低膨胀氧化催化剂载体、600/3选择性催化还原催化剂载体和超大尺寸堇青石DPF等项目设定了热膨胀系数、孔隙率、背压、烧成合格率等指标。公司参与“十三五”国家重点研发计划，承担大尺寸SCR催化剂载体、非对称结构DPF、大尺寸载体和GPF生产线建设等任务。相关合作约定区分独立完成和共同完成成果的知识产权归属。,118.0,74.0,74.0,0.0,8.0,6.0,13.0,20.0,20.0,7.0,27.0,0.3648648648648648,4.0,-23.0,2.797297297297298,,33.75423728813559,249,123,62.51569168968114,30.881245292493098
688021_1207048360_tok_chunk_0015,688021,奥福环保,1207048360,star_token_proxy_150_20260630,15,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0015.txt,2058,4663,4115,226.0,226.0,"公司2016年至2019年1-6月研发费用分别为750.86万元、1,178.66万元、1,617.65万元和1,022.33万元，占营业收入比例分别为8.09%、6.01%、6.52%和7.81%。截至2019年6月30日，公司核心技术人员4人、研发人员75人，研发人员占员工总数13.37%。核心技术人员最近五年未变动，公司通过薪酬、持股、绩效激励和保密协议保持稳定。公司环保设施包括除尘器、净化炉、焊烟净化器和化粪池，报告期内运行正常并达标排放。",113.0,62.0,62.0,0.0,8.0,10.0,17.0,17.0,8.0,2.0,10.0,0.1612903225806451,4.0,-6.0,2.2096774193548385,,18.212389380530972,166,73,80.66083576287659,35.47133138969873
688027_1207992273_tok_chunk_0001,688027,国盾量子,1207992273,star_token_proxy_150_20260630,1,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0001.txt,3826,8655,7651,240.0,240.0,"公司主营量子通信产品研发、生产、销售及技术服务，提供光纤量子保密通信网络和星地一体广域量子保密通信地面站软硬件，服务政务、金融、电力、国防等领域。公司掌握自主知识产权的实用化量子保密通信核心技术，拥有国内外量子技术相关专利212项，承担863计划及多项省市重大专项，并牵头或参与多项国际、国家和行业标准。2017年至2019年主营收入分别为27,248.17万元、25,690.88万元、25,587.18万元，量子保密通信产品收入占比均超过93%，其中QKD产品为核心收入来源。",120.0,86.0,86.0,0.0,10.0,12.0,26.0,23.0,12.0,3.0,15.0,0.1744186046511628,3.0,-12.0,2.2790697674418605,,31.883333333333333,186,87,48.61474124411919,22.739153162571878
688027_1207992273_tok_chunk_0002,688027,国盾量子,1207992273,star_token_proxy_150_20260630,2,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0002.txt,3885,8765,7769,150.0,150.0,公司主要产品定价区间一般为基准定价±20%以内，经营模式和影响因素报告期内未发生重大变化，未来亦预计不会重大变化，主营业务、主要产品和主要经营模式自设立以来未变化。公司核心产品QKD的工艺流程包括电子学单板生产、量子光源和单光子探测器等光学模块生产、整机组装测试，并经过高温老化、系统联调、检验入库。,75.0,77.0,77.0,0.0,13.0,47.0,10.0,5.0,2.0,0.0,2.0,0.0259740259740259,2.0,0.0,1.1688311688311688,,51.8,214,76,55.08365508365509,19.562419562419564
688027_1207992273_tok_chunk_0003,688027,国盾量子,1207992273,star_token_proxy_150_20260630,3,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0003.txt,3723,8198,7445,190.0,190.0,"公司已研制基于量子密钥分发技术的量子保密通信网络核心设备，并应用于骨干网、城域网、局域网及政务、金融、电力、国防等示范场景。截至2018年末，我国实用化光纤量子保密通信网络总长超过7,000公里，其中超过6,000公里使用公司产品且在线运行。公司产品已用于合肥、济南、武汉、海口、贵阳等政务部门，人民银行、工商银行、中国银行等金融机构，以及国家电网灾备中心和多省电力公司验证项目。",95.0,63.0,63.0,0.0,8.0,42.0,5.0,5.0,2.0,1.0,3.0,0.0476190476190476,3.0,0.0,1.2698412698412698,,39.189473684210526,151,47,40.558689229116304,12.624227773301103
688027_1207992273_tok_chunk_0004,688027,国盾量子,1207992273,star_token_proxy_150_20260630,4,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0004.txt,3841,8524,7681,178.0,178.0,我国2017年建成量子保密通信“京沪干线”并连接“墨子号”量子科学试验卫星后进入广域网阶段，国家广域量子保密通信骨干网和多地城域网处于建设或规划中，近十年多数量子保密通信网络由公司提供设备。公司前沿技术研究院正围绕小型化地面空间站开展研发并取得阶段性成果，公司还设立集成电路研究团队开展量子通信设备专用SOC芯片研发，并与光迅科技合资从事光电集成芯片研发。,89.0,71.0,71.0,0.0,7.0,50.0,8.0,4.0,2.0,0.0,2.0,0.028169014084507,2.0,0.0,1.2112676056338028,,43.157303370786515,130,37,33.84535277271544,9.632908096849778
688027_1207992273_tok_chunk_0005,688027,国盾量子,1207992273,star_token_proxy_150_20260630,5,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0005.txt,3224,7089,6447,245.0,245.0,"公司是我国量子通信领域市场占有率最高的行业领先企业，截至2018年末，国内已建成实用化光纤量子保密通信网络7,000余公里，其中超过6,000公里使用公司产品，合计部署公司产品网络总长6,475公里。公司拥有专利212项、软件著作权195项，并牵头或参与国际、国家、密码、通信、金融和电力领域多项标准。公司11项QKD相关核心技术处于国际先进水平，6项数据后处理、光源控制、密钥管理及应用平台相关核心技术处于国内先进水平，形成网络核心设备、量子安全应用产品、核心组件和管控软件四大系列产品。",123.0,78.0,78.0,0.0,6.0,38.0,14.0,8.0,7.0,5.0,12.0,0.1538461538461538,3.0,-9.0,1.8333333333333333,,26.211382113821138,182,55,56.45161290322581,17.05955334987593
688027_1207992273_tok_chunk_0006,688027,国盾量子,1207992273,star_token_proxy_150_20260630,6,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0006.txt,3727,8260,7453,277.0,277.0,"与可比量子保密通信企业相比，公司主要产品覆盖城域QKD、骨干网QKD、信道与密钥组网交换产品、量子安全应用产品、核心组件和管控软件，截至2018年末国内7,000余公里实用化光纤量子保密通信网络中超过6,000公里使用公司产品。公司已拥有212项专利、195项软件著作权，并承担863计划、安徽和山东重大专项等研发项目；QKD设备最大衰减24dB，优于可比公司公开最优18dB，成码率为80kbps@10dB、1kbps@24dB。公司优势还体现在核心技术、人才、品牌、工程应用和核心组件自主可控，产品服务“京沪干线”“武合干线”及多项重大活动安全保障。",139.0,74.0,74.0,0.0,6.0,18.0,16.0,12.0,14.0,8.0,22.0,0.2972972972972973,3.0,-19.0,2.4594594594594597,,26.81294964028777,279,115,74.85913603434398,30.85591628655755
688027_1207992273_tok_chunk_0007,688027,国盾量子,1207992273,star_token_proxy_150_20260630,7,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0007.txt,3992,8758,7983,280.0,281.0,"公司具备军工相关资质、商用密码产品型号证书和CMMI L3证书，量子密钥分发产品可作为传统密码系统的密钥分发安全增量，提高密钥分发效率并增强长期安全性。公司核心专利和关键核心技术已用于产品并在众多量子保密通信网络中应用，产品原则上可适应绝大多数网络环境并支持常规光缆、光纤和经典通信网络的大规模产业化。2017年至2019年量子保密通信产品销售收入分别为26,634.58万元、24,615.67万元、23,817.67万元，占主营收入97.75%、95.81%、93.08%；QKD产品年产能951台，2019年考虑库存设备升级改造后产能利用率为66.56%。",140.0,79.0,79.0,0.0,7.0,18.0,11.0,15.0,16.0,12.0,28.0,0.3544303797468354,3.0,-25.0,2.6455696202531644,,28.514285714285716,104,36,26.052104208416832,9.01803607214429
688027_1207992273_tok_chunk_0008,688027,国盾量子,1207992273,star_token_proxy_150_20260630,8,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0008.txt,3940,9554,7879,292.0,292.0,"报告期前五大客户收入占比分别为73.59%、80.75%、72.87%，2019年神州数码系统集成服务有限公司销售额15,346.42万元，占59.52%，其采购产品用于“武合干线”、国家广域量子保密通信骨干网络一期、北京城域网A段、金华城域网等项目。公司产品相关重大项目包括“京沪干线”技术验证及应用示范项目，销售28,281.48万元，占总体投资50.04%；济南党政机关量子通信专网销售5,119.66万元，占85.47%；武汉量子保密通信城域网销售8,144.35万元，占56.87%；国家广域量子保密通信骨干网络一期沪合段、汉广段销售12,620.79万元，占73.14%。",146.0,64.0,64.0,0.0,6.0,8.0,12.0,14.0,17.0,7.0,24.0,0.375,3.0,-21.0,2.765625,,26.986301369863014,121,73,30.710659898477157,18.52791878172589
688027_1207992273_tok_chunk_0009,688027,国盾量子,1207992273,star_token_proxy_150_20260630,9,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0009.txt,3861,8673,7721,289.0,289.0,"发行人2019年承建或供货多个量子通信项目，包括量子卫星地面站、融合时频传递量子网络试验平台、江宁政务网量子通信专网、金华及省会城市用户接入、济南党政机关专网扩容等，销售金额多为数百万元至1,336.28万元，占项目投资约24.78%至88.50%。发行人报告期业绩对骨干网、城域网建设项目存在重大依赖，但已在政务、金融、电力、国防等领域形成示范应用。国家广域量子骨干网一期沪合段、汉广段2018年确认收入14,037.94万元、毛利10,951.22万元；若扣除2018年12月确认收入，公司扣非后归母净利润为-6,158.87万元，该项目共销售344台QKD设备及配套产品。",145.0,94.0,94.0,0.0,16.0,25.0,13.0,18.0,17.0,5.0,22.0,0.2340425531914893,3.0,-19.0,2.106382978723404,,26.627586206896552,89,56,23.05102305102305,14.504014504014505
688027_1207992273_tok_chunk_0010,688027,国盾量子,1207992273,star_token_proxy_150_20260630,10,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0010.txt,3960,9074,7920,292.0,292.0,"发行人说明神州数码2018年12月集中采购并交付1.46亿元量子通信设备，系匹配国家广域量子骨干网一期沪合段、汉广段建设进度、约2,100公里光纤资源及2019年3月底交付要求，并符合公司大额合同集中发货惯例。该笔业务经交付验收后确认收入，发行人认为符合会计准则。沪合段、汉广段可借鉴京沪干线及武合干线经验，因此与京沪干线分阶段采购不同；2017年12月神州数码另向发行人采购1,658.07万元设备用于自主测试。项目中神州数码最大毛利约1,200万元、毛利率8%，发行人毛利10,951.22万元、毛利率78.01%，货款按交货、验收满9个月、保修期满分30%、60%、10%收取。",146.0,82.0,82.0,0.0,13.0,16.0,12.0,20.0,17.0,4.0,21.0,0.2560975609756097,3.0,-18.0,2.292682926829268,,27.123287671232877,114,77,28.78787878787879,19.444444444444446
688027_1207992273_tok_chunk_0011,688027,国盾量子,1207992273,star_token_proxy_150_20260630,11,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0011.txt,3824,9012,7647,284.0,284.0,"报告期内发行人主要业务合同多通过商务谈判、单一来源采购和少量公开招投标取得，较大合同包括2018年12月与神州数码签订的8,803.30万元、5,836.82万元合同，以及2017年国家信息通信国际创新园5,990万元、武汉光谷航天三江5,169.13万元合同。发行人参与并中标7个招投标项目，包括国科量网北京、合肥城域网集控站B项目及济南小型化量子通信卫星地面站系统等。2017至2019年，神州数码为重要客户，量子保密通信产品销售额分别为5,996.50万元、15,198.33万元、15,346.42万元，占当年营业收入21.14%、57.42%、59.52%。",142.0,78.0,78.0,0.0,14.0,12.0,18.0,18.0,13.0,3.0,16.0,0.2051282051282051,3.0,-13.0,2.1666666666666665,,26.929577464788732,113,22,29.55020920502092,5.7531380753138075
688027_1207992273_tok_chunk_0012,688027,国盾量子,1207992273,star_token_proxy_150_20260630,12,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0012.txt,3986,9388,7972,277.0,277.0,"发行人部分原材料通过贸易商采购，原因包括物料种类多、单品规模小、区域代理供货及项目实施便利；公司认为相关物料来源可靠、质量合格、交货及时、价格合理。公司建立供应商准入、初评、现场考察、物资检验、评审及审后管理流程，并由供应商管理小组和ERP系统维护合格供应商名录。截至2019年12月31日，发行人固定资产账面原值18,814.13万元、账面价值12,260.06万元，其中机器及专用设备原值12,036.65万元、成新率72.49%；拥有房产4处、土地使用权1宗，已拥有专利212项、软件著作权195项、注册商标37个，并取得部分商用密码产品型号证书。",139.0,96.0,96.0,0.0,18.0,18.0,18.0,20.0,17.0,5.0,22.0,0.2291666666666666,3.0,-19.0,2.15625,,28.676258992805757,115,59,28.8509784244857,14.801806322127446
688027_1207992273_tok_chunk_0013,688027,国盾量子,1207992273,star_token_proxy_150_20260630,13,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0013.txt,3539,8517,7078,267.0,267.0,发行人披露17项核心技术，覆盖QKD光源与编码、偏振编码调制、自稳定强度调制、信道波分复用、信道自适应、系统同步、偏振反馈控制、单光子探测、数据后处理、终端集成、规模化组网、量子密钥管理及量子安全服务平台等，技术来源均为自主创新，并列示相应专利或申请号。多项技术标注为国际先进，应用于QKD全系列、偏振编码系列、波分复用产品、量子密钥管理机、量子VPN和QSS系列产品。发行人称核心技术广泛应用于主营业务及主要产品，对核心技术拥有自主知识产权，未授权他人使用，且在200km、404km光纤MDI-QKD实验等项目中形成产品性能突破。,134.0,74.0,74.0,0.0,9.0,10.0,10.0,17.0,21.0,7.0,28.0,0.3783783783783784,3.0,-25.0,2.702702702702702,,26.41044776119403,269,93,76.01017236507488,26.2786097767731
688027_1207992273_tok_chunk_0014,688027,国盾量子,1207992273,star_token_proxy_150_20260630,14,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0014.txt,3991,9480,7981,301.0,301.0,发行人核心技术先进性主要体现为QKD设备工作距离、成码率和量子保密通信组网能力：公司QKD设备可在24dB衰减条件下工作，京沪干线多个相邻站点衰减大于20dB、最大距离超过89km，并曾支撑200km、404km光纤MDI-QKD实验。组网方面，公司产品已应用于京沪干线及北京、上海、济南、合肥等城域网，并通过“墨子号”连接乌鲁木齐城域网和4个地面站，互联网络节点数大于70个、管理和运行QKD设备数量大于400台。截至2019年末，公司有18项未结项研发项目，方向包括高速时间相位编码QKD、量子随机数发生器、QKD芯片集成化、200km远距离QKD、量子密钥管理机及星地量子通信小型化接收望远镜等。,151.0,72.0,72.0,0.0,8.0,13.0,9.0,15.0,20.0,7.0,27.0,0.375,3.0,-24.0,2.6527777777777777,,26.43046357615894,270,100,67.65221748935105,25.056376847907792
