custom_id,sec_code,sec_name,announcement_id,source_run_name,chunk_index,chunk_count,chunk_file,chunk_token_proxy,chunk_chars,chunk_compact_chars,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,Redundancy_chunk,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688021_1207048360_tok_chunk_0013,688021,奥福环保,1207048360,star_token_proxy_150_20260630,13,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0013.txt,3941,8957,7881,269.0,269.0,"公司核心团队经自主研发掌握以堇青石材料结构及结晶控制技术、高性能蜂窝陶瓷载体制备工艺技术为基础的蜂窝陶瓷载体关键技术，并在VOCs领域掌握回转式RTO转阀制备技术。公司核心技术均为自主研发，关联专利覆盖堇青石蜂窝陶瓷载体生产方法、零烧成收缩制备方法、超大尺寸堇青石载体工艺、催化剂焙烧设备及RTO相关装置等。堇青石控制技术通过原料级配、形貌、烧成曲线和温场控制形成低热膨胀载体；窑炉温场控制可使炉内升至1,400℃以上且温差控制在±2℃内。报告期核心技术产品收入占营业收入比例分别为96.27%、98.94%、99.16%和99.78%。",135.0,78.0,78.0,0.0,9.0,8.0,16.0,22.0,18.0,5.0,23.0,0.2948717948717949,4.0,-19.0,2.602564102564102,,29.192592592592593,242,98,61.40573458513067,24.866785079928952
688021_1207048360_tok_chunk_0014,688021,奥福环保,1207048360,star_token_proxy_150_20260630,14,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0014.txt,3983,9389,7965,282.0,282.0,截至报告期末，公司在研项目覆盖国六蜂窝陶瓷载体、GPF、DPF、船机SCR、国产化原料、分子筛转轮、重结晶碳化硅DPF及VOCs设备阀门等方向。低膨胀大尺寸DPF目标包括孔隙率48%至62%、孔径10-20μm、背压达到竞争对手水平、直径≥304.8mm且高度≥254mm产品烧成合格率≥90%。高孔密度超薄壁SCR载体、低膨胀DOC载体等项目已达到性能目标并批量生产，目标包括600/3载体自动窑烧成合格率＞90%、400/4载体挤出效率提高20%。公司参与“十三五”国家重点研发计划，承担大尺寸SCR载体、DPF载体、GPF载体及汽油车GPF生产线建设等任务。,141.0,82.0,82.0,0.0,7.0,10.0,14.0,20.0,23.0,8.0,31.0,0.3780487804878049,4.0,-27.0,2.8048780487804876,,28.24822695035461,249,123,62.51569168968114,30.881245292493098
688021_1207048360_tok_chunk_0015,688021,奥福环保,1207048360,star_token_proxy_150_20260630,15,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0015.txt,2058,4663,4115,280.0,280.0,"公司2019年6月30日拥有核心技术人员4名、研发人员75名，研发人员占员工总数13.37%；近五年核心技术人员未发生变动，并通过薪酬、持股、绩效激励及保密协议维持稳定。报告期研发费用分别为750.86万元、1,178.66万元、1,617.65万元和1,022.33万元，占营业收入比例为8.09%、6.01%、6.52%和7.81%。公司不属于重污染行业，生产污染主要来自粉尘、SO2、NOx、有机废气、焊烟和生活污水，采用除尘器、净化炉、RTO焚烧装置、焊烟净化器和化粪池处理；2019年1-6月环保设施投入34.02万元、环保相关成本179.74万元。",140.0,67.0,67.0,0.0,6.0,9.0,15.0,21.0,13.0,3.0,16.0,0.2388059701492537,3.0,-13.0,2.5223880597014925,,14.7,166,73,80.66083576287659,35.47133138969873
688027_1207992273_tok_chunk_0001,688027,国盾量子,1207992273,star_token_proxy_150_20260630,1,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0001.txt,3826,8655,7651,289.0,289.0,"公司主要从事量子通信产品研发、生产、销售及技术服务，为光纤量子保密通信网络及星地一体广域量子保密通信地面站建设提供软硬件产品，并面向政务、金融、电力、国防等领域提供组网及量子安全应用解决方案。公司掌握自主知识产权的实用化量子保密通信核心技术，拥有国内外量子技术相关专利212项，承担科技部863计划等项目，并牵头或参与多项国际、国家及行业标准。主要产品包括QKD及信道与密钥组网交换产品、量子安全应用产品、核心组件和管控软件；2017-2019年主营业务收入分别为27,248.17万元、25,690.88万元和25,587.18万元，其中量子保密通信产品收入占比均超过93%。",145.0,118.0,118.0,0.0,14.0,22.0,34.0,29.0,16.0,3.0,19.0,0.1610169491525423,3.0,-16.0,2.169491525423729,,26.386206896551723,186,87,48.61474124411919,22.739153162571878
688027_1207992273_tok_chunk_0002,688027,国盾量子,1207992273,star_token_proxy_150_20260630,2,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0002.txt,3885,8765,7769,191.0,191.0,公司主要经营模式报告期内未发生重大变化，采用直销模式，产品定价区间一般为基准定价上下20%以内；QKD产品工艺流程包括电子学单板生产、量子光源和单光子探测器等光学模块生产、整机组装测试、高温老化、系统联调和入库检验。公司所属行业为C39计算机、通信和其他电子设备制造业下的信息安全设备制造，同时属于新一代信息技术产业；生产环节废水、废气、噪声和固废均配置相应处理设施并披露运行良好。,96.0,83.0,83.0,0.0,18.0,45.0,12.0,6.0,2.0,0.0,2.0,0.0240963855421686,2.0,0.0,1.144578313253012,,40.46875,214,76,55.08365508365509,19.562419562419564
688027_1207992273_tok_chunk_0003,688027,国盾量子,1207992273,star_token_proxy_150_20260630,3,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0003.txt,3723,8198,7445,241.0,241.0,"公司已研制基于量子密钥分发技术的量子保密通信网络核心设备，并应用于骨干网、城域网、局域网及政务、金融、电力、国防等示范场景。截至2018年末，我国已建成实用化光纤量子保密通信网络总长7,000余公里，其中超过6,000公里使用公司产品并在线运行，覆盖“京沪干线”“武合干线”及合肥、济南、武汉、北京、上海、贵阳等城域网。金融应用已用于人民银行、工商银行、中国银行、建设银行等机构，电力应用在国家电网灾备中心及山东、安徽、浙江等省电力公司验证；公司还参与产业链合作并推动相关标准制定。",121.0,94.0,94.0,0.0,10.0,55.0,16.0,8.0,4.0,1.0,5.0,0.0531914893617021,3.0,-2.0,1.4042553191489362,,30.768595041322314,151,47,40.558689229116304,12.624227773301103
688027_1207992273_tok_chunk_0004,688027,国盾量子,1207992273,star_token_proxy_150_20260630,4,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0004.txt,3841,8524,7681,246.0,246.0,我国自2017年“京沪干线”建成并与“墨子号”量子科学试验卫星连接后进入广域网阶段，政务、金融、电力等领域开展应用试点，国家广域量子保密通信骨干网和各地城域网继续建设。近十年量子保密通信网络项目中，合肥城域网、济南党政机关专网、京沪干线、武合干线、北京城域网、阿里巴巴OTN量子安全加密通信系统、陆家嘴金融示范网、乌鲁木齐和贵阳城域网等多数项目由公司提供设备。未来技术方向包括星地自由空间通信、高集成度和新型QKD协议，公司已围绕小型化地面站、SOC芯片、光电集成芯片和新型协议适配开展研发。,123.0,101.0,101.0,0.0,12.0,67.0,12.0,6.0,3.0,1.0,4.0,0.0396039603960396,3.0,-1.0,1.2475247524752475,,31.227642276422763,130,37,33.84535277271544,9.632908096849778
688027_1207992273_tok_chunk_0005,688027,国盾量子,1207992273,star_token_proxy_150_20260630,5,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0005.txt,3224,7089,6447,262.0,262.0,"公司是我国量子通信领域市场占有率最高的行业领先企业，截至2018年末，国内已建成实用化光纤量子保密通信网络7,000余公里，其中超过6,000公里使用公司产品；京沪干线、武合干线、北京、济南、合肥、武汉、上海等网络合计部署公司产品光缆皮长6,475公里。公司拥有专利212项、软件著作权195项，牵头或参与国际、国家、密码、通信、金融和电力领域多项标准。公司11项QKD相关核心技术处于国际先进水平，6项数据后处理、密钥管理和量子安全应用技术处于国内先进水平，产品形成网络核心设备、量子安全应用、核心组件和管控软件四大系列。",131.0,106.0,106.0,0.0,9.0,55.0,18.0,12.0,9.0,3.0,12.0,0.1132075471698113,3.0,-9.0,1.679245283018868,,24.610687022900763,182,55,56.45161290322581,17.05955334987593
688027_1207992273_tok_chunk_0006,688027,国盾量子,1207992273,star_token_proxy_150_20260630,6,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0006.txt,3727,8260,7453,290.0,290.0,"与可比量子保密通信企业相比，截至2018年末我国7,000余公里实用化光纤量子保密通信网络中超过6,000公里使用公司产品，公司拥有212项专利、195项软件著作权，并承担863计划、安徽省和山东省相关研发项目。公司主要产品覆盖城域和骨干网QKD、信道与密钥组网交换、量子安全应用、单光子探测器、量子随机数源及管控软件，QKD设备最大衰减24dB，成码率80kbps@10dB、1kbps@24dB，优于可比公司披露的18dB和6kbps@12dB。公司竞争优势包括核心技术、人才、品牌、工程应用和核心组件自主可控，并为“京沪干线”“武合干线”等工程及重大活动保障提供产品和技术。",145.0,93.0,93.0,0.0,8.0,31.0,18.0,18.0,14.0,4.0,18.0,0.1935483870967742,3.0,-15.0,2.118279569892473,,25.70344827586207,279,115,74.85913603434398,30.85591628655755
688027_1207992273_tok_chunk_0007,688027,国盾量子,1207992273,star_token_proxy_150_20260630,7,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0007.txt,3992,8758,7983,292.0,293.0,"公司取得军工相关资质证书、商用密码产品型号证书和CMMI L3证书，产品利用量子密钥分发在通信链路和网络中安全分发密钥，结合抗量子计算对称密码可形成长期安全加密通信方案。公司承认资产和经营规模相对较小、融资渠道单一、国际化程度不高，产品推广周期较长，且MTBF约2万小时，低于传统密码机普遍3万小时水平。公司产品已处于大规模商业化推广阶段，核心专利和关键技术已用于众多量子保密通信网络，并原则上适应绝大多数网络环境；2017-2019年量子保密通信产品收入分别为26,634.58万元、24,615.67万元和23,817.67万元，占比分别为97.75%、95.81%和93.08%。",146.0,72.0,72.0,0.0,6.0,13.0,15.0,15.0,15.0,8.0,23.0,0.3194444444444444,3.0,-20.0,2.611111111111111,,27.34246575342466,104,36,26.052104208416832,9.01803607214429
688027_1207992273_tok_chunk_0008,688027,国盾量子,1207992273,star_token_proxy_150_20260630,8,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0008.txt,3940,9554,7879,339.0,339.0,"报告期内，公司与部分主要客户存在参股或共同投资等关系，并披露主要合同付款、交付验收、质量保证和违约责任安排。公司产品相关重大项目中，“京沪干线”总体投资56,515万元，公司销售28,281.48万元，占50.04%；融合量子通信技术专网升级改造投资3,650万元，公司销售1,907.21万元，占52.25%；济南党政机关量子通信专网投资5,990万元，公司销售5,119.66万元，占85.47%；武汉城域网投资14,320万元，公司销售8,144.35万元，占56.87%。国家广域量子保密通信骨干网络一期沪合段、汉广段投资17,255.22万元，公司销售12,620.79万元，占73.14%，公司在上述项目中主要提供QKD、信道与密钥组网交换、管控软件及相关技术服务。",170.0,76.0,76.0,0.0,7.0,7.0,10.0,17.0,25.0,10.0,35.0,0.4605263157894737,3.0,-32.0,3.0,,23.176470588235293,121,73,30.710659898477157,18.52791878172589
688027_1207992273_tok_chunk_0009,688027,国盾量子,1207992273,star_token_proxy_150_20260630,9,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0009.txt,3861,8673,7721,289.0,289.0,"2019年发行人继续参与量子保密通信网络项目，向江宁政务网、金华城域网、重要城市用户接入、省会及长三角区域项目等提供QKD产品、信道与密钥组网交换产品、管控软件等，多个项目销售金额占投资比例约50%-88%。报告期内公司业绩对骨干网、城域网建设存在重大依赖，但已在政务、金融、电力、国防等领域形成示范应用。国家广域量子骨干网一期沪合段、汉广段2018年确认收入14,037.94万元、毛利10,951.22万元，2018年12月底确认收入12,620.79万元；发行人共销售344台QKD设备及配套产品，2018年12月神州数码新增采购316台QKD设备，采购规模符合设计方案。",145.0,78.0,78.0,0.0,10.0,18.0,11.0,21.0,14.0,4.0,18.0,0.2307692307692307,3.0,-15.0,2.2948717948717947,,26.627586206896552,89,56,23.05102305102305,14.504014504014505
688027_1207992273_tok_chunk_0010,688027,国盾量子,1207992273,star_token_proxy_150_20260630,10,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0010.txt,3960,9074,7920,268.0,268.0,"发行人说明神州数码2018年12月集中采购、交付1.46亿元量子通信设备符合其报告期内骨干网、城域网项目集中采购惯例，并与沪合段、汉广段跨多省约2,100公里光纤、数十机房同步实施需求相匹配。该批设备集中交付后取得验收，发行人按合同交付、风险报酬转移、收入金额可计量、客户确认和成本可计量等条件确认收入。国家广域量子骨干网一期项目中，神州数码最大毛利约1,200万元、毛利率8%，发行人获取毛利10,951.22万元、毛利率78.01%；双方约定发行人不承担安装调试义务，并按交货、验收满9个月、保修期满收取30%、60%、10%货款。",134.0,65.0,65.0,0.0,8.0,10.0,12.0,21.0,12.0,2.0,14.0,0.2153846153846154,3.0,-11.0,2.3846153846153846,,29.55223880597015,114,77,28.78787878787879,19.444444444444446
688027_1207992273_tok_chunk_0011,688027,国盾量子,1207992273,star_token_proxy_150_20260630,11,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0011.txt,3824,9012,7647,330.0,330.0,"报告期内发行人主要业务合同多通过商务谈判、单一来源采购和少量公开招投标取得，其中2018年12月与神州数码签订88,033,000元和58,368,200元合同，2019年12月又与神州数码签订多笔2,339.98万元至5,210.63万元合同。发行人参与并中标浙商银行量子加密通信设备采购、北京信息科技大学量子通信应用研究、北京和合肥城域网集控站B项目、小型化量子通信卫星地面站系统及量子卫星地面站量子密钥分发数据处理系统等项目。2017-2019年神州数码均为重要客户，销售额分别为5,996.50万元、15,325.27万元、15,346.42万元，占营业收入21.14%、57.90%、59.52%；2019年末对其应收账款余额15,966.58万元。",165.0,58.0,58.0,0.0,7.0,8.0,11.0,20.0,10.0,2.0,12.0,0.2068965517241379,3.0,-9.0,2.413793103448276,,23.175757575757576,113,22,29.55020920502092,5.7531380753138075
