custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688777_1208751864_glm4_dewrap_join_chunk_0011,688777,中控技术,1208751864,11,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688777_1208751864_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6808,6385,3980,3980,14,3980,glm4_dewrap_join_full543_20260705,301,303,公司获得FF基金会主机认证及多项产品认证。公司攻克大规模分布式实时控制与系统设计技术难题，拥有多项专利，技术达到国际先进水平，在中天合创煤制烯烃项目等重大项目中成功应用。公司基于数字逻辑可编程系统的功能安全技术达到国际先进水平，TCS-900安全控制系统通过德国TUV IEC61508 SIL3等级认证，获得多项大奖。公司工业实时数据库与监控软件技术达到国内领先水平，相关产品应用于中石化、中石油等企业。公司流程工业先进控制与实时优化技术达到国内领先水平，获得高等学校科学技术进步奖二等奖。公司流程工业智能制造生产管控一体化技术达到国内领先水平，在多个智能制造重大项目中成功运行，并参与制定多项国家标准。,151,23,60,1,0,0,0,0,15,8,23,1.0,6,-17,4.3478260869565215,
688777_1208751864_glm4_dewrap_join_chunk_0012,688777,中控技术,1208751864,12,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688777_1208751864_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6585,5888,3945,3945,14,3945,glm4_dewrap_join_full543_20260705,235,235,公司突破高精度信号处理、本质安全防爆等关键技术，形成自动化仪表核心技术平台。CXT智能压力变送器等产品性能达到国际同类产品先进水平，并成功应用于中石化、中石油等高端用户。报告期内，核心技术产品收入占营业收入比例超过94%。公司获得国家科学技术进步奖二等奖、国家技术发明奖二等奖等多项国家级奖项，并承担多项国家级专项。公司拥有国家技术创新示范企业、国家企业技术中心等科研平台。公司正在从事面向石化、化工行业的高端DCS系统、工业控制系统安全核心技术能力提升等主要研发项目。,118,68,68,0,12,15,14,16,8,3,11,0.16176470588235295,6,-5,2.0294117647058822,
688777_1208751864_glm4_dewrap_join_chunk_0013,688777,中控技术,1208751864,13,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688777_1208751864_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6786,6079,3886,3886,14,3886,glm4_dewrap_join_full543_20260705,237,238,"公司研发新一代网络化混合控制系统（G5 PRO）、中小型SIS系统（TCS-500），并开发面向智能工厂的网络协同智能控制系统平台，在石化、能源、离散制造等行业开展示范应用。公司研发高性能SIL3控制系统，提升TCS-900的运算性能和通信能力，并开发安全监控软件。公司拟投入1,000万元研发工业5G测试床，探索5G技术在工业领域的应用。报告期内，公司费用化研发支出合计14,264.73万元，占营业收入比11.77%。公司研发人员数量1,063人，占员工总数28.79%。",119,78,78,0,12,23,18,15,8,2,10,0.1282051282051282,5,-5,1.8717948717948718,
688777_1208751864_glm4_dewrap_join_chunk_0014,688777,中控技术,1208751864,14,14,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688777_1208751864_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5051,4612,2671,2671,14,2671,glm4_dewrap_join_full543_20260705,280,280,公司拥有国家企业技术中心、2019年国家技术创新示范企业资质，授权专利281项及软件著作权373项。公司通过产学研合作，与浙江大学、中科院沈阳自动化所等机构开展前沿技术研究，并与中兴通讯、中国联通等企业合作推进5G工业应用。公司建立了三大技术平台，包括控制系统、工业软件和自动化仪表，并拥有控制系统热冗余等八大类核心技术。公司实验室面积超1500平方米，获得浙江省重点实验室认证。公司通过ISO9001认证，多款产品获SIL3安全认证，并设有质量管理总部负责全流程质量控制。公司在境外拥有5家子公司，包括中控香港、中控印度等，覆盖进出口贸易及海外市场销售服务。,140,60,60,0,20,15,10,8,5,2,7,0.11666666666666667,6,-1,1.4833333333333334,
688557_1208805654_glm4_dewrap_join_chunk_0001,688557,兰剑智能,1208805654,1,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6623,6373,3995,3995,19,3995,glm4_dewrap_join_full543_20260705,297,297,公司主营智能仓储物流自动化系统研发、设计、生产、销售及服务，是国内仓储物流自动化拣选系统装备领域的优势企业。公司拥有133项有效授权专利、41项软件著作权，研发投入占营业收入比例年均超7%，研发团队占比30.23%。公司产品覆盖托盘级、料箱级、特定商品等密集仓储拣选一体化系统，核心设备如穿梭车、堆垛机、AGV等均自主研发，其中第四代物联网穿梭车实现关键技术突破。公司为高新技术企业、山东省认定企业技术中心，获中物联科技进步奖一等奖1项。公司服务宝洁、京东、中国烟草总公司、中国医药集团等全球知名客户，2018年为唯品会建成全球规模领先的料箱级密集仓储拣选系统，拥有54个巷道、785台穿梭车。,149,68,68,0,10,15,18,12,9,4,13,0.19117647058823528,6,-7,2.1029411764705883,
688557_1208805654_glm4_dewrap_join_chunk_0002,688557,兰剑智能,1208805654,2,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6483,6238,3981,3981,19,3981,glm4_dewrap_join_full543_20260705,329,329,公司通过基于仿真的抗震设计技术，自主研发料箱支撑凸起结构、抗震塔式垂直背拉结构等新型零部件，显著提升货架抗震性能及料箱抗位移表现。公司特定商品全自动化拣选系统包括条烟自动拣选系统和图书自动拣选系统，实现自动开箱、补货、拣选、合单、包装等功能。条烟自动拣选系统配备瀑布缓存滑道，实现预分拣功能，提高拣选效率；件烟开箱机工作效率达600箱/小时。图书自动拣选系统能分离多种规格图书，单本分离时间达2秒以内，综合效率800-1200本/小时。公司智能化软件系统包括嵌入式软件、业务应用软件和商业智能软件，与SAP、浪潮ERP等系统集成，通过Wi-Fi、5G等通讯方式与自动化物流设备衔接。公司提供自动化代运营服务，与唯品会开展三期代运营合作，合同期限至2025年。,165,58,58,0,12,15,10,10,8,3,11,0.1896551724137931,7,-4,1.9310344827586208,
688557_1208805654_glm4_dewrap_join_chunk_0003,688557,兰剑智能,1208805654,3,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6468,6135,3994,3994,19,3994,glm4_dewrap_join_full543_20260705,233,233,公司提供智能仓储物流自动化系统，包括托盘级密集仓储拣选、料箱级密集仓储拣选和特定商品全自动化拣选系统，拥有多项发明专利和实用新型专利。公司通过销售系统、代运营服务、售后维护和技术咨询实现盈利，代运营业务与唯品会签订长期合同，采用按件计费模式。公司主要产品收入呈稳定增长，智能化软件系统销售占比相对稳定。公司拥有多项核心技术，如基于激光SLAM的复合导航技术、基于多阶S曲线的速度控制技术等，并取得多项软件著作权。代运营模式为公司带来持续现金流入，但固定资产投资较大。,117,62,62,0,12,15,10,12,8,5,13,0.20967741935483872,6,-7,2.064516129032258,
688557_1208805654_glm4_dewrap_join_chunk_0004,688557,兰剑智能,1208805654,4,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7104,6894,3987,3987,19,3987,glm4_dewrap_join_full543_20260705,172,172,公司提供智能仓储物流自动化系统、自动化代运营服务、售后运营维护服务和技术咨询规划服务。公司成立兰剑研究院统筹研发，下设多个研发部门负责硬件和软件研发。公司采取定制化生产和采购模式，硬件产品核心BOM表、参数、设计图纸等由公司自主开发设计，供应商按公司参数和图纸生产。公司采用订单式生产，根据客户需求进行多品种小批量柔性生产，并严格进行质量检验。,86,68,68,0,10,20,15,12,8,3,11,0.16176470588235295,6,-5,1.9558823529411764,
688557_1208805654_glm4_dewrap_join_chunk_0005,688557,兰剑智能,1208805654,5,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7044,6683,3985,3985,19,3985,glm4_dewrap_join_full543_20260705,203,203,公司现场实施人员由多部门组成，负责安装调试、质量检测、客户沟通和验收等工作。公司营销模式以解决方案为中心的直销模式为主，通过公开招标或邀请招标获取项目。智能仓储物流自动化系统业务是公司主要收入来源，占营业收入比例较高。公司客户主要分布在烟草、电子商务、规模零售、医药等行业，并逐步拓展至其他行业。公司主营业务围绕智能仓储物流自动化系统进行丰富和提升，呈现由软件到硬件、由专用到通用、由细分到全面的发展过程。,102,62,62,0,15,22,12,8,4,1,5,0.08064516129032258,5,0,1.467741935483871,
688557_1208805654_glm4_dewrap_join_chunk_0006,688557,兰剑智能,1208805654,6,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7145,6774,3973,3973,19,3973,glm4_dewrap_join_full543_20260705,146,146,公司所处行业自律组织为中国物流与采购联合会和中国仓储与配送协会。国家政策鼓励企业在仓储、装卸、搬运、拣选、包装等环节采用智能化技术和装备，提升作业效率。仓储物流自动化系统行业正处在集成自动化向智能自动化发展阶段，通过运用软件技术、互联网技术、自动分拣技术等对仓储物流进行有效计划、执行和控制。,73,49,49,0,32,12,3,1,1,0,1,0.02040816326530612,3,2,0.5102040816326531,
688557_1208805654_glm4_dewrap_join_chunk_0007,688557,兰剑智能,1208805654,7,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7478,7235,3974,3974,19,3974,glm4_dewrap_join_full543_20260705,176,176,仓储物流自动化系统具有节约用地、减少劳动需求、提高物流效率等优势。2016年和2017年行业市场规模分别为229.1亿元和306.05亿元，2017年增速为33.59%。行业下游应用包括烟草、医药、电子商务、汽车制造和规模以上零售等行业。近三年，仓储物流自动化系统在新技术、新产业、新业态、新模式等方面不断发展，包括仓储物流机器人技术、软件控制技术等。,88,68,68,0,22,28,10,5,2,1,3,0.04411764705882353,6,3,1.1176470588235294,
688557_1208805654_glm4_dewrap_join_chunk_0008,688557,兰剑智能,1208805654,8,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7256,6996,3996,3996,19,3996,glm4_dewrap_join_full543_20260705,246,246,公司提供仓储物流自动化系统代运营服务，按处理量和存储量结算，客户提供保底业务量。公司智能仓储物流自动化系统覆盖托盘级、料箱级等产品链，与工业制造、商业流通及航空航天领域客户需求深度融合。在工业制造领域，公司系统应用于美国宝洁、科伦药业等企业，支持F2C模式。在商业流通领域，系统应用于中国医药集团、京东等企业。公司承担多项国家和省市级研发项目，获得多项重要奖项，参与制定多项行业标准。公司产品已出口日本，并中标宝洁近2亿元合同。公司技术水平与国外先进企业差距逐步缩小，定制化能力优于国外企业。,123,68,68,0,10,22,15,12,7,2,9,0.1323529411764706,6,-3,1.8529411764705883,
688557_1208805654_glm4_dewrap_join_chunk_0009,688557,兰剑智能,1208805654,9,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7406,7150,3981,3981,19,3981,glm4_dewrap_join_full543_20260705,257,257,公司拥有37项发明专利、79项实用新型专利和41项软件著作权，研发投入占营收比例达7%以上，被认定为高新技术企业及山东省高端装备制造业领军企业。公司具备从软硬件到系统集成的产业链优势，自主研发堆垛机、AGV、穿梭车等核心硬件设备，并拥有完善的物流软件体系。公司核心团队在仓储物流自动化领域深耕10年以上，具备丰富的项目经验和规模化经营管理能力。公司客户包括中国烟草、中国医药集团、京东等知名企业和机构，拥有众多优质客户资源。公司作为国内民营中小企业，融资渠道单一，资金规模偏小，与大型国际竞争对手相比存在一定差距。,129,62,62,0,12,28,10,6,5,1,6,0.0967741935483871,5,-1,1.467741935483871,
688557_1208805654_glm4_dewrap_join_chunk_0010,688557,兰剑智能,1208805654,10,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6687,6244,3999,3999,19,3999,glm4_dewrap_join_full543_20260705,189,189,公司是智能仓储物流自动化系统解决方案提供商，提供定制化系统及相关服务，产销率100%。拥有研发人员196人，研发投入占营收7.89%，拥有133项专利。主要客户为中国烟草、美国宝洁、唯品会、国药控股等，前五大客户销售占比2017-2019年分别为60.27%、75.55%、70.87%。公司在手订单持续增长，2020年7月末达5.34亿元，主要来自烟草、规模零售、医药等行业。,95,78,78,0,15,25,18,12,6,2,8,0.10256410256410256,5,-3,1.6794871794871795,
688557_1208805654_glm4_dewrap_join_chunk_0011,688557,兰剑智能,1208805654,11,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5560,5161,3491,3491,19,3491,glm4_dewrap_join_full543_20260705,214,214,公司主要客户所属行业对智能仓储物流自动化系统需求增长，客户持续购买能力好，采购频次高，客户粘性强。公司产品聚焦高端市场，借助宝洁等优质客户品牌影响力拓展多行业业务，客户结构从烟草为主拓展至电商、零售、医药等多行业。公司主要原材料包括货架、堆垛机、包装设备等，同类产品替代性较好，市场供应充足。公司电力来源稳定，用电量较少，能源价格变动对公司经营影响小。公司对部分货架进行自主设计并委托外协厂商生产，外协加工费占采购总额比例较低。,107,49,49,0,15,18,6,5,4,1,5,0.10204081632653061,5,0,1.346938775510204,
688557_1208805654_glm4_dewrap_join_chunk_0012,688557,兰剑智能,1208805654,12,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5742,4955,3991,3991,19,3991,glm4_dewrap_join_full543_20260705,304,304,"报告期内，公司前五大供应商采购金额占比最高为15.49%，最低为3.22%，合计占比分别为19.34%、20.62%、33.01%和24.08%。公司不存在向单个供应商的采购比例超过50%的情况。截至报告期末，公司固定资产账面价值为15,499.44万元，其中房屋建筑物和机器设备占比最大。公司主要机器设备包括唯品会华南代运营资产二期、一期、西南代运营资产等，主要用于产品研发、生产流程及自动化代运营项目。公司自有房屋建筑物主要为龙奥国际广场1号楼和临邑县工业厂房，已取得权属证书且无瑕疵。公司出租房产租金价格公允，不存在利益输送。公司租赁唯品会（肇庆）物流有限公司仓库用于仓储服务，租赁费用随期限递延变化。",152,62,62,0,12,15,10,12,8,5,13,0.20967741935483872,5,-8,2.064516129032258,
688557_1208805654_glm4_dewrap_join_chunk_0013,688557,兰剑智能,1208805654,13,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5551,4928,3743,3743,19,3743,glm4_dewrap_join_full543_20260705,233,233,"公司拟租赁四川唯品会物流有限公司仓库，已预提租赁费用。公司拥有土地使用权，包括临邑县花园大街东侧的1号车间、中试车间、科研楼、职工食堂等，总面积约110,368.89平方米，使用期限至2062年至2069年。公司拥有30项注册商标，覆盖维修电力线路、包装机、电子工业设备、自动化装置、运输设备等多个类别，有效期至2028年至2029年。公司拥有25项发明专利，包括卧式条烟分拣机、轮胎立式仓储系统、密集型物流仓库的仓储方法及设备等，申请日期从2007年至2015年。",117,54,54,0,4,10,8,12,16,4,20,0.37037037037037035,5,-15,2.7037037037037037,
688557_1208805654_glm4_dewrap_join_chunk_0014,688557,兰剑智能,1208805654,14,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688557_1208805654_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5080,4419,3515,3515,19,3515,glm4_dewrap_join_full543_20260705,230,230,兰剑智能拥有多项发明专利和实用新型专利，包括轮胎抱夹装置、物流商品补货车、物流缓存通道等，专利号分别为ZL201510907358.7、ZL201510907545.5、ZL201610206284.9。洛杰斯特也拥有多项发明专利和实用新型专利，包括一种异型烟分拣机、一种盒装药品分拣装置等，专利号分别为ZL201610217029.4、ZL201210567423.2。这些专利覆盖了物流、包装、分拣等多个领域，体现了公司在相关技术领域的研发实力和创新能力。,115,112,112,0,0,0,0,0,112,0,112,1.0,3,-109,4.0,
