custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_shard
688011_1206447906_glm4_dewrap_join_chunk_0006,688011,新光光电,1206447906,6,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7172,6919,3991,3991,16,3991,glm4_dewrap_join_first_batch25_20260706,241,241,公司生产的光学目标与场景仿真系统国内领先、光学制导系统国内先进、光电专用测试设备高效稳定，应用于导弹的研发、生产、测试及服役期间的检测。公司承担了4项国家重大科技专项、20余项国家重点武器型号配套研制工作，与多家军工集团建立深度合作。公司产品应用于多个国家重点型号的研制，多款产品量产并在我国重点型号上实现应用。公司是国内光学目标与场景仿真领域龙头企业，在光学制导、光电专用测试及激光对抗领域处于国内先进水平。公司是中国航天科技集团、中国航天科工集团等军工集团所属单位的合格供应商。,121,54,54,0,12,15,10,9,6,2,8,0.1481481481481481,6,-2,1.7777777777777777,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0007,688011,新光光电,1206447906,7,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6840,6507,3991,3991,16,3991,glm4_dewrap_join_first_batch25_20260706,230,230,公司专注于国防科技工业，提供光学目标与场景仿真、光学制导、光电专用测试和激光对抗等方向的高精尖组件、装置、系统和解决方案。公司拥有多项核心技术，包括高动态红外场景生成技术、薄膜式波束合成技术、像方扫描成像制导技术等，已成功应用于多个国家重点型号的研制。公司研发人员占比36%，与主要竞争对手久之洋基本一致。公司自2007年成立以来，承担了多项国家重大科技专项和重点武器型号的配套研制工作，与多家军工集团建立深度合作，共完成工程项目90余项，具有明显的先发优势。,115,62,62,0,12,15,10,12,9,4,13,0.2096774193548387,6,-7,2.0483870967741935,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0008,688011,新光光电,1206447906,8,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6794,6437,3808,3808,16,3808,glm4_dewrap_join_first_batch25_20260706,291,291,公司拥有光学、机械、电气领域专业研发团队，研发人员108名，技术精湛，具备军工项目研发制造能力。公司产品应用于高端武器装备及国防军工项目，通过严格质量控制体系获得客户高度认可。公司具备快速响应客户需求的优势，依托强大的设计研发能力和生产体系，有效缩短产品交货周期。公司主要客户为中国航天科工集团、中国航天科技集团等军工单位，报告期内前五大客户销售占比超过95%。公司产品分为批产产品和研发产品，批产产品销售占比20.20%，研发产品销售占比79.80%，客户延续性强。公司面临融资渠道单一、产品应用领域需扩展等竞争劣势，但受益于国家产业政策支持和国防科技工业发展，面临良好发展机遇。,146,54,54,0,10,18,12,8,4,2,6,0.1111111111111111,6,0,1.7037037037037035,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0009,688011,新光光电,1206447906,9,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5900,5230,3674,3674,16,3674,glm4_dewrap_join_first_batch25_20260706,272,272,报告期内，公司客户集中度高，前五大客户销售占比合计达95.33%至98.59%，主要为军工集团重要所属单位。公司客户数量不断增加，2018年与主要客户交易单位数显著增加。公司与部分客户存在双向交易，如向中国电子科技集团U单位采购红外成像组件，销售加工劳务；向中国航天科工集团J单位采购仿真软件设计，销售红外景象仿真模拟器，交易价格均经协商公允。公司外协不涉及关键工序，金额较小，外协厂商集中度低，不存在重大依赖。公司前五大供应商采购占比最高达60.92%，不存在对单一供应商的重大依赖。公司固定资产主要包括房屋建筑物、机器设备等，使用状况良好。,136,60,60,0,15,12,18,10,4,1,5,0.0833333333333333,5,0,1.65,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0010,688011,新光光电,1206447906,10,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6167,5275,3959,3959,16,3959,glm4_dewrap_join_first_batch25_20260706,298,298,"公司拥有4宗土地使用权，总面积约58,855.52平方米，其中3宗正在办理权利人变更手续。公司拥有5项注册商标，有效期至2021年至2023年不等，均正在办理权利人变更。公司共拥有14项专利，包括发明专利和实用新型，取得方式包括自主研发和受让取得，部分专利正在办理权利人变更。公司拥有经营所需的资质及许可，包括质量管理体认证证书、高新技术企证书和安防工程企业设计施工维护能力证等，部分证书正在办理持有人变更。公司已取得从事军品生产和销售所需要的相关资质。公司主要核心技术包括光学目标与场景仿真、光学制导、光电专用测试和激光对抗等方向，通过自主研发和创新，形成了明显的技术优势，并实现了工程化应用。",149,62,62,0,42,10,5,3,1,1,2,0.032258064516129,5,3,0.6129032258064516,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0011,688011,新光光电,1206447906,11,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6034,5611,3996,3996,16,3996,glm4_dewrap_join_first_batch25_20260706,550,550,公司自主研发了多项关键技术，包括导弹抗干扰性能测试评估中的干扰像亚像素级对准叠加技术、雷达-红外波共口径复合仿真技术、复合制导仿真系统集成技术、多光谱共口径复合光学系统实现技术、红外理论模型工程建模技术、空间碎片轨道模拟仿真技术、视景仿真图像逼真度验证技术、材料光学参数快速测量技术、复杂光学系统装调测试工艺、红外数字微镜阵列关键工艺、大尺寸定向扩束网纹镜工艺、低冷真空环境下多轴高精度协同控制技术、低冷真空环境下仿真系统的热控技术、低冷真空环境下大口径器件支撑技术、低冷真空环境下大口径光学系统装调与测试技术、低冷真空环境下光束指向高动态控制技术、小空间大搜索范围成像制导设计技术、高速飞行环境下红外成像制导技术、直接稳像方式一体化光学制导系统设计技术、高速末制导红外成像技术、多模多波段复合制导成像技术、光学窗口共形光学设计技术、快反镜稳像技术、光学制导伺服稳定平台控制技术、光学成像制导导弹光学指标不开箱检测技术、全视角高精度三维测量技术、基于到靶功率密度的光机热集成分析技术、基于同波段的激光发射/接收成像共口径设计技术、高帧频高精度的快速跟瞄技术、恶劣工作环境下激光光机系统的稳定性设计技术、激光空间合束技术。这些技术解决了行业中的多项技术难题，并获得了2016年度国防科学技术进步一等奖。,275,23,88,1,0,0,0,0,23,0,23,1.0,6,-17,4.0,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0012,688011,新光光电,1206447906,12,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6142,5585,3880,3880,16,3880,glm4_dewrap_join_first_batch25_20260706,230,230,公司核心技术产品包括红外制导、激光制导、红外-可见光复合制导、红外-雷达复合制导、光学目标与场景仿真等，技术水平处于国内领先或国际先进水平，部分产品获得国防科学技术进步一等奖。公司核心技术产品收入占营业收入比例超过97%，主要产品已批量生产并应用于多个重点武器型号。公司通过专利申请、保密协议、竞业限制、技术管理制度及股权激励等措施保护核心技术，未发生核心技术被侵犯情况。公司承担了国家纵向课题、重大科技专项及重点武器型号配套研制工作，获得多项荣誉和科技成果。,115,39,62,1,0,0,0,0,27,12,39,1.0,6,-33,4.3076923076923075,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0013,688011,新光光电,1206447906,13,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5618,4869,3977,3977,16,3977,glm4_dewrap_join_first_batch25_20260706,239,239,发行人参与多项课题研发，包括光学制导系统、激光对抗系统等，与航天科工集团、科工集团等合作，形成技术成果并应用于公司产品。公司获得多项荣誉，如工信部颁发的“某仿真与测试关键技术及应用”进步奖一等奖，黑龙江省国防科学技术工业办公室颁发的“双通道森林防火智能监控分析系统”二等奖等。公司产品或技术获得多项鉴定证书，如“某仿真与测试关键技术及应”用技术成果鉴定证书，对应国防科学技术进步奖一等奖；“双通道森林防火智能监控分析系统”成果鉴定证书，对应黑龙江省国防科技工业科技进步二等奖等。,120,18,66,1,0,0,0,0,12,6,18,1.0,5,-13,4.333333333333333,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0014,688011,新光光电,1206447906,14,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6333,5962,3977,3977,16,3977,glm4_dewrap_join_first_batch25_20260706,218,218,公司拥有研发团队108人，研发投入占营业收入比例在4.96%至8.17%之间。公司下设总师办、科研项目管理办公室等8个研发部门，负责技术规划、项目管理及各专业领域研发。公司拥有多项成果鉴定证书，鉴定委员会专家研究领域与鉴定产品领域高度相符。公司研发方向包括复合光学系统、高动态性能图像生成、激光/红外/雷达共口径复合等，旨在解决多模复合制导、动态场景生成等关键技术难题。报告期内研发投入逐年增加，2018年研发投入达1225.39万元。,109,78,78,0,15,28,18,10,6,1,7,0.0897435897435897,5,-2,1.5769230769230769,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0015,688011,新光光电,1206447906,15,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6463,6017,3961,3961,16,3961,glm4_dewrap_join_first_batch25_20260706,247,247,公司核心技术人员共6人，包括康为民、龙夫年、杨克君、李延伟、赵云峰和徐兴奎。康为民作为实际控制人，在国内首次提出基于像方扫描原理的光学成像制导新技术，并完成工程化应用，曾获得中国航天科工集团应用证明。公司作为国内首次提出薄膜式波束合成技术的公司，获得2016年国防科学技术进步一等奖。核心技术人员均具有长期行业经验与技术积累，多次获得省部级奖项，除康为民外均在公司研发中心担任核心职务。报告期内，除龙夫年、李延伟入职外，其余核心技术人员未发生重大变化。公司聘请9名外聘专家，提供技术支持和指导。,124,60,60,0,15,20,10,8,5,2,7,0.1166666666666666,6,-1,1.5666666666666669,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688011_1206447906_glm4_dewrap_join_chunk_0016,688011,新光光电,1206447906,16,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688011_1206447906_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2993,2884,1558,1558,16,1558,glm4_dewrap_join_first_batch25_20260706,235,235,发行人外聘9名来自哈尔滨工业大学等高校的专家，其他员工未在高校任职。公司通过技术创新形成核心竞争力，建立以客户需求为导向的创新原则，健全人才引进、培养和激励机制，以及以科技应用为驱动的创新机制。公司承担1项国家纵向课题、4项国家重大科技专项等，完成90余项工程项目。截至2018年底，公司拥有108名研发人员、30名技术人员，并聘请9名专家。募集资金投资项目将提升公司在光学目标与场景仿真等领域的科研生产能力。公司质量管理体系符合相关标准，未发生重大质量纠纷和安全事故。,118,42,42,0,10,12,8,7,4,1,5,0.119047619047619,5,0,1.6666666666666667,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0001,688016,心脉医疗,1206452544,1,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6861,6273,3992,3992,15,3992,glm4_dewrap_join_first_batch25_20260706,281,281,公司主要从事主动脉及外周血管介入医疗器械的研发、生产和销售，是国内产品种类齐全、规模领先的企业之一。公司拥有国内唯一获批上市的术中支架系统，产品已销售至国内30个省、自治区和直辖市的700多家医院。公司自主研发的Castor分支型主动脉覆膜支架是全球首款获批上市的分支型主动脉支架。公司已上市及在研产品中有5项曾进入创新医疗器械特别审批通道，进入特别审批通道的产品数量排名在国内医疗器械企业中处于领先地位。公司参与完成的“大血管覆膜支架系列产品关键技术开发及大规模产业化”项目荣获2017年度国家科技进步二等奖。公司主要采用经销模式进行销售，经销商数量为90家。,141,68,68,0,5,15,20,18,8,2,10,0.1470588235294117,6,-4,2.2205882352941178,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0002,688016,心脉医疗,1206452544,2,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7011,6308,3995,3995,15,3995,glm4_dewrap_join_first_batch25_20260706,249,249,公司与经销商采用买断式经销模式，产品通过经销商销售给医院。公司业务覆盖全国30个省市700多家医院，报告期与100余家经销商合作。公司通过市场部和销售部负责品牌推广和经销商管理。报告期内，公司主要产品销售以公立医院为主，公立医院占比超过98%。公司建立了严格的经销商管理制度，包括尽职调查、资质审查、考核指标和合规培训等。公司研发模式以市场需求为导向，采用产品生命周期管理和里程碑管理，已获得多项产品注册证，包括Aegis分叉型主动脉覆膜支架及输送系统、Hercules直管型覆膜支架及输送系统等。,125,78,78,0,12,22,18,15,9,2,11,0.141025641025641,6,-5,1.9102564102564104,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0003,688016,心脉医疗,1206452544,3,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7430,6863,3995,3995,15,3995,glm4_dewrap_join_first_batch25_20260706,280,280,公司获得多款医疗器械产品注册证，包括Castor分支型主动脉覆膜支架及输送系统、Reewarm外周球囊扩张导管、Talos直管型胸主动脉覆膜支架系统、Fontus分支型术中支架系统、Minos腹主动脉覆膜支架系统。公司生产基地位于上海国际医学园区，不属于重污染企业。公司产品工艺流程包括主动脉支架类、术中支架类和其他产品工艺流程。公司所处行业为专用设备制造业，属于医疗仪器设备及器械制造。公司高度重视环保工作，严格贯彻执行国家和地方有关环境保护的法律法规，污染物排放符合相关标准。报告期内公司未发生重大环保事故，亦不存在因违反环保相关法律法规而受到处罚的情形。,140,86,86,0,22,28,18,10,6,2,8,0.0930232558139534,5,-3,1.4883720930232558,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0004,688016,心脉医疗,1206452544,4,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7038,6420,3997,3997,15,3997,glm4_dewrap_join_first_batch25_20260706,315,315,公司主营主动脉及外周血管介入医疗器械，核心产品包括胸主动脉覆膜支架系统、腹主动脉覆膜支架系统、术中支架系统等，适用各省份高值医用耗材集中采购政策。报告期内，公司主要产品在各地区的终端挂网价格保持相对稳定，未发生重大变化。公司产品平均销售单价在报告期内整体保持稳定，销售收入持续增长，高值医疗耗材集中采购政策对公司产品的单价及销售收入未造成重大不利影响。我国主动脉血管腔内介入医疗器械市场规模由2013年的5.5亿元增长至2017年的10.3亿元，复合增长率高达17.2%。我国外周血管介入医疗器械市场规模由2013年的17.0亿元增长至2017年的30.1亿元，复合增长率达15.4%，预计至2022年市场规模将增至71.2亿元。,158,62,62,0,15,28,10,6,2,1,3,0.0483870967741935,5,2,1.2741935483870968,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0005,688016,心脉医疗,1206452544,5,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6703,5932,3957,3957,15,3957,glm4_dewrap_join_first_batch25_20260706,157,157,我国卫生费用持续增长，人均医疗健康支出不断提高。人口老龄化加剧，主动脉及外周血管疾病发病人数持续增长，市场需求扩大。公司深耕主动脉及外周血管介入医疗器械领域，是国内主动脉血管介入医疗器械的龙头企业，2018年市场份额排名第二，国产品牌排名第一。公司主动脉支架产品市场占有率约26%，术中支架系统为国内唯一获批产品。,79,62,62,0,24,18,10,6,3,1,4,0.064516129032258,5,1,1.1774193548387095,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0006,688016,心脉医疗,1206452544,6,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6859,6245,3983,3983,15,3983,glm4_dewrap_join_first_batch25_20260706,230,230,心脉医疗的主动脉支架产品在国内市场输送系统外鞘直径最细，适用于亚洲人群入路血管直径相对狭窄、迂曲的情况。公司支架采用变高波段设计，密封性更佳。公司拥有全球首款分支型主动脉支架Castor，将TEVAR手术适应证拓展到主动脉弓部病变。公司CRONUS术中支架系统是国内唯一获批上市的术中支架系统，可简化复杂手术。公司外周血管介入领域产品线尚不完整，技术水平与国际先进企业存在差距。公司已掌握多项核心技术，拥有9款产品取得医疗器械产品注册证，2款产品取得CE证书。,115,62,62,0,12,15,10,12,9,4,13,0.2096774193548387,6,-7,2.0483870967741935,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0007,688016,心脉医疗,1206452544,7,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7339,6704,3999,3999,15,3999,glm4_dewrap_join_first_batch25_20260706,306,307,公司拥有86项境内外专利，包括61项境内专利和25项境外专利，获评上海市高新技术企业等多项荣誉。公司参与完成的“大血管覆膜支架系列产品关键技术开发及大规模产业化”项目荣获国家科技进步二等奖。公司成功开发出Aegis分叉型大动脉覆膜支架及输送系统、CRONUS术中支架系统等创新产品，合计对公司主营业务收入的贡献度均在80%以上。公司已发展成我国主动脉血管介入医疗器械的领先企业，2018年公司主动脉支架产品的市场占有率约为26%。公司建立了完备的质量管理体系，并通过德国TÜV南德意志集团的EN ISO13485:2016质量管理体系认证。公司产品已覆盖国内30个省、自治区和直辖市，广泛运用于国内700多家医院。,153,68,68,0,10,15,12,18,9,4,13,0.1911764705882352,6,-7,2.1911764705882355,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0008,688016,心脉医疗,1206452544,8,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7053,6381,3984,3984,15,3984,glm4_dewrap_join_first_batch25_20260706,235,235,公司已成长为国内主动脉介入医疗器械领域产品种类齐全、规模领先、具有市场竞争力的企业之一，拥有5款已上市产品并获得广泛认可。报告期内，公司主动脉支架类产品销量占比达81.57%，市场占有率约为26%。公司外周血管介入产品线尚在起步阶段，但已成功研发CROWNUS外周血管支架系统及Reewarm外周球囊扩张导管，并启动多款在研产品。公司2018年产能利用率达89.05%，产销率为73.86%。主动脉介入医疗器械市场预计将持续扩容，外周血管介入医疗器械市场空间亦有望提升。,118,62,62,0,19,18,10,7,6,2,8,0.1290322580645161,6,-2,1.5,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0009,688016,心脉医疗,1206452544,9,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6991,6187,3983,3983,15,3983,glm4_dewrap_join_first_batch25_20260706,294,294,Castor支架作为全球首款分支型主动脉支架，首次将TEVAR手术适应证拓展到主动脉弓部病变，具备较强创新性和技术竞争力，销售单价较高。剔除Castor支架后，其他主动脉支架类产品单价2017年较2016年下降1.57%，2018年较2017年下降5.06%，主要因销售占比变化及个别产品价格下调。公司核心产品已纳入大多数省份医保目录。报告期内，公司向前五名客户的销售收入合计占当期营业收入比例分别为34.87%、33.61%和39.42%，客户销售较为分散。公司董事、监事、高级管理人员等未在客户中占有权益或存在其他利益安排。公司主要客户与公司及关联方之间不存在关联关系或潜在关联关系。,147,62,62,0,12,18,15,9,6,2,8,0.1290322580645161,6,-2,1.7580645161290325,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0010,688016,心脉医疗,1206452544,10,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6995,6176,3904,3904,15,3904,glm4_dewrap_join_first_batch25_20260706,239,239,"公司通过经销商销售产品至医院，经销商资金实力和临床服务能力较强。公司对经销商采取业务支持和监督管理并行的政策，定期评价并调整授权医院。公司采购原材料包括覆膜、缝合材料、输送器管材、合金丝、铂金显影点等，主要用于生产和研发。报告期内，公司向微创医疗及其下属企业采购构成关联交易，微创医疗为公司第一大供应商。公司前五大非关联供应商多为医疗器材行业内知名厂商，采购价格具有公允性。公司固定资产原值为6,690.61万元，累计折旧1,960.13万元，固定资产净额4,730.48万元。",120,62,62,0,12,18,15,10,5,2,7,0.1129032258064516,5,-2,1.7419354838709675,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0011,688016,心脉医疗,1206452544,11,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6475,5531,3981,3981,15,3981,glm4_dewrap_join_first_batch25_20260706,242,242,"发行人及其子公司主要租赁上海常隆生命医科技公司的房产，租赁面积3,120.33平方米。江西心脉租赁吉水拓域医疗产业园房屋作为注册地，未完成备案但非重要经营场所。发行人无形资产主要包括软件和专利技术，账面价值2,051.40万元。发行人拥有境内注册商标23项，境外注册商标24项，部分商标从上海微创转入。发行人被许可使用上海微创商标作为企业标识，许可期限至2020年末，过渡期内部分产品仍使用上海微创商标。发行人拥有境内已授权专利36项，涵盖覆膜支架、输送系统、球囊扩张导管等核心技术。",121,48,48,0,10,15,12,6,4,1,5,0.1041666666666666,5,0,1.625,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0012,688016,心脉医疗,1206452544,12,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6738,5890,3838,3838,15,3838,glm4_dewrap_join_first_batch25_20260706,168,168,发行人拥有多项境内和境外已授权专利，涵盖药物球囊、支架输送系统、滤器装置、取栓导管等核心技术领域。公司持有医疗器械生产许可证，生产范围包括第Ⅲ类6846植入材料和人工器官、6877介入器材等。发行人拥有多项医疗器械产品注册证，包括分叉型大动脉覆膜支架及输送系统、术中支架系统、分叉型覆膜支架及输送系统、外周血管支架系统、球囊扩张导管等。,84,60,60,0,0,0,0,0,60,0,60,1.0,3,-57,4.0,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0013,688016,心脉医疗,1206452544,13,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6884,6253,3986,3986,15,3986,glm4_dewrap_join_first_batch25_20260706,182,182,发行人已取得9项国内医疗器械产品注册证，包括分支型覆膜支架、腹主动脉覆膜支架及输送系统等产品。公司研发团队经验丰富，截至2018年底拥有74名研发人员，占员工总数26.06%。公司拥有86项已授权境内外专利，核心技术包括分支支架制备技术、18F超低外径系统制备技术、精准释放技术等，均系自主研发并应用于主要产品。报告期内，公司营业收入主要来自核心技术产品销售收入。,91,62,62,0,12,15,10,12,9,4,13,0.2096774193548387,5,-8,2.0483870967741935,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0014,688016,心脉医疗,1206452544,14,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6788,6185,3991,3991,15,3991,glm4_dewrap_join_first_batch25_20260706,208,208,公司核心产品收入占营业收入比重超过99%，研发投入稳定增长，2018年研发支出占比达20.71%。公司研发实力突出，累计研发投入超1.3亿元，研发投入率始终处于同行业较高水平。公司主动脉血管介入产品国内市场份额排名第二，国产品牌中排名第一。公司拥有61项境内专利权和25项境外专利权，多项产品进入国家创新医疗器械特别审批程序。公司及产品获得多项国家级和省级科技奖项，包括国家科技进步二等奖和上海市科学技术进步一等奖。,104,62,62,0,10,15,12,8,12,5,17,0.2741935483870967,6,-11,2.193548387096774,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688016_1206452544_glm4_dewrap_join_chunk_0015,688016,心脉医疗,1206452544,15,15,results/glm4_dewrap_join_first_batch25_20260706/chunks/688016_1206452544_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,782,721,418,418,15,418,glm4_dewrap_join_first_batch25_20260706,157,157,公司拥有研发人员74名，占员工总数26.06%，其中硕士及以上学历36名，占研发人员48.65%。公司制定了《研发项目内部控制管理制度》《产品生命周期管理控制程序》等内控制度，对研发投入归集、核算政策、项目跟踪管理等方面作了明确规定。报告期内，公司严格根据上述内控制度开展研发活动，并由内审部门监督和测试执行情况。,79,16,16,0,2,6,3,3,2,0,2,0.125,3,1,1.8125,,siliconflow_glm4_32b_table2_next50_shard1_20260707
688020_1206456394_glm4_dewrap_join_chunk_0001,688020,方邦股份,1206456394,1,10,results/glm4_dewrap_join_first_batch25_20260706/chunks/688020_1206456394_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6761,6330,3986,3986,10,3986,glm4_dewrap_join_first_batch25_20260706,221,221,发行人主营业务为高端电子材料的研发、生产及销售，主要产品包括电磁屏蔽膜、导电胶膜、极薄挠性覆铜板及超薄铜箔，其中电磁屏蔽膜是主要收入来源。发行人掌握了精密涂布技术、卷状真空溅射技术等核心技术，电磁屏蔽膜性能达到国际领先水平，应用于华为、小米等知名品牌产品。报告期内，主营业务收入中电磁屏蔽膜占比超过98%，HSF-USB3系列电磁屏蔽膜收入占比达60.91%。发行人采用直销模式，直接客户为FPC厂商，最终用户为智能手机、平板电脑等品牌厂商。,111,68,68,0,14,20,15,12,5,2,7,0.1029411764705882,5,-2,1.7058823529411764,,siliconflow_glm4_32b_table2_next50_shard1_20260707
