custom_id,sec_code,sec_name,announcement_id,source_run_name,chunk_index,chunk_count,chunk_file,chunk_token_proxy,chunk_chars,chunk_compact_chars,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,Redundancy_chunk,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688021_1207048360_tok_chunk_0011,688021,奥福环保,1207048360,star_token_proxy_150_20260630,11,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0011.txt,3961,9327,7921,203,203,"2017年节能蓄热体前五大客户中，江苏沙钢集团采购32.06万升、394.28万元。2016年节能蓄热体前五大客户中，江苏沙钢集团采购27.60万升、341.80万元。公司蜂窝陶瓷产品主要原材料为滑石、氧化铝、高岭土、纤维素，主要能源为天然气和电力。2019年1-6月前五大供应商采购额3,293.41万元，占采购总额46.21%。2018年前五大供应商采购额5,868.71万元，占采购总额39.13%。",102,78,78,0,7,13,28,18,10,2,12,0.1538461538461538,5,-7,2.217948717948718,,38.833333333333336,65,5,16.409997475385005,1.2623074981065388
688021_1207048360_tok_chunk_0012,688021,奥福环保,1207048360,star_token_proxy_150_20260630,12,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0012.txt,3977,9939,7954,231,231,"报告期末公司固定资产原值24,504.05万元，账面价值18,415.80万元，成新率75.15%。公司主要生产设备包括91台窑炉、16台挤出机、3台打孔机和31台模具加工机床。公司及子公司多处生产房产用于抵押借款，发行人报告期内不存在到期未清偿银行借款。公司拥有奥福环保、德州奥深、重庆奥福名下多项商标、专利和土地使用权。奥福环保拥有7项专利，德州奥深拥有7项专利，重庆奥福拥有2项专利。上述专利均属于主营业务范畴并正在使用，不存在质押、查封、冻结或权属争议。",116,74,74,0,6,17,25,10,13,3,16,0.2162162162162162,6,-10,2.216216216216216,,34.28448275862069,81,52,20.36711088760372,13.075182298214735
688021_1207048360_tok_chunk_0013,688021,奥福环保,1207048360,star_token_proxy_150_20260630,13,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0013.txt,3941,8957,7881,325,325,"公司形成以堇青石材料结构及结晶控制技术、高性能蜂窝陶瓷载体制备工艺技术为基础的蜂窝陶瓷载体技术体系。公司关键核心技术包括堇青石材料结构及结晶控制技术、高性能蜂窝陶瓷载体制备工艺技术、蜂窝陶瓷模具精密加工技术、烧成窑炉温场精密控制技术和回转式RTO转阀制备技术。公司核心技术均为自主研发，不涉及美国。报告期内核心技术产品收入分别为8,940.90万元、19,404.36万元、24,617.76万元和13,065.35万元，占营业收入96.27%、98.94%、99.16%和99.78%。公司参与863课题并完成大尺寸蜂窝陶瓷载体产业化，获国家科学技术进步二等奖。公司DPF产品2018年进入美国商用货车后市场，成为AP、Skyline等一级供应商。",163,82,82,0,5,10,16,11,25,15,40,0.4878048780487805,6,-34,3.048780487804878,,24.177914110429448,242,98,61.40573458513067,24.866785079928952
688021_1207048360_tok_chunk_0014,688021,奥福环保,1207048360,star_token_proxy_150_20260630,14,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0014.txt,3983,9389,7965,235,239,2019年1-6月公司研发项目覆盖GPF、600/3 SCR、400/4 DOC、大尺寸DPF、船机载体、国产原料替代等方向。公司堇青石质汽油车颗粒捕集器项目已通过台架测试，围皮产品已批量供货。600/3 SCR项目产品性能达到目标并已批量生产。400/4 DOC项目产品性能达到目标并已批量生产。超大尺寸DPF项目目标为直径≥304.8mm、高度≥254mm，烧成合格率≥90%。公司参与十三五国家重点研发计划5项子课题，承担大尺寸SCR、DPF、GPF载体开发和产业化任务。,118,88,88,0,5,8,18,16,27,14,41,0.4659090909090909,6,-35,3.0681818181818183,,33.75423728813559,249,123,62.51569168968114,30.881245292493098
688021_1207048360_tok_chunk_0015,688021,奥福环保,1207048360,star_token_proxy_150_20260630,15,15,results/star_token_proxy_250_late50_20260702/chunks/688021_1207048360_tok_chunk_0015.txt,2058,4663,4115,250,250,"报告期内公司研发费用分别为750.86万元、1,178.66万元、1,617.65万元和1,022.33万元，占营业收入8.09%、6.01%、6.52%和7.81%。截至2019年6月30日，公司研发人员75人，占员工总数13.37%。公司核心技术人员4人，最近五年未发生变动。潘吉庆参与多个国家863项目，相关成果获国家科学技术进步二等奖。公司主营业务不属于重污染行业，环保设施运行正常并排放达标。报告期内公司环保设施投入分别为68.43万元、267.86万元、380.62万元和34.02万元。",125,66,66,0,5,12,17,10,17,5,22,0.3333333333333333,6,-16,2.560606060606061,,16.464,166,73,80.66083576287659,35.47133138969873
688027_1207992273_tok_chunk_0001,688027,国盾量子,1207992273,star_token_proxy_150_20260630,1,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0001.txt,3826,8655,7651,225,225,"公司主营量子通信产品及技术服务，面向光纤量子保密通信网络和星地一体广域量子保密通信地面站。公司拥有国内外量子技术相关专利212项，并承担863计划等项目。公司牵头国际标准2项、国家标准1项，参与多项国际、国家及行业标准。2019年主营业务收入25,587.18万元，量子保密通信产品占93.08%，其中QKD产品占59.64%。2019年华北收入占69.46%，华东占26.50%。公司产品用于骨干网、城域网、局域网及政务、金融、电力、国防示范应用。",113,118,118,0,10,18,43,28,15,4,19,0.1610169491525423,6,-13,2.2711864406779663,,33.85840707964602,186,87,48.61474124411919,22.739153162571878
688027_1207992273_tok_chunk_0002,688027,国盾量子,1207992273,star_token_proxy_150_20260630,2,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0002.txt,3885,8765,7769,38,38,公司核心产品QKD的工艺流程包括电子学单板生产、光学模块生产和整机组装测试。,19,82,82,0,6,55,17,3,1,0,1,0.0121951219512195,1,0,1.2439024390243902,,204.47368421052633,214,76,55.08365508365509,19.562419562419564
688027_1207992273_tok_chunk_0003,688027,国盾量子,1207992273,star_token_proxy_150_20260630,3,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0003.txt,3723,8198,7445,144,144,"公司产品已用于“京沪干线”“武合干线”及合肥、济南、武汉、北京、上海、贵阳等城域网。截至2018年末，我国实用化光纤量子保密通信网络超7,000公里，其中超6,000公里使用公司产品并在线运行。公司产品已用于人民银行、工商银行、中国银行、建设银行、农业银行、浦发银行、徽商银行等金融机构。",72,92,92,0,8,55,19,5,4,1,5,0.0543478260869565,3,-2,1.4021739130434785,,51.708333333333336,151,47,40.558689229116304,12.624227773301103
688027_1207992273_tok_chunk_0004,688027,国盾量子,1207992273,star_token_proxy_150_20260630,4,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0004.txt,3841,8524,7681,172,172,2017年以来，公司为“墨子号”广域量子密钥应用平台、“京沪干线”、济南党政机关量子通信专网、武合干线、武汉量子城域网等多数项目提供设备。公司前沿技术研究院研发小型化地面空间站，已取得阶段性成果。公司设立集成电路研究团队研发量子通信设备专用SOC芯片，并与光迅科技合资研发光电集成芯片。公司QKD产品线正在改造升级设备以满足新型QKD协议需求。,86,110,110,0,5,73,20,7,5,0,5,0.0454545454545454,4,-1,1.4,,44.66279069767442,130,37,33.84535277271544,9.632908096849778
688027_1207992273_tok_chunk_0005,688027,国盾量子,1207992273,star_token_proxy_150_20260630,5,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0005.txt,3224,7089,6447,190,190,"公司是我国量子通信领域市场占有率最高的行业领先企业。截至2018年末，已部署公司产品的实用化光纤量子保密通信网络总长6,475公里。公司拥有专利212项，其中发明专利50项、实用新型118项、外观设计33项、国际专利11项，另有软件著作权195项。公司牵头国际标准2项、国家标准1项，并参与多项行业标准。公司11项QKD核心技术处于国际先进水平，6项相关核心技术处于国内先进水平。",95,97,97,0,7,52,21,7,7,3,10,0.1030927835051546,5,-5,1.6288659793814433,,33.93684210526316,182,55,56.45161290322581,17.05955334987593
688027_1207992273_tok_chunk_0006,688027,国盾量子,1207992273,star_token_proxy_150_20260630,6,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0006.txt,3727,8260,7453,245,245,"公司为光纤量子通信网络和星地一体广域量子通信地面站提供量子通信产品，并服务政务、国防、金融、电力等领域。公司已拥有212项专利、195项软件著作权，并牵头或参与多项国际、国家及行业标准。截至2018年末，我国超6,000公里实用化光纤量子保密通信网络使用公司产品。公司QKD设备最大衰减24dB，优于可比公司最优18dB；成码率为80kbps@10dB、1kbps@24dB。2018年12月公司与可比量子保密通信企业比较中，技术水平和产品构成覆盖QKD、量子安全应用、核心组件和管控软件。",123,74,74,0,4,20,28,12,8,2,10,0.1351351351351351,5,-5,2.081081081081081,,30.30081300813008,279,115,74.85913603434398,30.85591628655755
688027_1207992273_tok_chunk_0007,688027,国盾量子,1207992273,star_token_proxy_150_20260630,7,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0007.txt,3992,8758,7983,243,244,"公司拥有军工相关资质、商用密码产品型号证书、CMMI L3证书等资质。2019年主营业务收入25,587.18万元，量子保密通信产品占93.08%，QKD产品占59.64%。2019年QKD年产能951台、产量238台、销量634台；考虑库存QKD升级改造后产能利用率为66.56%。报告期QKD销售均价由40.85万元/台降至29.98万元/台。2019年QKD毛利率69.20%，单位成本9.23万元/台。2019年向神州数码销售40M系列QKD降价，相关整体业务毛利率66.77%。",122,93,93,0,4,20,30,20,13,6,19,0.2043010752688172,6,-13,2.3870967741935485,,32.721311475409834,104,36,26.052104208416832,9.01803607214429
688027_1207992273_tok_chunk_0008,688027,国盾量子,1207992273,star_token_proxy_150_20260630,8,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0008.txt,3940,9554,7879,278,278,"2019年前五大客户销售合计18,786.57万元，占销售收入72.87%；神州数码销售15,346.42万元，占59.52%。2018年前五大客户销售合计21,375.20万元，占80.75%；神州数码占57.90%。2017年前五大客户销售合计20,875.57万元，占73.59%。神州数码采购产品用于“武合干线”、国家广域量子骨干网一期、新疆天文台星地一体化项目、北京城域网等项目。国科量网采购产品用于北京城域网B段、合肥城域网B段、海南省政府大数据公共服务平台等项目。公司与神州数码、国科量网、武汉航天系客户、南京易科腾等存在股权或关联背景披露。",139,89,89,0,5,12,29,26,13,4,17,0.1910112359550561,6,-11,2.4719101123595504,,28.345323741007196,121,73,30.710659898477157,18.52791878172589
688027_1207992273_tok_chunk_0009,688027,国盾量子,1207992273,star_token_proxy_150_20260630,9,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0009.txt,3861,8673,7721,304,304,"“京沪干线”项目总投资56,515万元，公司销售28,281.48万元，占50.04%。武汉量子保密通信城域网项目总投资14,320万元，公司销售8,144.35万元，占56.87%。国家广域量子保密通信骨干网络一期沪合段、汉广段总投资17,255.22万元，公司销售12,620.79万元，占73.14%。济南党政机关量子通信专网二期总投资2,978万元，公司销售2,577.97万元，占86.57%。宿州市量子保密通信党政军警专网一期总投资2,339万元，公司销售1,753.32万元，占74.96%。量子卫星地面站量子密钥分发数据处理系统项目总投资382万元，公司销售338.05万元，占88.49%。",152,72,72,0,3,6,17,21,18,7,25,0.3472222222222222,6,-19,2.9166666666666665,,25.401315789473685,89,56,23.05102305102305,14.504014504014505
688027_1207992273_tok_chunk_0010,688027,国盾量子,1207992273,star_token_proxy_150_20260630,10,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0010.txt,3960,9074,7920,326,326,"国家广域量子骨干网一期沪合段、汉广段项目涉及光纤资源约2,100公里、几十个机房。发行人2018年12月向神州数码集中交付1.46亿元量子通信设备，神州数码按项目同步实施和室内联调测试需求集中采购。该项目累计销售344台QKD设备及配套产品，确认收入14,037.94万元。2018年该项目收入14,037.94万元、毛利10,951.22万元；其中2018年12月底确认收入12,620.79万元、毛利9,824.96万元。扣除2018年12月该项目收入后，公司2018年收入为13,846.19万元，扣非归母净利润为-6,158.87万元。神州数码项目最大毛利约1,200万元、毛利率8%；发行人项目毛利10,951.22万元、毛利率78.01%。",163,96,96,0,4,15,23,25,20,9,29,0.3020833333333333,6,-23,2.71875,,24.29447852760736,114,77,28.78787878787879,19.444444444444446
688027_1207992273_tok_chunk_0011,688027,国盾量子,1207992273,star_token_proxy_150_20260630,11,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0011.txt,3824,9012,7647,294,294,"报告期主要业务合同中，神州数码2018年12月两份合同金额分别为8,803.30万元和5,836.82万元。2019年神州数码多份合同集中签订，金额包括5,210.63万元、3,138.79万元、2,444.06万元等。发行人参与招投标并中标7项，包括北京城域网集控站B项目907.08万元、合肥城域网集控站B项目655.51万元。2019年公司向神州数码销售15,346.42万元，占营业收入59.52%、占同类交易64.43%。2018年公司向神州数码销售15,325.27万元，占营业收入57.90%。2019年末对神州数码应收账款15,966.58万元，坏账准备967.94万元。",147,112,112,0,6,14,38,33,17,4,21,0.1875,6,-15,2.4732142857142856,,26.01360544217687,113,22,29.55020920502092,5.7531380753138075
688027_1207992273_tok_chunk_0012,688027,国盾量子,1207992273,star_token_proxy_150_20260630,12,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0012.txt,3986,9388,7972,226,226,"公司主要原材料包括电子元器件、光学器件和结构件。2019年电子元器件采购336.03万元、光学器件728.36万元、结构件182.79万元，电力206.27万元。2018年前五大供应商采购合计4,657.51万元，占采购总额27.29%。2017年前五大供应商采购合计4,919.78万元，占采购总额29.74%。截至2019年末，公司固定资产账面原值18,814.13万元、账面价值12,260.06万元，机器及专用设备账面价值8,725.88万元。",113,95,95,0,5,13,43,25,7,2,9,0.0947368421052631,5,-4,2.231578947368421,,35.27433628318584,115,59,28.8509784244857,14.801806322127446
688027_1207992273_tok_chunk_0013,688027,国盾量子,1207992273,star_token_proxy_150_20260630,13,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0013.txt,3539,8517,7078,239,239,公司拥有专利212项，其中发明专利50项、实用新型118项、外观设计33项、国际专利11项。公司拥有计算机软件著作权195项、注册商标37个。公司拥有“一次一密”实时语音量子通信系统和QPQI-100型光量子程控开关非专利技术，受让价格600万元。公司高速偏振编码QKD产品正在测试，尚未取得商用密码产品型号证书。公司主要产品对应17项核心技术，覆盖QKD编码调制、信道复用、探测器、数据后处理、组网、密钥管理和量子安全服务平台。核心技术未授权他人使用，不存在知识产权潜在纠纷。,120,68,68,0,3,5,25,19,13,3,16,0.2352941176470588,6,-10,2.6323529411764706,,29.491666666666667,269,93,76.01017236507488,26.2786097767731
688027_1207992273_tok_chunk_0014,688027,国盾量子,1207992273,star_token_proxy_150_20260630,14,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0014.txt,3991,9480,7981,275,275,"公司互联互通网络节点数大于70个，管理和运行的QKD设备数量大于400台。公司QKD设备可在24dB衰减条件下工作，京沪干线多个相邻站点衰减大于20dB，最大距离超过89km。公司设备支撑2014年、2016年200km和404km光纤MDI-QKD实验。公司在研项目18项，方向包括星地微小型化地面站、芯片集成化、新型协议与密码资质、产品与解决方案和标准化研究。量子通信设备芯片集成化项目预算2,582万元，目标为完成QKD处理专用集成芯片研制。200km远距离QKD项目预算2,500万元，目标为完成200km远距离QKD原型方案及关键器件研制。",138,91,91,0,4,10,31,26,15,5,20,0.2197802197802197,6,-14,2.5824175824175826,,28.920289855072465,270,100,67.65221748935105,25.056376847907792
688027_1207992273_tok_chunk_0015,688027,国盾量子,1207992273,star_token_proxy_150_20260630,15,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0015.txt,3655,8606,7309,274,274,"公司2019年研发投入7,593.93万元，占营业收入29.45%；2018年研发投入9,620.95万元，占36.35%。最近三年累计研发投入占累计营业收入30.46%。2019年研发投入中职工薪酬4,430.76万元、材料费1,167.96万元、其他费用1,344.09万元。公司主要产品核心技术共17项，仅PPLN波导制备工艺及上转换单光子探测技术的直接相关授权专利来自合作研发。报告期内，公司研发项目75项，截至2019年末未结项18项、已结项57项。截至2019年末，公司研发设备账面原值3,778.72万元，占固定资产原值20.08%。",137,97,97,0,4,9,34,28,17,5,22,0.2268041237113402,6,-16,2.618556701030928,,26.67883211678832,369,160,100.95759233926128,43.77564979480164
688027_1207992273_tok_chunk_0016,688027,国盾量子,1207992273,star_token_proxy_150_20260630,16,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0016.txt,3991,8934,7982,191,191,截至2019年12月31日，公司研发人员193人，占员工总数45.41%；核心技术人员9人，占2.12%。公司研发机构包括总工办、前沿技术研究院、QKD产品线和应用产品线。前沿技术研究院研发人员51人，方向包括芯片化和星地量子保密通信。QKD产品线研发人员106人，方向包括量子密钥分发和密钥管理。核心技术人员覆盖量子信息、物理电子学、核技术、应用物理、通信系统、计算机等专业背景。,96,79,79,0,3,7,31,24,12,2,14,0.1772151898734177,5,-9,2.518987341772152,,41.572916666666664,406,117,101.72889000250564,29.315960912052116
688027_1207992273_tok_chunk_0017,688027,国盾量子,1207992273,star_token_proxy_150_20260630,17,17,results/star_token_proxy_250_late50_20260702/chunks/688027_1207992273_tok_chunk_0017.txt,2129,4521,4257,190,190,公司已建立安徽省认定企业技术中心和安徽省量子信息工程技术研究中心。公司研发体系由总工办、前沿技术研究院、QKD产品线和应用产品线组成。公司主要生产经营以核心技术为基础，产品已应用于京沪干线、武合干线及多地城域网。报告期内，公司未发生环境污染事件、重大安全事故或因产品质量受到处罚。公司及山东量科、广东国盾通过GB/T19001-2016/ISO9001:2015质量管理体系认证。,95,88,88,0,5,13,33,25,10,2,12,0.1363636363636363,5,-7,2.3181818181818183,,22.410526315789475,311,102,146.07797087834663,47.909816815406295
688031_1214758691_tok_chunk_0001,688031,星环科技,1214758691,star_remaining_251_543_20260702,1,17,results/star_token_proxy_full_2019_2023_20260702/chunks/688031_1214758691_tok_chunk_0001.txt,3988,8793,7976,189,190,公司提供大数据与云基础平台、分布式关系型数据库、数据开发与智能分析工具。截至2022年6月30日，公司获授权境内专利77项、境外专利8项。公司产品通过TPC-DS基准测试官方审计，是该测试2006年发布以来全球首个通过官方审计的软件厂商。2020年IDC评估中，公司中国大数据管理平台综合能力排名第四。TDH可存储PB级数据，2018年3月TDH 5.1通过TPC-DS官方审计。,95,108,108,0,13,18,54,15,6,2,8,0.074074074074074,5,-3,1.898148148148148,,41.97894736842105,73,19,18.304914744232697,4.764292878635908
