ts,label,sec_code,chunks,prompt_chars,items_returned,prompt_tokens,completion_tokens,total_tokens,model
2026-07-08T16:54:11,688661_chunks_0006_0006,688661,1,8843,1,5051,200,5251,THUDM/GLM-4-32B-0414
2026-07-08T16:54:19,688661_chunks_0007_0007,688661,1,9290,1,5053,194,5247,THUDM/GLM-4-32B-0414
2026-07-08T16:54:27,688661_chunks_0008_0008,688661,1,8309,1,4823,222,5045,THUDM/GLM-4-32B-0414
2026-07-08T16:54:36,688661_chunks_0009_0009,688661,1,8676,1,5035,301,5336,THUDM/GLM-4-32B-0414
2026-07-08T16:54:44,688661_chunks_0010_0010,688661,1,7291,1,4563,230,4793,THUDM/GLM-4-32B-0414
2026-07-08T16:54:51,688661_chunks_0011_0011,688661,1,8102,1,5035,190,5225,THUDM/GLM-4-32B-0414
2026-07-08T16:54:59,688661_chunks_0012_0012,688661,1,8224,1,4981,235,5216,THUDM/GLM-4-32B-0414
2026-07-08T16:55:07,688661_chunks_0013_0013,688661,1,7287,1,4515,183,4698,THUDM/GLM-4-32B-0414
2026-07-08T16:55:15,688109_chunks_0001_0001,688109,1,8785,1,5001,252,5253,THUDM/GLM-4-32B-0414
2026-07-08T16:55:24,688109_chunks_0002_0002,688109,1,9087,1,5050,259,5309,THUDM/GLM-4-32B-0414
2026-07-08T16:55:31,688109_chunks_0003_0003,688109,1,9036,1,5048,191,5239,THUDM/GLM-4-32B-0414
2026-07-08T16:55:39,688109_chunks_0004_0004,688109,1,9130,1,5059,165,5224,THUDM/GLM-4-32B-0414
2026-07-08T16:55:47,688109_chunks_0005_0005,688109,1,9185,1,5051,217,5268,THUDM/GLM-4-32B-0414
2026-07-08T16:55:55,688109_chunks_0006_0006,688109,1,9230,1,5049,234,5283,THUDM/GLM-4-32B-0414
2026-07-08T16:56:05,688109_chunks_0007_0007,688109,1,9044,1,5046,261,5307,THUDM/GLM-4-32B-0414
2026-07-08T16:56:14,688109_chunks_0008_0008,688109,1,8966,1,5056,244,5300,THUDM/GLM-4-32B-0414
2026-07-08T16:56:21,688109_chunks_0009_0009,688109,1,8015,1,5063,188,5251,THUDM/GLM-4-32B-0414
2026-07-08T16:56:27,688109_chunks_0010_0010,688109,1,7361,1,5048,118,5166,THUDM/GLM-4-32B-0414
2026-07-08T16:56:35,688109_chunks_0011_0011,688109,1,7424,1,4853,196,5049,THUDM/GLM-4-32B-0414
2026-07-08T16:56:44,688109_chunks_0012_0012,688109,1,8741,1,5061,234,5295,THUDM/GLM-4-32B-0414
2026-07-08T16:56:52,688109_chunks_0013_0013,688109,1,8360,1,5049,204,5253,THUDM/GLM-4-32B-0414
2026-07-08T16:56:59,688109_chunks_0014_0014,688109,1,8486,1,5040,187,5227,THUDM/GLM-4-32B-0414
2026-07-08T16:57:06,688109_chunks_0015_0015,688109,1,6687,1,3754,201,3955,THUDM/GLM-4-32B-0414
2026-07-08T16:57:15,688626_chunks_0001_0001,688626,1,8562,1,4953,261,5214,THUDM/GLM-4-32B-0414
2026-07-08T16:57:23,688626_chunks_0002_0002,688626,1,8753,1,4972,211,5183,THUDM/GLM-4-32B-0414
2026-07-08T16:57:30,688626_chunks_0003_0003,688626,1,9383,1,5062,191,5253,THUDM/GLM-4-32B-0414
2026-07-08T16:57:38,688626_chunks_0004_0004,688626,1,9464,1,5028,180,5208,THUDM/GLM-4-32B-0414
2026-07-08T16:57:46,688626_chunks_0005_0005,688626,1,9230,1,5056,187,5243,THUDM/GLM-4-32B-0414
2026-07-08T16:57:56,688626_chunks_0006_0006,688626,1,8785,1,5020,305,5325,THUDM/GLM-4-32B-0414
2026-07-08T16:58:04,688626_chunks_0007_0007,688626,1,8935,1,4994,224,5218,THUDM/GLM-4-32B-0414
2026-07-08T16:58:13,688626_chunks_0008_0008,688626,1,8203,1,5046,317,5363,THUDM/GLM-4-32B-0414
2026-07-08T16:58:21,688626_chunks_0009_0009,688626,1,8079,1,4953,198,5151,THUDM/GLM-4-32B-0414
2026-07-08T16:58:29,688626_chunks_0010_0010,688626,1,7439,1,5061,265,5326,THUDM/GLM-4-32B-0414
2026-07-08T16:58:40,688626_chunks_0011_0011,688626,1,7768,1,4792,217,5009,THUDM/GLM-4-32B-0414
2026-07-08T16:58:47,688626_chunks_0012_0012,688626,1,7626,1,5061,214,5275,THUDM/GLM-4-32B-0414
2026-07-08T16:58:54,688626_chunks_0013_0013,688626,1,7642,1,4937,155,5092,THUDM/GLM-4-32B-0414
2026-07-08T16:59:01,688626_chunks_0014_0014,688626,1,6963,1,4659,176,4835,THUDM/GLM-4-32B-0414
2026-07-08T16:59:08,688626_chunks_0015_0015,688626,1,7870,1,5028,166,5194,THUDM/GLM-4-32B-0414
2026-07-08T16:59:16,688626_chunks_0016_0016,688626,1,8486,1,4997,194,5191,THUDM/GLM-4-32B-0414
2026-07-08T16:59:25,688626_chunks_0017_0017,688626,1,8220,1,5000,319,5319,THUDM/GLM-4-32B-0414
2026-07-08T16:59:33,688626_chunks_0018_0018,688626,1,8204,1,5014,190,5204,THUDM/GLM-4-32B-0414
2026-07-08T16:59:43,688626_chunks_0019_0019,688626,1,8258,1,5036,315,5351,THUDM/GLM-4-32B-0414
2026-07-08T16:59:51,688626_chunks_0020_0020,688626,1,8284,1,4735,201,4936,THUDM/GLM-4-32B-0414
2026-07-08T16:59:58,688659_chunks_0001_0001,688659,1,8425,1,5030,205,5235,THUDM/GLM-4-32B-0414
2026-07-08T17:00:08,688659_chunks_0002_0002,688659,1,8280,1,4888,230,5118,THUDM/GLM-4-32B-0414
2026-07-08T17:00:16,688659_chunks_0003_0003,688659,1,8722,1,5042,237,5279,THUDM/GLM-4-32B-0414
2026-07-08T17:00:24,688659_chunks_0004_0004,688659,1,8371,1,5025,201,5226,THUDM/GLM-4-32B-0414
2026-07-08T17:00:32,688659_chunks_0005_0005,688659,1,8336,1,5015,201,5216,THUDM/GLM-4-32B-0414
2026-07-08T17:00:40,688659_chunks_0006_0006,688659,1,8581,1,5013,232,5245,THUDM/GLM-4-32B-0414
2026-07-08T17:00:49,688659_chunks_0007_0007,688659,1,8465,1,5043,216,5259,THUDM/GLM-4-32B-0414
2026-07-08T17:00:56,688659_chunks_0008_0008,688659,1,8920,1,5044,193,5237,THUDM/GLM-4-32B-0414
2026-07-08T17:01:04,688659_chunks_0009_0009,688659,1,7537,1,4547,219,4766,THUDM/GLM-4-32B-0414
2026-07-08T17:01:12,688659_chunks_0010_0010,688659,1,7493,1,4853,195,5048,THUDM/GLM-4-32B-0414
2026-07-08T17:01:19,688659_chunks_0011_0011,688659,1,7658,1,4903,192,5095,THUDM/GLM-4-32B-0414
2026-07-08T17:01:27,688659_chunks_0012_0012,688659,1,7711,1,5013,192,5205,THUDM/GLM-4-32B-0414
2026-07-08T17:01:35,688659_chunks_0013_0013,688659,1,8117,1,5062,244,5306,THUDM/GLM-4-32B-0414
2026-07-08T17:01:43,688659_chunks_0014_0014,688659,1,8332,1,5008,198,5206,THUDM/GLM-4-32B-0414
2026-07-08T17:01:52,688659_chunks_0015_0015,688659,1,8226,1,5010,217,5227,THUDM/GLM-4-32B-0414
2026-07-08T17:01:58,688659_chunks_0016_0016,688659,1,2441,1,1361,149,1510,THUDM/GLM-4-32B-0414
2026-07-08T17:02:07,688630_chunks_0001_0001,688630,1,8915,1,5052,307,5359,THUDM/GLM-4-32B-0414
2026-07-08T17:02:17,688630_chunks_0002_0002,688630,1,8760,1,5060,322,5382,THUDM/GLM-4-32B-0414
2026-07-08T17:02:25,688630_chunks_0003_0003,688630,1,8772,1,5022,258,5280,THUDM/GLM-4-32B-0414
2026-07-08T17:02:33,688630_chunks_0004_0004,688630,1,8705,1,5002,213,5215,THUDM/GLM-4-32B-0414
2026-07-08T17:02:42,688630_chunks_0005_0005,688630,1,9006,1,5052,217,5269,THUDM/GLM-4-32B-0414
2026-07-08T17:02:51,688630_chunks_0006_0006,688630,1,8904,1,5038,335,5373,THUDM/GLM-4-32B-0414
2026-07-08T17:03:00,688630_chunks_0007_0007,688630,1,8928,1,5045,228,5273,THUDM/GLM-4-32B-0414
2026-07-08T17:03:08,688630_chunks_0008_0008,688630,1,8409,1,4995,260,5255,THUDM/GLM-4-32B-0414
2026-07-08T17:03:16,688630_chunks_0009_0009,688630,1,7549,1,4676,215,4891,THUDM/GLM-4-32B-0414
2026-07-08T17:03:24,688630_chunks_0010_0010,688630,1,7463,1,4851,179,5030,THUDM/GLM-4-32B-0414
2026-07-08T17:03:32,688630_chunks_0011_0011,688630,1,8502,1,5031,236,5267,THUDM/GLM-4-32B-0414
2026-07-08T17:03:40,688630_chunks_0012_0012,688630,1,8832,1,5025,220,5245,THUDM/GLM-4-32B-0414
2026-07-08T17:03:49,688630_chunks_0013_0013,688630,1,8616,1,5046,249,5295,THUDM/GLM-4-32B-0414
2026-07-08T17:03:55,688630_chunks_0014_0014,688630,1,3136,1,1707,182,1889,THUDM/GLM-4-32B-0414
2026-07-08T17:04:03,688662_chunks_0001_0001,688662,1,9460,1,5048,194,5242,THUDM/GLM-4-32B-0414
2026-07-08T17:04:11,688662_chunks_0002_0002,688662,1,8567,1,5059,217,5276,THUDM/GLM-4-32B-0414
2026-07-08T17:04:19,688662_chunks_0003_0003,688662,1,8343,1,5009,205,5214,THUDM/GLM-4-32B-0414
2026-07-08T17:04:28,688662_chunks_0004_0004,688662,1,8623,1,5063,249,5312,THUDM/GLM-4-32B-0414
2026-07-08T17:04:37,688662_chunks_0005_0005,688662,1,9088,1,5052,228,5280,THUDM/GLM-4-32B-0414
2026-07-08T17:04:45,688662_chunks_0006_0006,688662,1,9228,1,5057,241,5298,THUDM/GLM-4-32B-0414
2026-07-08T17:04:53,688662_chunks_0007_0007,688662,1,9084,1,5054,211,5265,THUDM/GLM-4-32B-0414
2026-07-08T17:05:02,688662_chunks_0008_0008,688662,1,8377,1,4922,230,5152,THUDM/GLM-4-32B-0414
2026-07-08T17:05:09,688662_chunks_0009_0009,688662,1,7919,1,4960,201,5161,THUDM/GLM-4-32B-0414
2026-07-08T17:05:18,688662_chunks_0010_0010,688662,1,7621,1,4982,240,5222,THUDM/GLM-4-32B-0414
2026-07-08T17:05:27,688662_chunks_0011_0011,688662,1,8482,1,5006,335,5341,THUDM/GLM-4-32B-0414
2026-07-08T17:05:37,688662_chunks_0012_0012,688662,1,8084,1,5023,249,5272,THUDM/GLM-4-32B-0414
2026-07-08T17:05:45,688662_chunks_0013_0013,688662,1,7737,1,5060,195,5255,THUDM/GLM-4-32B-0414
2026-07-08T17:05:52,688662_chunks_0014_0014,688662,1,6245,1,4116,216,4332,THUDM/GLM-4-32B-0414
2026-07-08T17:06:09,688662_chunks_0015_0015,688662,1,8010,1,5059,624,5683,THUDM/GLM-4-32B-0414
2026-07-08T17:06:17,688662_chunks_0016_0016,688662,1,8343,1,4992,246,5238,THUDM/GLM-4-32B-0414
2026-07-08T17:06:25,688662_chunks_0017_0017,688662,1,8131,1,5062,236,5298,THUDM/GLM-4-32B-0414
2026-07-08T17:06:35,688662_chunks_0018_0018,688662,1,6287,1,3623,293,3916,THUDM/GLM-4-32B-0414
2026-07-08T17:06:44,688260_chunks_0001_0001,688260,1,8434,1,5030,293,5323,THUDM/GLM-4-32B-0414
2026-07-08T17:06:53,688260_chunks_0002_0002,688260,1,7986,1,5006,236,5242,THUDM/GLM-4-32B-0414
2026-07-08T17:07:00,688260_chunks_0003_0003,688260,1,8546,1,5046,195,5241,THUDM/GLM-4-32B-0414
2026-07-08T17:07:18,688260_chunks_0004_0004,688260,1,8260,1,5027,245,5272,THUDM/GLM-4-32B-0414
2026-07-08T17:07:28,688260_chunks_0005_0005,688260,1,8552,1,5059,373,5432,THUDM/GLM-4-32B-0414
2026-07-08T17:07:36,688260_chunks_0006_0006,688260,1,8945,1,5057,176,5233,THUDM/GLM-4-32B-0414
2026-07-08T17:07:44,688260_chunks_0007_0007,688260,1,8368,1,4853,198,5051,THUDM/GLM-4-32B-0414
2026-07-08T17:07:52,688260_chunks_0008_0008,688260,1,8751,1,5055,263,5318,THUDM/GLM-4-32B-0414
2026-07-08T17:08:00,688260_chunks_0009_0009,688260,1,9027,1,5046,217,5263,THUDM/GLM-4-32B-0414
2026-07-08T17:08:09,688260_chunks_0010_0010,688260,1,8413,1,5022,264,5286,THUDM/GLM-4-32B-0414
2026-07-08T17:08:18,688260_chunks_0011_0011,688260,1,8293,1,5062,275,5337,THUDM/GLM-4-32B-0414
2026-07-08T17:08:25,688260_chunks_0012_0012,688260,1,7620,1,4539,169,4708,THUDM/GLM-4-32B-0414
2026-07-08T17:08:31,688260_chunks_0013_0013,688260,1,7532,1,4915,135,5050,THUDM/GLM-4-32B-0414
2026-07-08T17:08:40,688260_chunks_0014_0014,688260,1,8224,1,5039,229,5268,THUDM/GLM-4-32B-0414
2026-07-08T17:08:49,688260_chunks_0015_0015,688260,1,8323,1,5012,240,5252,THUDM/GLM-4-32B-0414
2026-07-08T17:08:57,688260_chunks_0016_0016,688260,1,8345,1,4882,189,5071,THUDM/GLM-4-32B-0414
2026-07-08T17:09:04,688260_chunks_0017_0017,688260,1,5635,1,3198,204,3402,THUDM/GLM-4-32B-0414
2026-07-08T17:09:14,688191_chunks_0001_0001,688191,1,8943,1,5059,216,5275,THUDM/GLM-4-32B-0414
2026-07-08T17:09:24,688191_chunks_0002_0002,688191,1,8345,1,4723,347,5070,THUDM/GLM-4-32B-0414
2026-07-08T17:09:33,688191_chunks_0003_0003,688191,1,8796,1,5062,269,5331,THUDM/GLM-4-32B-0414
2026-07-08T17:09:40,688191_chunks_0004_0004,688191,1,8976,1,5020,218,5238,THUDM/GLM-4-32B-0414
2026-07-08T17:09:48,688191_chunks_0005_0005,688191,1,9145,1,5062,204,5266,THUDM/GLM-4-32B-0414
2026-07-08T17:09:56,688191_chunks_0006_0006,688191,1,8946,1,5053,185,5238,THUDM/GLM-4-32B-0414
2026-07-08T17:10:05,688191_chunks_0007_0007,688191,1,8952,1,4811,241,5052,THUDM/GLM-4-32B-0414
2026-07-08T17:10:12,688191_chunks_0008_0008,688191,1,7244,1,4558,192,4750,THUDM/GLM-4-32B-0414
2026-07-08T17:10:20,688191_chunks_0009_0009,688191,1,8347,1,5050,185,5235,THUDM/GLM-4-32B-0414
